col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Auditor General - Republican,,Delegate To The Republican National Convention 13th District,,,,,,,,All
,John Maher,Frank A Pinto,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,Brandon Yates,Edward T Boyd,All
John Maher,35,0,231,170,160,104,111,48,52,48,All
Frank A Pinto,,20,146,116,82,102,49,23,17,24,All
William E Donnelly,,,15,179,178,97,99,20,20,29,All
Michael J Mcmonagle,,,,7,105,103,38,15,26,28,All
Thomas Jay Ellis,,,,,3,44,72,24,15,22,All
Michael Anthony Salvi,,,,,,5,59,30,32,15,All
Robert C Barrilli,,,,,,,10,16,17,20,All
Steven J Gilber,,,,,,,,4,31,22,All
Brandon Yates,,,,,,,,,3,7,All
Edward T Boyd,,,,,,,,,,3,All
Total,427,257,415,312,259,231,185,89,83,80,All
,Auditor General - Republican,,Delegate To The Republican National Convention 13th District,,,,,,,,1
,Frank A Pinto,John Maher,Michael J Mcmonagle,Robert C Barrilli,William E Donnelly,Michael Anthony Salvi,Thomas Jay Ellis,Brandon Yates,Steven J Gilber,Edward T Boyd,1
Frank A Pinto,0,0,2,2,1,2,0,0,1,0,1
John Maher,,0,0,2,2,0,1,1,0,0,1
Michael J Mcmonagle,,,2,1,0,1,0,0,0,0,1
Robert C Barrilli,,,,0,3,1,1,1,1,0,1
William E Donnelly,,,,,0,1,2,1,1,0,1
Michael Anthony Salvi,,,,,,0,1,0,0,0,1
Thomas Jay Ellis,,,,,,,0,0,0,0,1
Brandon Yates,,,,,,,,0,0,0,1
Steven J Gilber,,,,,,,,,0,0,1
Edward T Boyd,,,,,,,,,,0,1
Total,4,2,4,4,4,3,2,1,1,0,1
,Delegate To The Republican National Convention 13th District,,,,,,,,Auditor General - Republican,,2
,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Edward T Boyd,Brandon Yates,Steven J Gilber,John Maher,Frank A Pinto,2
William E Donnelly,0,7,8,4,5,2,0,0,8,9,2
Michael J Mcmonagle,,0,6,4,1,1,1,0,7,6,2
Thomas Jay Ellis,,,0,1,2,1,0,0,8,2,2
Michael Anthony Salvi,,,,0,3,0,2,1,3,4,2
Robert C Barrilli,,,,,0,3,0,1,4,4,2
Edward T Boyd,,,,,,0,0,1,2,2,2
Brandon Yates,,,,,,,0,1,1,1,2
Steven J Gilber,,,,,,,,0,1,0,2
John Maher,,,,,,,,,1,0,2
Frank A Pinto,,,,,,,,,,1,2
Total,17,13,10,8,8,4,3,2,15,14,2
,Delegate To The Republican National Convention 13th District,,,,,,,,Auditor General - Republican,,3
,Michael J Mcmonagle,Thomas Jay Ellis,William E Donnelly,Brandon Yates,Edward T Boyd,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,Frank A Pinto,John Maher,3
Michael J Mcmonagle,0,1,1,0,0,0,0,0,1,1,3
Thomas Jay Ellis,,0,1,0,0,0,0,0,1,0,3
William E Donnelly,,,0,0,0,0,0,0,1,0,3
Brandon Yates,,,,0,0,0,0,0,0,0,3
Edward T Boyd,,,,,0,0,0,0,0,0,3
Michael Anthony Salvi,,,,,,0,0,0,0,0,3
Robert C Barrilli,,,,,,,0,0,0,0,3
Steven J Gilber,,,,,,,,0,0,0,3
Frank A Pinto,,,,,,,,,0,0,3
John Maher,,,,,,,,,,0,3
Total,2,1,1,0,0,0,0,0,1,1,3
,Delegate To The Republican National Convention 13th District,,,,,,,,Auditor General - Republican,,4
,William E Donnelly,Thomas Jay Ellis,Michael J Mcmonagle,Robert C Barrilli,Michael Anthony Salvi,Steven J Gilber,Edward T Boyd,Brandon Yates,John Maher,Frank A Pinto,4
William E Donnelly,0,5,4,4,3,2,0,0,5,5,4
Thomas Jay Ellis,,0,3,3,2,0,0,0,4,3,4
Michael J Mcmonagle,,,0,0,1,1,0,0,2,3,4
Robert C Barrilli,,,,1,1,0,0,0,4,1,4
Michael Anthony Salvi,,,,,0,1,0,0,0,5,4
Steven J Gilber,,,,,,0,0,0,0,1,4
Edward T Boyd,,,,,,,0,0,1,0,4
Brandon Yates,,,,,,,,0,0,0,4
John Maher,,,,,,,,,3,0,4
Frank A Pinto,,,,,,,,,,0,4
Total,11,7,6,6,5,2,1,0,10,8,4
,Auditor General - Republican,,Delegate To The Republican National Convention 13th District,,,,,,,,5
,John Maher,Frank A Pinto,Thomas Jay Ellis,William E Donnelly,Michael J Mcmonagle,Brandon Yates,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,Edward T Boyd,5
John Maher,0,0,7,10,4,6,6,5,4,1,5
Frank A Pinto,,0,4,1,4,1,1,1,1,0,5
Thomas Jay Ellis,,,0,7,3,2,1,5,2,1,5
William E Donnelly,,,,0,4,1,2,4,1,1,5
Michael J Mcmonagle,,,,,0,1,3,1,1,0,5
Brandon Yates,,,,,,0,3,1,5,0,5
Michael Anthony Salvi,,,,,,,0,1,1,0,5
Robert C Barrilli,,,,,,,,0,0,0,5
Steven J Gilber,,,,,,,,,0,0,5
Edward T Boyd,,,,,,,,,,0,5
Total,16,5,11,11,8,7,7,6,5,1,5
,Delegate To The Republican National Convention 13th District,,,,,,,,Auditor General - Republican,,6
,William E Donnelly,Thomas Jay Ellis,Michael J Mcmonagle,Robert C Barrilli,Michael Anthony Salvi,Edward T Boyd,Brandon Yates,Steven J Gilber,John Maher,Frank A Pinto,6
William E Donnelly,2,21,11,15,5,1,0,1,19,14,6
Thomas Jay Ellis,,0,7,14,3,0,0,1,12,10,6
Michael J Mcmonagle,,,2,1,6,2,0,0,9,11,6
Robert C Barrilli,,,,0,2,0,1,1,12,3,6
Michael Anthony Salvi,,,,,1,0,0,0,2,7,6
Edward T Boyd,,,,,,0,0,0,3,0,6
Brandon Yates,,,,,,,1,1,1,0,6
Steven J Gilber,,,,,,,,0,2,0,6
John Maher,,,,,,,,,4,0,6
Frank A Pinto,,,,,,,,,,4,6
Total,38,24,23,17,10,3,2,2,31,24,6
,Auditor General - Republican,,Delegate To The Republican National Convention 13th District,,,,,,,,7
,John Maher,Frank A Pinto,Michael J Mcmonagle,William E Donnelly,Michael Anthony Salvi,Thomas Jay Ellis,Brandon Yates,Robert C Barrilli,Edward T Boyd,Steven J Gilber,7
John Maher,2,0,8,7,3,2,1,3,2,0,7
Frank A Pinto,,0,4,5,6,2,2,1,0,1,7
Michael J Mcmonagle,,,1,9,5,2,1,1,2,0,7
William E Donnelly,,,,2,6,1,1,0,1,0,7
Michael Anthony Salvi,,,,,0,1,2,2,0,1,7
Thomas Jay Ellis,,,,,,0,1,1,0,1,7
Brandon Yates,,,,,,,0,1,0,2,7
Robert C Barrilli,,,,,,,,0,1,0,7
Edward T Boyd,,,,,,,,,1,0,7
Steven J Gilber,,,,,,,,,,1,7
Total,15,8,14,14,10,5,4,4,3,3,7
,Auditor General - Republican,,Delegate To The Republican National Convention 13th District,,,,,,,,8
,John Maher,Frank A Pinto,William E Donnelly,Michael Anthony Salvi,Robert C Barrilli,Michael J Mcmonagle,Thomas Jay Ellis,Brandon Yates,Edward T Boyd,Steven J Gilber,8
John Maher,4,0,13,12,10,7,8,8,3,2,8
Frank A Pinto,,1,6,7,3,4,1,1,0,1,8
William E Donnelly,,,0,6,6,8,9,0,1,0,8
Michael Anthony Salvi,,,,0,9,5,2,9,1,2,8
Robert C Barrilli,,,,,0,4,2,4,0,1,8
Michael J Mcmonagle,,,,,,0,5,1,0,1,8
Thomas Jay Ellis,,,,,,,0,0,1,1,8
Brandon Yates,,,,,,,,0,1,1,8
Edward T Boyd,,,,,,,,,0,0,8
Steven J Gilber,,,,,,,,,,0,8
Total,29,11,21,20,14,12,10,9,3,3,8
,Delegate To The Republican National Convention 13th District,,,,,,,,Auditor General - Republican,,9
,Robert C Barrilli,William E Donnelly,Thomas Jay Ellis,Michael J Mcmonagle,Michael Anthony Salvi,Edward T Boyd,Brandon Yates,Steven J Gilber,John Maher,Frank A Pinto,9
Robert C Barrilli,8,9,7,2,3,1,1,1,10,2,9
William E Donnelly,,0,10,4,2,2,1,0,15,1,9
Thomas Jay Ellis,,,0,4,2,1,0,0,10,1,9
Michael J Mcmonagle,,,,1,6,2,0,0,7,2,9
Michael Anthony Salvi,,,,,0,1,0,0,6,2,9
Edward T Boyd,,,,,,0,0,1,3,1,9
Brandon Yates,,,,,,,0,0,1,0,9
Steven J Gilber,,,,,,,,0,0,1,9
John Maher,,,,,,,,,0,0,9
Frank A Pinto,,,,,,,,,,1,9
Total,22,17,12,11,9,4,1,1,20,7,9
,Auditor General - Republican,,Delegate To The Republican National Convention 13th District,,,,,,,,10
,John Maher,Frank A Pinto,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Edward T Boyd,Steven J Gilber,Brandon Yates,10
John Maher,1,0,9,8,7,4,5,5,3,3,10
Frank A Pinto,,1,9,5,2,5,1,0,2,2,10
William E Donnelly,,,0,10,6,4,5,1,1,2,10
Michael J Mcmonagle,,,,0,2,5,1,2,1,4,10
Thomas Jay Ellis,,,,,0,1,4,1,1,1,10
Michael Anthony Salvi,,,,,,0,1,3,2,2,10
Robert C Barrilli,,,,,,,0,2,1,0,10
Edward T Boyd,,,,,,,,0,2,0,10
Steven J Gilber,,,,,,,,,1,1,10
Brandon Yates,,,,,,,,,,0,10
Total,21,11,20,14,11,10,7,6,6,5,10
,Auditor General - Republican,,Delegate To The Republican National Convention 13th District,,,,,,,,11
,John Maher,Frank A Pinto,William E Donnelly,Michael Anthony Salvi,Michael J Mcmonagle,Thomas Jay Ellis,Edward T Boyd,Robert C Barrilli,Steven J Gilber,Brandon Yates,11
John Maher,0,0,6,4,3,4,3,2,3,0,11
Frank A Pinto,,0,4,1,4,3,1,2,0,2,11
William E Donnelly,,,0,2,3,2,1,4,0,1,11
Michael Anthony Salvi,,,,1,1,0,1,1,2,1,11
Michael J Mcmonagle,,,,,0,4,1,1,1,2,11
Thomas Jay Ellis,,,,,,0,3,1,2,1,11
Edward T Boyd,,,,,,,0,0,2,0,11
Robert C Barrilli,,,,,,,,0,0,0,11
Steven J Gilber,,,,,,,,,0,1,11
