col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
Nancy Astor Fox,,,,,,,,,,,,,,,,0,69,71,69,21
Raye E Johnson,,,,,,,,,,,,,,,,,0,70,70,21
Heather Steinmiller,,,,,,,,,,,,,,,,,,0,70,21
William S Leopold,,,,,,,,,,,,,,,,,,,0,21
Total,151,39,133,119,118,110,103,90,82,79,79,77,76,76,75,75,75,74,73,21
,Representative In The General Assembly 203rd District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,22
,Dwight Evans,Lamont W Thomas,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerry T Jordan,Andrew P Toy,Eleanor M Dezzi,Jerome W Mondesire,Michelle W Singer,Heather Steinmiller,Nancy Astor Fox,Raye E Johnson,Stephen A Cozen,William S Leopold,Joseph C Meade,22
Dwight Evans,25,0,54,45,38,39,39,36,34,27,29,28,28,30,31,28,29,29,27,22
Lamont W Thomas,,4,27,23,21,19,19,13,13,14,12,13,13,10,9,12,10,10,10,22
Kenyatta J Johnson,,,0,66,57,58,55,49,45,41,40,41,41,39,40,39,39,38,37,22
Blondell Reynolds Brown,,,,0,56,56,53,46,42,40,40,39,39,38,38,38,37,36,36,22
Cindy Bass,,,,,0,53,53,40,40,38,36,37,38,37,37,36,35,35,36,22
Jacquelyn Manns Smalley,,,,,,0,52,42,41,39,38,38,38,38,37,38,36,36,36,22
Mark Alan Aronchick,,,,,,,0,38,39,36,35,35,34,36,35,36,35,34,35,22
Vincent J Hughes,,,,,,,,0,42,40,39,39,38,38,38,38,37,38,37,22
Jerry T Jordan,,,,,,,,,0,39,38,40,37,38,38,39,38,39,37,22
Andrew P Toy,,,,,,,,,,0,37,38,36,36,35,38,36,36,36,22
Eleanor M Dezzi,,,,,,,,,,,0,36,36,38,36,39,37,35,34,22
Jerome W Mondesire,,,,,,,,,,,,0,36,35,35,37,36,37,36,22
Michelle W Singer,,,,,,,,,,,,,0,36,36,36,35,33,35,22
Heather Steinmiller,,,,,,,,,,,,,,0,38,37,37,35,36,22
Nancy Astor Fox,,,,,,,,,,,,,,,0,35,37,34,36,22
Raye E Johnson,,,,,,,,,,,,,,,,0,37,36,35,22
Stephen A Cozen,,,,,,,,,,,,,,,,,1,34,35,22
William S Leopold,,,,,,,,,,,,,,,,,,0,35,22
Joseph C Meade,,,,,,,,,,,,,,,,,,,0,22
Total,84,33,81,68,59,58,58,49,47,41,41,41,41,40,40,40,40,39,37,22
,Representative In The General Assembly 203rd District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,23
,Dwight Evans,Lamont W Thomas,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Mark Alan Aronchick,Eleanor M Dezzi,Nancy Astor Fox,Vincent J Hughes,Jerry T Jordan,Michelle W Singer,Raye E Johnson,Andrew P Toy,Joseph C Meade,Heather Steinmiller,Jerome W Mondesire,Stephen A Cozen,William S Leopold,23
Dwight Evans,30,0,59,53,50,46,42,33,33,36,32,31,30,31,30,32,32,30,30,23
Lamont W Thomas,,9,20,14,14,15,14,11,12,9,9,11,11,9,11,8,7,9,7,23
Kenyatta J Johnson,,,1,62,61,58,56,41,43,45,42,41,42,37,39,38,39,39,38,23
Cindy Bass,,,,0,57,54,50,38,39,42,37,38,36,36,35,37,36,36,36,23
Blondell Reynolds Brown,,,,,0,53,51,38,38,42,39,38,38,36,38,37,37,36,36,23
Jacquelyn Manns Smalley,,,,,,0,48,40,42,39,38,39,38,36,37,38,37,36,36,23
Mark Alan Aronchick,,,,,,,0,37,37,36,36,36,35,35,35,35,37,36,36,23
Eleanor M Dezzi,,,,,,,,0,41,37,39,40,40,39,38,40,38,37,38,23
Nancy Astor Fox,,,,,,,,,0,39,40,42,41,39,39,38,38,39,38,23
Vincent J Hughes,,,,,,,,,,0,40,38,38,36,38,36,37,37,37,23
Jerry T Jordan,,,,,,,,,,,0,39,41,36,39,36,38,38,39,23
Michelle W Singer,,,,,,,,,,,,0,39,37,38,37,37,37,37,23
Raye E Johnson,,,,,,,,,,,,,0,36,39,37,37,38,38,23
Andrew P Toy,,,,,,,,,,,,,,0,36,36,36,36,36,23
Joseph C Meade,,,,,,,,,,,,,,,0,36,36,37,36,23
Heather Steinmiller,,,,,,,,,,,,,,,,0,37,36,36,23
Jerome W Mondesire,,,,,,,,,,,,,,,,,0,38,38,23
Stephen A Cozen,,,,,,,,,,,,,,,,,,0,38,23
William S Leopold,,,,,,,,,,,,,,,,,,,0,23
Total,98,32,82,67,64,61,58,46,46,45,43,43,43,41,41,40,40,40,39,23
,Representative In The General Assembly 203rd District - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,24
,Dwight Evans,Lamont W Thomas,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Stephen A Cozen,Andrew P Toy,Jerome W Mondesire,William S Leopold,Heather Steinmiller,Michelle W Singer,Jerry T Jordan,Joseph C Meade,Eleanor M Dezzi,Nancy Astor Fox,Raye E Johnson,24
Dwight Evans,22,0,44,40,37,33,31,31,26,24,24,23,23,25,23,23,22,25,22,24
Lamont W Thomas,,3,19,15,15,14,15,14,11,12,12,13,12,10,11,11,11,8,11,24
Kenyatta J Johnson,,,0,51,51,47,46,42,35,36,34,35,34,32,34,34,33,33,34,24
Blondell Reynolds Brown,,,,0,49,47,46,38,33,35,33,33,33,32,33,34,33,31,32,24
Cindy Bass,,,,,0,48,45,40,37,37,34,35,35,34,35,35,34,33,34,24
Jacquelyn Manns Smalley,,,,,,0,45,36,33,35,33,33,34,32,33,34,34,31,33,24
Mark Alan Aronchick,,,,,,,0,34,31,32,32,32,32,29,32,32,32,29,31,24
Vincent J Hughes,,,,,,,,0,38,37,36,35,35,33,34,34,34,32,34,24
Stephen A Cozen,,,,,,,,,0,35,33,33,34,31,33,33,33,31,33,24
Andrew P Toy,,,,,,,,,,0,33,33,34,32,33,34,34,30,34,24
Jerome W Mondesire,,,,,,,,,,,0,33,34,32,32,33,33,31,32,24
William S Leopold,,,,,,,,,,,,0,35,32,35,34,33,32,32,24
Heather Steinmiller,,,,,,,,,,,,,0,32,34,34,34,32,33,24
Michelle W Singer,,,,,,,,,,,,,,0,31,32,31,30,30,24
Jerry T Jordan,,,,,,,,,,,,,,,0,34,33,31,32,24
Joseph C Meade,,,,,,,,,,,,,,,,0,34,31,33,24
Eleanor M Dezzi,,,,,,,,,,,,,,,,,0,30,33,24
Nancy Astor Fox,,,,,,,,,,,,,,,,,,0,30,24
Raye E Johnson,,,,,,,,,,,,,,,,,,,0,24
Total,73,24,64,55,53,48,47,46,38,37,37,37,36,36,35,35,34,34,34,24
