col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,All
,Patrick Murphy,Kathleen G Kane,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,All
Patrick Murphy,28,0,261,116,77,22,0,All
Kathleen G Kane,,15,82,107,54,9,0,All
Jewel Williams,,,51,0,0,0,0,All
J P Miranda,,,,19,0,0,0,All
Kenneth T Walker Jr,,,,,11,0,0,All
Jamil M Ali,,,,,,5,0,All
James K Johnson,,,,,,,1,All
Total,504,267,394,242,142,36,1,All
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,2
,Patrick Murphy,Kathleen G Kane,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,2
Patrick Murphy,2,0,22,17,6,3,0,2
Kathleen G Kane,,2,8,11,4,1,0,2
Jewel Williams,,,10,0,0,0,0,2
J P Miranda,,,,1,0,0,0,2
Kenneth T Walker Jr,,,,,1,0,0,2
Jamil M Ali,,,,,,0,0,2
James K Johnson,,,,,,,0,2
Total,50,26,40,29,11,4,0,2
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,3
,Patrick Murphy,Kathleen G Kane,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,3
Patrick Murphy,5,0,17,18,12,3,0,3
Kathleen G Kane,,0,17,7,4,1,0,3
J P Miranda,,,3,0,0,0,0,3
Jewel Williams,,,,10,0,0,0,3
Kenneth T Walker Jr,,,,,1,0,0,3
Jamil M Ali,,,,,,0,0,3
James K Johnson,,,,,,,1,3
Total,55,29,37,35,17,4,1,3
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,4
,Kathleen G Kane,Patrick Murphy,J P Miranda,Kenneth T Walker Jr,Jewel Williams,Jamil M Ali,James K Johnson,4
Kathleen G Kane,2,0,19,17,8,1,0,4
Patrick Murphy,,1,16,8,10,2,0,4
J P Miranda,,,2,0,0,0,0,4
Kenneth T Walker Jr,,,,1,0,0,0,4
Jewel Williams,,,,,2,0,0,4
Jamil M Ali,,,,,,3,0,4
James K Johnson,,,,,,,0,4
Total,47,37,37,26,20,6,0,4
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,5
,Patrick Murphy,Kathleen G Kane,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,5
Patrick Murphy,1,0,28,13,10,1,0,5
Kathleen G Kane,,0,10,23,8,0,0,5
Jewel Williams,,,8,0,0,0,0,5
J P Miranda,,,,3,0,0,0,5
Kenneth T Walker Jr,,,,,2,0,0,5
Jamil M Ali,,,,,,0,0,5
James K Johnson,,,,,,,0,5
Total,53,41,46,39,20,1,0,5
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,8
,Patrick Murphy,Kathleen G Kane,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,8
Patrick Murphy,10,0,79,22,14,3,0,8
Kathleen G Kane,,5,14,12,5,1,0,8
Jewel Williams,,,6,0,0,0,0,8
J P Miranda,,,,2,0,0,0,8
Kenneth T Walker Jr,,,,,1,0,0,8
Jamil M Ali,,,,,,1,0,8
James K Johnson,,,,,,,0,8
Total,128,37,99,36,20,5,0,8
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,16
,Patrick Murphy,Kathleen G Kane,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,16
Patrick Murphy,4,0,26,16,7,7,0,16
Kathleen G Kane,,4,8,5,3,2,0,16
Jewel Williams,,,7,0,0,0,0,16
J P Miranda,,,,4,0,0,0,16
Kenneth T Walker Jr,,,,,1,0,0,16
Jamil M Ali,,,,,,1,0,16
James K Johnson,,,,,,,0,16
Total,60,22,41,25,11,10,0,16
,Attorney General - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,17
,Patrick Murphy,Kathleen G Kane,Jewel Williams,Kenneth T Walker Jr,J P Miranda,Jamil M Ali,James K Johnson,17
Patrick Murphy,2,0,50,9,4,3,0,17
Kathleen G Kane,,1,6,3,6,3,0,17
Jewel Williams,,,4,0,0,0,0,17
Kenneth T Walker Jr,,,,1,0,0,0,17
J P Miranda,,,,,0,0,0,17
Jamil M Ali,,,,,,0,0,17
James K Johnson,,,,,,,0,17
Total,68,19,60,13,10,6,0,17
,Representative In The General Assembly 197th District - Democrat,,,,,Attorney General - Democrat,,18
,Jewel Williams,J P Miranda,Kenneth T Walker Jr,James K Johnson,Jamil M Ali,Patrick Murphy,Kathleen G Kane,18
Jewel Williams,4,0,0,0,0,28,21,18
J P Miranda,,4,0,0,0,11,14,18
Kenneth T Walker Jr,,,3,0,0,11,10,18
James K Johnson,,,,0,0,0,0,18
Jamil M Ali,,,,,0,0,0,18
Patrick Murphy,,,,,,3,0,18
Kathleen G Kane,,,,,,,1,18
Total,53,29,24,0,0,53,46,18
