col_1,col_2,col_3,col_4,division
,United States Senator - Democrat,,Representative In The General Assembly 177th District - Democrat,All
,Bob Casey Jr,Joseph John Vodvarka,William F Dunbar,All
Bob Casey Jr,12,0,52,All
Joseph John Vodvarka,,4,9,All
William F Dunbar,,,2,All
Total,64,13,63,All
,Representative In The General Assembly 177th District - Democrat,United States Senator - Democrat,,1
,William F Dunbar,Bob Casey Jr,Joseph John Vodvarka,1
William F Dunbar,2,27,5,1
Bob Casey Jr,,6,0,1
Joseph John Vodvarka,,,3,1
Total,34,33,8,1
,United States Senator - Democrat,,Representative In The General Assembly 177th District - Democrat,2
,Bob Casey Jr,Joseph John Vodvarka,William F Dunbar,2
Bob Casey Jr,6,0,25,2
Joseph John Vodvarka,,1,4,2
William F Dunbar,,,0,2
Total,31,5,29,2
