col_1,col_2,col_3,col_4,col_5,division
,President Of The United States - Republican,,,,All
,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,All
Mitt Romney,291,0,0,0,All
Rick Santorum,,61,0,0,All
Ron Paul,,,56,0,All
Newt Gingrich,,,,50,All
Total,291,61,56,50,All
,President Of The United States - Republican,,,,1
,Mitt Romney,Ron Paul,Rick Santorum,Newt Gingrich,1
Mitt Romney,18,0,0,0,1
Ron Paul,,7,0,0,1
Rick Santorum,,,5,0,1
Newt Gingrich,,,,2,1
Total,18,7,5,2,1
,President Of The United States - Republican,,,,2
,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,2
Mitt Romney,31,0,0,0,2
Rick Santorum,,8,0,0,2
Ron Paul,,,7,0,2
Newt Gingrich,,,,2,2
Total,31,8,7,2,2
,President Of The United States - Republican,,,,3
,Mitt Romney,Rick Santorum,Newt Gingrich,Ron Paul,3
Mitt Romney,12,0,0,0,3
Rick Santorum,,5,0,0,3
Newt Gingrich,,,3,0,3
Ron Paul,,,,2,3
Total,12,5,3,2,3
,President Of The United States - Republican,,,,4
,Mitt Romney,Newt Gingrich,Rick Santorum,Ron Paul,4
Mitt Romney,18,0,0,0,4
Newt Gingrich,,3,0,0,4
Rick Santorum,,,2,0,4
Ron Paul,,,,2,4
Total,18,3,2,2,4
,President Of The United States - Republican,,,,5
,Mitt Romney,Newt Gingrich,Rick Santorum,Ron Paul,5
Mitt Romney,58,0,0,0,5
Newt Gingrich,,13,0,0,5
Rick Santorum,,,10,0,5
Ron Paul,,,,6,5
Total,58,13,10,6,5
,President Of The United States - Republican,,,,6
,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,6
Mitt Romney,16,0,0,0,6
Rick Santorum,,2,0,0,6
Ron Paul,,,2,0,6
Newt Gingrich,,,,1,6
Total,16,2,2,1,6
,President Of The United States - Republican,,,,7
,Mitt Romney,Ron Paul,Rick Santorum,Newt Gingrich,7
Mitt Romney,19,0,0,0,7
Ron Paul,,6,0,0,7
Rick Santorum,,,5,0,7
Newt Gingrich,,,,1,7
Total,19,6,5,1,7
,President Of The United States - Republican,,,,8
,Mitt Romney,Newt Gingrich,Rick Santorum,Ron Paul,8
Mitt Romney,5,0,0,0,8
Newt Gingrich,,4,0,0,8
Rick Santorum,,,0,0,8
Ron Paul,,,,0,8
Total,5,4,0,0,8
,President Of The United States - Republican,,,,9
,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,9
Mitt Romney,12,0,0,0,9
Ron Paul,,3,0,0,9
Newt Gingrich,,,2,0,9
Rick Santorum,,,,2,9
Total,12,3,2,2,9
,President Of The United States - Republican,,,,10
,Mitt Romney,Newt Gingrich,Rick Santorum,Ron Paul,10
Mitt Romney,12,0,0,0,10
Newt Gingrich,,3,0,0,10
Rick Santorum,,,3,0,10
Ron Paul,,,,2,10
Total,12,3,3,2,10
,President Of The United States - Republican,,,,11
,Mitt Romney,Rick Santorum,Newt Gingrich,Ron Paul,11
Mitt Romney,5,0,0,0,11
Rick Santorum,,1,0,0,11
Newt Gingrich,,,0,0,11
Ron Paul,,,,0,11
Total,5,1,0,0,11
,President Of The United States - Republican,,,,12
,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,12
Mitt Romney,12,0,0,0,12
Ron Paul,,5,0,0,12
Newt Gingrich,,,1,0,12
Rick Santorum,,,,1,12
Total,12,5,1,1,12
,President Of The United States - Republican,,,,13
,Mitt Romney,Newt Gingrich,Rick Santorum,Ron Paul,13
Mitt Romney,4,0,0,0,13
Newt Gingrich,,0,0,0,13
Rick Santorum,,,0,0,13
Ron Paul,,,,0,13
Total,4,0,0,0,13
,President Of The United States - Republican,,,,14
,Mitt Romney,Newt Gingrich,Ron Paul,Rick Santorum,14
Mitt Romney,2,0,0,0,14
Newt Gingrich,,1,0,0,14
Ron Paul,,,1,0,14
