col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,All
,Shirley M Kitchen,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Olivia E Brady,Leslie S Richards,Louis J Farinella,Patrick J Eiding,Caren Gansman Moskowitz,Vince Gillen,All
Shirley M Kitchen,114,528,479,460,289,278,278,277,275,270,All
Catherine G Scott,,10,460,446,295,291,286,285,283,282,All
Kelly Lynn Devine,,,3,437,288,281,282,280,281,279,All
D Gregory Holt,,,,2,272,276,278,272,270,272,All
Olivia E Brady,,,,,0,279,275,278,281,275,All
Leslie S Richards,,,,,,0,279,278,273,277,All
Louis J Farinella,,,,,,,1,278,272,276,All
Patrick J Eiding,,,,,,,,1,275,271,All
Caren Gansman Moskowitz,,,,,,,,,0,272,All
Vince Gillen,,,,,,,,,,0,All
Total,716,562,500,479,306,294,294,292,289,286,All
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,15
,Shirley M Kitchen,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Olivia E Brady,Vince Gillen,Leslie S Richards,Louis J Farinella,Caren Gansman Moskowitz,Patrick J Eiding,15
Shirley M Kitchen,6,75,69,68,52,49,49,49,48,48,15
Catherine G Scott,,0,73,70,55,54,53,52,52,51,15
Kelly Lynn Devine,,,0,69,53,52,51,53,51,51,15
D Gregory Holt,,,,0,51,49,50,51,49,48,15
Olivia E Brady,,,,,0,52,51,51,51,50,15
Vince Gillen,,,,,,0,51,50,50,50,15
Leslie S Richards,,,,,,,0,51,51,50,15
Louis J Farinella,,,,,,,,0,50,50,15
Caren Gansman Moskowitz,,,,,,,,,0,50,15
Patrick J Eiding,,,,,,,,,,0,15
Total,86,81,74,72,57,54,53,53,52,52,15
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 13th District,,,,,,,,,16
,Shirley M Kitchen,Catherine G Scott,D Gregory Holt,Kelly Lynn Devine,Olivia E Brady,Leslie S Richards,Louis J Farinella,Patrick J Eiding,Vince Gillen,Caren Gansman Moskowitz,16
Shirley M Kitchen,7,40,34,34,23,22,22,21,21,19,16
Catherine G Scott,,1,32,34,23,22,22,21,21,19,16
D Gregory Holt,,,0,32,21,21,21,20,21,19,16
Kelly Lynn Devine,,,,0,22,22,21,21,21,19,16
Olivia E Brady,,,,,0,21,22,20,21,19,16
Leslie S Richards,,,,,,0,21,21,21,19,16
