col_1,col_2,division
,Senator In The General Assembly 7th District - Democrat,All
,Vincent J Hughes,All
Vincent J Hughes,"1,453",All
Total,"1,453",All
,Senator In The General Assembly 7th District - Democrat,1
,Vincent J Hughes,1
Vincent J Hughes,50,1
Total,50,1
,Senator In The General Assembly 7th District - Democrat,2
,Vincent J Hughes,2
Vincent J Hughes,66,2
Total,66,2
,Senator In The General Assembly 7th District - Democrat,3
,Vincent J Hughes,3
Vincent J Hughes,79,3
Total,79,3
,Senator In The General Assembly 7th District - Democrat,4
,Vincent J Hughes,4
Vincent J Hughes,75,4
Total,75,4
,Senator In The General Assembly 7th District - Democrat,5
,Vincent J Hughes,5
Vincent J Hughes,87,5
Total,87,5
,Senator In The General Assembly 7th District - Democrat,6
,Vincent J Hughes,6
Vincent J Hughes,87,6
Total,87,6
,Senator In The General Assembly 7th District - Democrat,7
,Vincent J Hughes,7
Vincent J Hughes,53,7
Total,53,7
,Senator In The General Assembly 7th District - Democrat,8
,Vincent J Hughes,8
Vincent J Hughes,149,8
Total,149,8
,Senator In The General Assembly 7th District - Democrat,9
,Vincent J Hughes,9
Vincent J Hughes,116,9
Total,116,9
,Senator In The General Assembly 7th District - Democrat,10
,Vincent J Hughes,10
Vincent J Hughes,81,10
Total,81,10
,Senator In The General Assembly 7th District - Democrat,11
,Vincent J Hughes,11
Vincent J Hughes,46,11
Total,46,11
,Senator In The General Assembly 7th District - Democrat,12
,Vincent J Hughes,12
Vincent J Hughes,78,12
Total,78,12
,Senator In The General Assembly 7th District - Democrat,13
,Vincent J Hughes,13
Vincent J Hughes,98,13
Total,98,13
,Senator In The General Assembly 7th District - Democrat,14
,Vincent J Hughes,14
Vincent J Hughes,81,14
Total,81,14
,Senator In The General Assembly 7th District - Democrat,15
,Vincent J Hughes,15
Vincent J Hughes,58,15
Total,58,15
,Senator In The General Assembly 7th District - Democrat,16
,Vincent J Hughes,16
Vincent J Hughes,74,16
Total,74,16
,Senator In The General Assembly 7th District - Democrat,17
,Vincent J Hughes,17
Vincent J Hughes,81,17
Total,81,17
,Senator In The General Assembly 7th District - Democrat,18
,Vincent J Hughes,18
Vincent J Hughes,94,18
Total,94,18
