col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Representative In The General Assembly 181st District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,W Curtis Thomas,Ted Kirsch,Anthony Hardy Williams,Mindy M Posoff,Elizabeth A Washo,Ryan N Boyer,Thaddeus Kirkland,Deborah E Landau,Kathryn Sylvia Huggins,Christine M Tartaglione,Sekela Coles,All
W Curtis Thomas,49,172,162,165,161,156,134,136,129,129,127,All
Ted Kirsch,,1,156,162,156,156,134,132,129,124,131,All
Anthony Hardy Williams,,,2,154,149,149,128,125,123,121,124,All
Mindy M Posoff,,,,1,158,152,130,133,130,123,127,All
Elizabeth A Washo,,,,,0,151,129,134,130,121,125,All
Ryan N Boyer,,,,,,0,127,124,124,117,121,All
Thaddeus Kirkland,,,,,,,2,132,131,126,131,All
Deborah E Landau,,,,,,,,0,133,127,129,All
Kathryn Sylvia Huggins,,,,,,,,,0,123,126,All
Christine M Tartaglione,,,,,,,,,,1,121,All
Sekela Coles,,,,,,,,,,,0,All
Total,254,185,175,175,168,163,147,145,138,136,136,All
,Representative In The General Assembly 181st District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,15
,W Curtis Thomas,Ted Kirsch,Elizabeth A Washo,Mindy M Posoff,Thaddeus Kirkland,Deborah E Landau,Kathryn Sylvia Huggins,Anthony Hardy Williams,Ryan N Boyer,Christine M Tartaglione,Sekela Coles,15
W Curtis Thomas,7,47,46,42,39,38,37,37,37,36,35,15
Ted Kirsch,,1,42,43,37,37,36,36,36,35,35,15
Elizabeth A Washo,,,0,40,35,37,36,36,35,33,32,15
Mindy M Posoff,,,,0,34,35,34,36,35,33,33,15
Thaddeus Kirkland,,,,,0,35,36,32,32,35,34,15
Deborah E Landau,,,,,,0,36,32,30,34,34,15
Kathryn Sylvia Huggins,,,,,,,0,32,31,34,33,15
Anthony Hardy Williams,,,,,,,,0,34,31,30,15
Ryan N Boyer,,,,,,,,,0,30,29,15
Christine M Tartaglione,,,,,,,,,,0,33,15
Sekela Coles,,,,,,,,,,,0,15
Total,63,51,47,43,40,39,38,37,37,36,35,15
,Representative In The General Assembly 181st District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,20
,W Curtis Thomas,Anthony Hardy Williams,Mindy M Posoff,Elizabeth A Washo,Deborah E Landau,Ryan N Boyer,Ted Kirsch,Christine M Tartaglione,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,20
W Curtis Thomas,8,32,32,32,30,31,32,28,26,25,24,20
Anthony Hardy Williams,,0,33,32,30,31,30,26,28,27,26,20
Mindy M Posoff,,,0,34,32,32,32,28,31,29,28,20
Elizabeth A Washo,,,,0,31,33,31,26,29,29,28,20
Deborah E Landau,,,,,0,29,28,28,31,29,28,20
Ryan N Boyer,,,,,,0,32,26,28,27,27,20
Ted Kirsch,,,,,,,0,26,27,26,26,20
Christine M Tartaglione,,,,,,,,0,27,25,26,20
Kathryn Sylvia Huggins,,,,,,,,,0,28,28,20
Sekela Coles,,,,,,,,,,0,27,20
Thaddeus Kirkland,,,,,,,,,,,0,20
Total,49,37,37,36,35,35,35,31,31,29,28,20
,Representative In The General Assembly 181st District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,23
,W Curtis Thomas,Anthony Hardy Williams,Ted Kirsch,Mindy M Posoff,Ryan N Boyer,Elizabeth A Washo,Thaddeus Kirkland,Sekela Coles,Deborah E Landau,Christine M Tartaglione,Kathryn Sylvia Huggins,23
W Curtis Thomas,34,93,93,91,88,83,71,67,68,65,66,23
Anthony Hardy Williams,,2,90,85,84,81,70,67,63,64,63,23
Ted Kirsch,,,0,87,88,83,71,70,67,63,66,23
Mindy M Posoff,,,,1,85,84,68,65,66,62,65,23
Ryan N Boyer,,,,,0,83,68,65,65,61,65,23
Elizabeth A Washo,,,,,,0,66,64,66,62,65,23
Thaddeus Kirkland,,,,,,,2,70,69,65,67,23
Sekela Coles,,,,,,,,0,66,63,65,23
Deborah E Landau,,,,,,,,,0,65,66,23
Christine M Tartaglione,,,,,,,,,,1,62,23
Kathryn Sylvia Huggins,,,,,,,,,,,0,23
Total,142,101,99,95,91,85,79,72,71,69,69,23
