col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 172nd District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,All
,Al Taubenberger,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Edward T Boyd,Brandon Yates,Steven J Gilber,All
Al Taubenberger,9,58,39,31,24,14,10,8,4,All
William E Donnelly,,2,26,28,12,9,8,5,3,All
Michael J Mcmonagle,,,0,16,14,3,2,2,1,All
Thomas Jay Ellis,,,,0,6,7,1,2,0,All
Michael Anthony Salvi,,,,,0,4,2,2,2,All
Robert C Barrilli,,,,,,0,3,3,1,All
Edward T Boyd,,,,,,,0,3,0,All
Brandon Yates,,,,,,,,0,2,All
Steven J Gilber,,,,,,,,,0,All
Total,91,62,41,34,26,16,12,10,5,All
,Representative In The General Assembly 172nd District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,11
,Al Taubenberger,William E Donnelly,Thomas Jay Ellis,Michael Anthony Salvi,Michael J Mcmonagle,Robert C Barrilli,Brandon Yates,Edward T Boyd,Steven J Gilber,11
Al Taubenberger,6,19,11,11,11,7,5,4,1,11
William E Donnelly,,0,11,4,8,4,2,4,0,11
Thomas Jay Ellis,,,0,1,4,4,2,1,0,11
Michael Anthony Salvi,,,,0,5,2,2,1,1,11
Michael J Mcmonagle,,,,,0,2,1,2,0,11
Robert C Barrilli,,,,,,0,3,1,0,11
Brandon Yates,,,,,,,0,1,1,11
Edward T Boyd,,,,,,,,0,0,11
Steven J Gilber,,,,,,,,,0,11
Total,34,20,12,11,11,9,6,5,1,11
,Representative In The General Assembly 172nd District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,19
,Al Taubenberger,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Edward T Boyd,Brandon Yates,Steven J Gilber,19
Al Taubenberger,2,22,15,10,8,5,4,3,2,19
William E Donnelly,,1,10,7,5,3,2,3,2,19
Michael J Mcmonagle,,,0,7,6,1,0,1,0,19
Thomas Jay Ellis,,,,0,2,1,0,0,0,19
Michael Anthony Salvi,,,,,0,2,1,0,1,19
Robert C Barrilli,,,,,,0,2,0,1,19
Edward T Boyd,,,,,,,0,1,0,19
Brandon Yates,,,,,,,,0,1,19
Steven J Gilber,,,,,,,,,0,19
Total,33,23,16,11,9,5,4,3,3,19
,Representative In The General Assembly 172nd District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,28
,Al Taubenberger,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Edward T Boyd,Robert C Barrilli,Brandon Yates,Steven J Gilber,28
Al Taubenberger,1,17,13,10,5,2,2,0,1,28
William E Donnelly,,1,8,10,3,2,2,0,1,28
Michael J Mcmonagle,,,0,5,3,0,0,0,1,28
Thomas Jay Ellis,,,,0,3,0,2,0,0,28
Michael Anthony Salvi,,,,,0,0,0,0,0,28
Edward T Boyd,,,,,,0,0,1,0,28
Robert C Barrilli,,,,,,,0,0,0,28
Brandon Yates,,,,,,,,0,0,28
Steven J Gilber,,,,,,,,,0,28
Total,24,19,14,11,6,3,2,1,1,28
