col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 169th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,All
,John Mccann,Christopher M Vogler,Tom Boggia,Marion S Taxin,Michael W Untermeyer,Dale Kerns,Frederick W Anton,All
John Mccann,20,44,36,23,29,20,13,All
Christopher M Vogler,,12,39,38,27,19,10,All
Tom Boggia,,,7,24,13,13,4,All
Marion S Taxin,,,,16,12,10,7,All
Michael W Untermeyer,,,,,4,22,11,All
Dale Kerns,,,,,,3,11,All
Frederick W Anton,,,,,,,2,All
Total,100,94,72,68,53,43,24,All
,Representative In The General Assembly 169th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,1
,John Mccann,Christopher M Vogler,Tom Boggia,Michael W Untermeyer,Marion S Taxin,Dale Kerns,Frederick W Anton,1
John Mccann,5,13,12,10,7,4,5,1
Christopher M Vogler,,4,8,10,9,4,2,1
Tom Boggia,,,2,4,7,3,2,1
Michael W Untermeyer,,,,2,3,6,5,1
Marion S Taxin,,,,,1,2,2,1
Dale Kerns,,,,,,0,5,1
Frederick W Anton,,,,,,,1,1
Total,32,25,21,19,15,10,9,1
,Representative In The General Assembly 169th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,2
,John Mccann,Christopher M Vogler,Tom Boggia,Michael W Untermeyer,Dale Kerns,Marion S Taxin,Frederick W Anton,2
John Mccann,13,13,11,8,8,3,4,2
Christopher M Vogler,,2,7,4,5,3,2,2
Tom Boggia,,,1,4,5,1,0,2
Michael W Untermeyer,,,,1,4,0,4,2
Dale Kerns,,,,,0,1,3,2
Marion S Taxin,,,,,,3,1,2
Frederick W Anton,,,,,,,0,2
Total,37,18,14,11,10,7,5,2
,Delegate To The Republican National Convention 1st District,,,,,,Representative In The General Assembly 169th District - Republican,10
,Christopher M Vogler,Marion S Taxin,Tom Boggia,Michael W Untermeyer,Dale Kerns,Frederick W Anton,John Mccann,10
Christopher M Vogler,2,10,13,10,7,2,10,10
Marion S Taxin,,11,7,6,4,1,4,10
Tom Boggia,,,3,4,3,2,5,10
Michael W Untermeyer,,,,0,9,2,7,10
Dale Kerns,,,,,2,3,6,10
Frederick W Anton,,,,,,1,3,10
John Mccann,,,,,,,0,10
Total,27,25,21,17,16,6,15,10
,Delegate To The Republican National Convention 1st District,,,,,,Representative In The General Assembly 169th District - Republican,23
,Christopher M Vogler,Marion S Taxin,Tom Boggia,Dale Kerns,Michael W Untermeyer,Frederick W Anton,John Mccann,23
Christopher M Vogler,4,16,11,3,3,4,8,23
Marion S Taxin,,1,9,3,3,3,9,23
Tom Boggia,,,1,2,1,0,8,23
Dale Kerns,,,,1,3,0,2,23
Michael W Untermeyer,,,,,1,0,4,23
Frederick W Anton,,,,,,0,1,23
John Mccann,,,,,,,2,23
Total,24,21,16,7,6,4,16,23
