col_1,col_2,division
,Representative In Congress 1st District - Democrat,All
,Robert A Brady,All
Robert A Brady,"2,052",All
Total,"2,052",All
,Representative In Congress 1st District - Democrat,1
,Robert A Brady,1
Robert A Brady,70,1
Total,70,1
,Representative In Congress 1st District - Democrat,2
,Robert A Brady,2
Robert A Brady,42,2
Total,42,2
,Representative In Congress 1st District - Democrat,3
,Robert A Brady,3
Robert A Brady,27,3
Total,27,3
,Representative In Congress 1st District - Democrat,4
,Robert A Brady,4
Robert A Brady,48,4
Total,48,4
,Representative In Congress 1st District - Democrat,5
,Robert A Brady,5
Robert A Brady,74,5
Total,74,5
,Representative In Congress 1st District - Democrat,6
,Robert A Brady,6
Robert A Brady,77,6
Total,77,6
,Representative In Congress 1st District - Democrat,7
,Robert A Brady,7
Robert A Brady,73,7
Total,73,7
,Representative In Congress 1st District - Democrat,8
,Robert A Brady,8
Robert A Brady,49,8
Total,49,8
,Representative In Congress 1st District - Democrat,9
,Robert A Brady,9
Robert A Brady,81,9
Total,81,9
,Representative In Congress 1st District - Democrat,10
,Robert A Brady,10
Robert A Brady,69,10
Total,69,10
,Representative In Congress 1st District - Democrat,11
,Robert A Brady,11
Robert A Brady,70,11
Total,70,11
,Representative In Congress 1st District - Democrat,12
,Robert A Brady,12
Robert A Brady,51,12
Total,51,12
,Representative In Congress 1st District - Democrat,13
,Robert A Brady,13
Robert A Brady,36,13
Total,36,13
,Representative In Congress 1st District - Democrat,14
,Robert A Brady,14
Robert A Brady,118,14
Total,118,14
,Representative In Congress 1st District - Democrat,15
,Robert A Brady,15
Robert A Brady,77,15
Total,77,15
,Representative In Congress 1st District - Democrat,16
,Robert A Brady,16
Robert A Brady,139,16
Total,139,16
,Representative In Congress 1st District - Democrat,17
,Robert A Brady,17
Robert A Brady,71,17
Total,71,17
,Representative In Congress 1st District - Democrat,18
,Robert A Brady,18
Robert A Brady,69,18
Total,69,18
,Representative In Congress 1st District - Democrat,19
,Robert A Brady,19
Robert A Brady,112,19
Total,112,19
,Representative In Congress 1st District - Democrat,20
,Robert A Brady,20
Robert A Brady,42,20
Total,42,20
,Representative In Congress 1st District - Democrat,21
,Robert A Brady,21
Robert A Brady,98,21
Total,98,21
,Representative In Congress 1st District - Democrat,22
,Robert A Brady,22
Robert A Brady,126,22
Total,126,22
,Representative In Congress 1st District - Democrat,23
,Robert A Brady,23
Robert A Brady,86,23
Total,86,23
,Representative In Congress 1st District - Democrat,24
,Robert A Brady,24
Robert A Brady,99,24
Total,99,24
,Representative In Congress 1st District - Democrat,25
,Robert A Brady,25
Robert A Brady,69,25
Total,69,25
,Representative In Congress 1st District - Democrat,26
,Robert A Brady,26
Robert A Brady,92,26
Total,92,26
,Representative In Congress 1st District - Democrat,27
,Robert A Brady,27
Robert A Brady,87,27
Total,87,27
