col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 181st District - Democrat,United States Senator - Democrat,,All
,W Curtis Thomas,Bob Casey Jr,Joseph John Vodvarka,All
W Curtis Thomas,19,193,42,All
Bob Casey Jr,,19,0,All
Joseph John Vodvarka,,,3,All
Total,254,212,45,All
,Representative In The General Assembly 181st District - Democrat,United States Senator - Democrat,,15
,W Curtis Thomas,Bob Casey Jr,Joseph John Vodvarka,15
W Curtis Thomas,1,58,4,15
Bob Casey Jr,,3,0,15
Joseph John Vodvarka,,,0,15
Total,63,61,4,15
,Representative In The General Assembly 181st District - Democrat,United States Senator - Democrat,,20
,W Curtis Thomas,Bob Casey Jr,Joseph John Vodvarka,20
W Curtis Thomas,3,39,7,20
Bob Casey Jr,,6,0,20
Joseph John Vodvarka,,,1,20
Total,49,45,8,20
,Representative In The General Assembly 181st District - Democrat,United States Senator - Democrat,,23
,W Curtis Thomas,Bob Casey Jr,Joseph John Vodvarka,23
W Curtis Thomas,15,96,31,23
Bob Casey Jr,,10,0,23
Joseph John Vodvarka,,,2,23
Total,142,106,33,23
