col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,All
,Michael J Tomlinson,John Maher,Frank A Pinto,All
Michael J Tomlinson,14,101,74,All
John Maher,,9,0,All
Frank A Pinto,,,6,All
Total,189,110,80,All
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,7
,Michael J Tomlinson,John Maher,Frank A Pinto,7
Michael J Tomlinson,2,45,16,7
John Maher,,6,0,7
Frank A Pinto,,,1,7
Total,63,51,17,7
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,18
,Michael J Tomlinson,Frank A Pinto,John Maher,18
Michael J Tomlinson,3,20,17,18
Frank A Pinto,,1,0,18
John Maher,,,0,18
Total,40,21,17,18
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,21
,Michael J Tomlinson,John Maher,Frank A Pinto,21
Michael J Tomlinson,3,12,2,21
John Maher,,1,0,21
Frank A Pinto,,,1,21
Total,17,13,3,21
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,22
,Michael J Tomlinson,Frank A Pinto,John Maher,22
Michael J Tomlinson,1,3,3,22
Frank A Pinto,,0,0,22
John Maher,,,0,22
Total,7,3,3,22
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,23
,Michael J Tomlinson,Frank A Pinto,John Maher,23
Michael J Tomlinson,0,14,8,23
Frank A Pinto,,1,0,23
John Maher,,,0,23
Total,22,15,8,23
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,24
,Michael J Tomlinson,Frank A Pinto,John Maher,24
Michael J Tomlinson,4,10,6,24
Frank A Pinto,,1,0,24
John Maher,,,1,24
Total,20,11,7,24
,Senator In The General Assembly 5th District - Republican,Auditor General - Republican,,25
,Michael J Tomlinson,John Maher,Frank A Pinto,25
Michael J Tomlinson,1,10,9,25
John Maher,,1,0,25
Frank A Pinto,,,1,25
Total,20,11,10,25
