col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,All
,Shirley M Kitchen,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Jerome W Mondesire,Andrew P Toy,Stephen A Cozen,Joseph C Meade,Jerry T Jordan,Raye E Johnson,Michelle W Singer,Heather Steinmiller,Eleanor M Dezzi,William S Leopold,Nancy Astor Fox,All
Shirley M Kitchen,387,841,739,709,665,640,456,415,408,400,395,374,374,369,370,364,361,361,All
Kenyatta J Johnson,,7,721,699,670,650,437,403,397,393,389,379,382,374,380,372,370,367,All
Blondell Reynolds Brown,,,2,673,646,630,432,404,398,382,390,376,373,361,370,363,359,356,All
Cindy Bass,,,,1,639,628,417,401,395,373,381,367,369,353,364,362,355,352,All
Mark Alan Aronchick,,,,,2,615,385,373,372,372,367,351,357,339,352,349,350,341,All
Jacquelyn Manns Smalley,,,,,,0,378,367,367,360,361,348,352,336,351,347,345,340,All
Vincent J Hughes,,,,,,,0,412,407,387,399,378,377,362,372,365,367,352,All
Jerome W Mondesire,,,,,,,,0,393,379,385,361,360,347,353,356,350,345,All
Andrew P Toy,,,,,,,,,1,379,390,359,361,352,357,354,354,348,All
Stephen A Cozen,,,,,,,,,,0,375,352,356,346,355,349,350,348,All
Joseph C Meade,,,,,,,,,,,1,359,362,342,356,350,353,346,All
Jerry T Jordan,,,,,,,,,,,,0,363,350,362,356,362,346,All
Raye E Johnson,,,,,,,,,,,,,0,349,366,363,360,352,All
Michelle W Singer,,,,,,,,,,,,,,0,353,349,344,351,All
Heather Steinmiller,,,,,,,,,,,,,,,0,363,360,352,All
Eleanor M Dezzi,,,,,,,,,,,,,,,,0,354,348,All
William S Leopold,,,,,,,,,,,,,,,,,0,347,All
Nancy Astor Fox,,,,,,,,,,,,,,,,,,0,All
Total,"1,348",895,783,741,700,673,479,435,428,417,414,394,394,389,388,382,382,377,All
,Senator In The General Assembly 3rd District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,1
,Shirley M Kitchen,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Jerome W Mondesire,Joseph C Meade,Vincent J Hughes,Jerry T Jordan,Raye E Johnson,Andrew P Toy,Eleanor M Dezzi,Heather Steinmiller,Michelle W Singer,Nancy Astor Fox,Stephen A Cozen,William S Leopold,1
Shirley M Kitchen,11,31,26,27,24,22,12,11,12,10,10,10,10,9,10,9,9,8,1
Kenyatta J Johnson,,1,26,27,25,25,11,11,10,10,11,9,10,10,10,9,9,9,1
Blondell Reynolds Brown,,,0,23,20,21,12,12,11,10,11,10,10,10,10,9,8,9,1
Cindy Bass,,,,0,24,23,10,9,10,8,9,9,9,9,9,8,8,8,1
Mark Alan Aronchick,,,,,0,23,8,8,8,8,8,8,8,8,8,7,8,8,1
Jacquelyn Manns Smalley,,,,,,0,9,9,9,9,10,9,9,10,9,8,8,9,1
Jerome W Mondesire,,,,,,,0,11,11,9,10,10,10,9,10,9,8,8,1
Joseph C Meade,,,,,,,,0,10,10,10,9,9,9,9,8,8,9,1
