col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,All
,Lewis Harris Jr,Adam A Lang,Calvin R Tucker,Walter F Vogler Jr,Vahan H Gureghian,John Maher,Frank A Pinto,All
Lewis Harris Jr,2,34,37,30,24,43,27,All
Adam A Lang,,1,20,15,25,35,15,All
Calvin R Tucker,,,1,34,5,19,29,All
Walter F Vogler Jr,,,,1,9,22,21,All
Vahan H Gureghian,,,,,0,31,3,All
John Maher,,,,,,5,0,All
Frank A Pinto,,,,,,,1,All
Total,75,53,52,48,36,64,38,All
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,1
,Adam A Lang,Lewis Harris Jr,Calvin R Tucker,Vahan H Gureghian,Walter F Vogler Jr,John Maher,Frank A Pinto,1
Adam A Lang,0,2,1,1,0,1,1,1
Lewis Harris Jr,,0,1,1,0,1,1,1
Calvin R Tucker,,,0,0,0,0,1,1
Vahan H Gureghian,,,,0,0,1,0,1
Walter F Vogler Jr,,,,,0,0,0,1
John Maher,,,,,,1,0,1
Frank A Pinto,,,,,,,0,1
Total,2,2,1,1,0,2,1,1
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,2
,Adam A Lang,Lewis Harris Jr,Calvin R Tucker,Walter F Vogler Jr,Vahan H Gureghian,John Maher,Frank A Pinto,2
Adam A Lang,0,4,2,2,3,4,3,2
Lewis Harris Jr,,0,3,2,2,4,2,2
Calvin R Tucker,,,0,3,0,1,3,2
Walter F Vogler Jr,,,,0,1,2,2,2
Vahan H Gureghian,,,,,0,3,0,2
John Maher,,,,,,0,0,2
Frank A Pinto,,,,,,,0,2
Total,7,6,4,4,3,5,4,2
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,3
,Adam A Lang,Calvin R Tucker,Walter F Vogler Jr,Vahan H Gureghian,Lewis Harris Jr,Frank A Pinto,John Maher,3
Adam A Lang,0,2,2,1,1,1,1,3
Calvin R Tucker,,0,3,1,0,2,0,3
Walter F Vogler Jr,,,0,1,0,2,0,3
Vahan H Gureghian,,,,0,1,1,1,3
Lewis Harris Jr,,,,,0,0,1,3
Frank A Pinto,,,,,,0,0,3
John Maher,,,,,,,1,3
Total,3,3,3,2,1,2,2,3
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,4
,Adam A Lang,Lewis Harris Jr,Walter F Vogler Jr,Calvin R Tucker,Vahan H Gureghian,Frank A Pinto,John Maher,4
Adam A Lang,0,1,1,0,0,1,0,4
Lewis Harris Jr,,0,1,0,0,1,0,4
Walter F Vogler Jr,,,0,0,0,1,0,4
Calvin R Tucker,,,,0,0,0,0,4
Vahan H Gureghian,,,,,0,0,0,4
Frank A Pinto,,,,,,0,0,4
John Maher,,,,,,,0,4
Total,1,1,1,0,0,1,0,4
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,5
,Lewis Harris Jr,Adam A Lang,Calvin R Tucker,Walter F Vogler Jr,Vahan H Gureghian,John Maher,Frank A Pinto,5
Lewis Harris Jr,0,2,2,2,1,3,1,5
Adam A Lang,,0,1,0,1,2,0,5
Calvin R Tucker,,,0,1,0,1,1,5
Walter F Vogler Jr,,,,0,0,1,1,5
Vahan H Gureghian,,,,,0,1,0,5
John Maher,,,,,,0,0,5
Frank A Pinto,,,,,,,0,5
Total,4,2,2,2,1,3,1,5
,Auditor General - Republican,,Delegate To The Republican National Convention 2nd District,,,,,6
,John Maher,Frank A Pinto,Lewis Harris Jr,Adam A Lang,Calvin R Tucker,Vahan H Gureghian,Walter F Vogler Jr,6
John Maher,0,0,1,1,1,1,1,6
Frank A Pinto,,0,1,0,0,0,0,6
Lewis Harris Jr,,,0,0,1,0,1,6
Adam A Lang,,,,0,0,1,0,6
Calvin R Tucker,,,,,0,0,1,6
Vahan H Gureghian,,,,,,0,0,6
Walter F Vogler Jr,,,,,,,0,6
Total,2,1,2,1,1,1,1,6
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,7
,Lewis Harris Jr,Adam A Lang,Walter F Vogler Jr,Calvin R Tucker,Vahan H Gureghian,John Maher,Frank A Pinto,7
Lewis Harris Jr,0,6,3,3,3,6,2,7
Adam A Lang,,0,1,1,3,6,0,7
Walter F Vogler Jr,,,0,2,0,2,2,7
Calvin R Tucker,,,,0,0,1,2,7
Vahan H Gureghian,,,,,0,3,0,7
John Maher,,,,,,0,0,7
Frank A Pinto,,,,,,,0,7
Total,8,6,4,3,3,7,2,7
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,8
,Adam A Lang,Calvin R Tucker,Lewis Harris Jr,Vahan H Gureghian,Walter F Vogler Jr,Frank A Pinto,John Maher,8
Adam A Lang,0,1,1,0,0,0,1,8
Calvin R Tucker,,0,1,0,0,0,1,8
Lewis Harris Jr,,,0,0,0,0,1,8
Vahan H Gureghian,,,,0,0,1,0,8
Walter F Vogler Jr,,,,,0,0,0,8
Frank A Pinto,,,,,,0,0,8
John Maher,,,,,,,0,8
Total,1,1,1,1,0,1,1,8
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,9
,Calvin R Tucker,Adam A Lang,Lewis Harris Jr,Walter F Vogler Jr,Vahan H Gureghian,Frank A Pinto,John Maher,9
Calvin R Tucker,0,2,2,2,0,2,1,9
Adam A Lang,,0,1,1,0,1,1,9
Lewis Harris Jr,,,0,1,0,2,0,9
Walter F Vogler Jr,,,,0,0,1,1,9
Vahan H Gureghian,,,,,0,0,0,9
Frank A Pinto,,,,,,0,0,9
John Maher,,,,,,,0,9
Total,3,2,2,2,0,2,1,9
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,10
,Calvin R Tucker,Lewis Harris Jr,Walter F Vogler Jr,Adam A Lang,Vahan H Gureghian,Frank A Pinto,John Maher,10
Calvin R Tucker,0,1,1,0,0,1,0,10
Lewis Harris Jr,,0,1,0,0,1,0,10
Walter F Vogler Jr,,,0,0,0,1,0,10
Adam A Lang,,,,0,0,0,0,10
Vahan H Gureghian,,,,,0,0,0,10
Frank A Pinto,,,,,,0,0,10
John Maher,,,,,,,0,10
Total,1,1,1,0,0,1,0,10
,Auditor General - Republican,,Delegate To The Republican National Convention 2nd District,,,,,11
,John Maher,Frank A Pinto,Lewis Harris Jr,Adam A Lang,Vahan H Gureghian,Walter F Vogler Jr,Calvin R Tucker,11
John Maher,1,0,4,3,2,2,1,11
Frank A Pinto,,0,0,0,0,0,0,11
Lewis Harris Jr,,,0,2,2,1,1,11
Adam A Lang,,,,0,2,1,0,11
Vahan H Gureghian,,,,,0,0,0,11
Walter F Vogler Jr,,,,,,0,1,11
Calvin R Tucker,,,,,,,0,11
Total,6,0,4,3,2,2,1,11
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,12
,Lewis Harris Jr,Adam A Lang,Calvin R Tucker,Vahan H Gureghian,Walter F Vogler Jr,Frank A Pinto,John Maher,12
Lewis Harris Jr,0,1,1,1,1,1,1,12
Adam A Lang,,0,0,1,0,0,1,12
Calvin R Tucker,,,0,0,1,1,0,12
Vahan H Gureghian,,,,0,0,0,1,12
Walter F Vogler Jr,,,,,0,1,0,12
Frank A Pinto,,,,,,0,0,12
John Maher,,,,,,,0,12
Total,2,1,1,1,1,1,1,12
,Auditor General - Republican,,Delegate To The Republican National Convention 2nd District,,,,,13
,John Maher,Frank A Pinto,Lewis Harris Jr,Vahan H Gureghian,Adam A Lang,Calvin R Tucker,Walter F Vogler Jr,13
John Maher,0,0,3,3,2,0,0,13
Frank A Pinto,,0,0,0,0,1,0,13
Lewis Harris Jr,,,1,2,2,0,0,13
Vahan H Gureghian,,,,0,2,0,0,13
Adam A Lang,,,,,0,0,0,13
Calvin R Tucker,,,,,,0,0,13
Walter F Vogler Jr,,,,,,,0,13
Total,4,1,4,3,2,1,0,13
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,14
,Walter F Vogler Jr,Adam A Lang,Calvin R Tucker,Lewis Harris Jr,Vahan H Gureghian,John Maher,Frank A Pinto,14
Walter F Vogler Jr,1,1,2,2,1,1,1,14
Adam A Lang,,0,1,1,3,3,0,14
Calvin R Tucker,,,0,2,1,1,1,14
Lewis Harris Jr,,,,0,1,1,1,14
Vahan H Gureghian,,,,,0,3,0,14
John Maher,,,,,,0,0,14
Frank A Pinto,,,,,,,0,14
Total,4,3,3,3,3,3,1,14
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,15
,Lewis Harris Jr,Adam A Lang,Walter F Vogler Jr,Calvin R Tucker,Vahan H Gureghian,Frank A Pinto,John Maher,15
Lewis Harris Jr,1,1,2,2,1,2,0,15
Adam A Lang,,0,1,1,1,1,2,15
Walter F Vogler Jr,,,0,1,2,1,1,15
Calvin R Tucker,,,,0,0,2,0,15
Vahan H Gureghian,,,,,0,0,1,15
Frank A Pinto,,,,,,0,0,15
John Maher,,,,,,,0,15
Total,4,3,3,2,2,2,2,15
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,16
,Adam A Lang,Calvin R Tucker,Vahan H Gureghian,Lewis Harris Jr,Walter F Vogler Jr,Frank A Pinto,John Maher,16
Adam A Lang,0,0,1,0,0,0,0,16
Calvin R Tucker,,0,0,0,0,1,0,16
Vahan H Gureghian,,,0,0,0,0,0,16
Lewis Harris Jr,,,,0,0,0,0,16
Walter F Vogler Jr,,,,,0,0,0,16
Frank A Pinto,,,,,,0,0,16
John Maher,,,,,,,0,16
Total,1,1,1,0,0,1,0,16
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,18
,Adam A Lang,Calvin R Tucker,Vahan H Gureghian,Walter F Vogler Jr,Lewis Harris Jr,Frank A Pinto,John Maher,18
Adam A Lang,0,0,1,1,0,1,0,18
Calvin R Tucker,,1,0,0,0,0,0,18
Vahan H Gureghian,,,0,1,0,1,0,18
Walter F Vogler Jr,,,,0,0,1,0,18
Lewis Harris Jr,,,,,0,0,0,18
Frank A Pinto,,,,,,0,0,18
John Maher,,,,,,,1,18
Total,1,1,1,1,0,1,1,18
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,19
,Calvin R Tucker,Walter F Vogler Jr,Adam A Lang,Lewis Harris Jr,Vahan H Gureghian,John Maher,Frank A Pinto,19
Calvin R Tucker,0,4,4,3,1,3,3,19
Walter F Vogler Jr,,0,3,1,0,3,2,19
Adam A Lang,,,0,1,0,1,3,19
Lewis Harris Jr,,,,0,1,2,2,19
Vahan H Gureghian,,,,,0,1,0,19
John Maher,,,,,,1,0,19
Frank A Pinto,,,,,,,0,19
Total,6,5,4,4,1,5,4,19
,Auditor General - Republican,,Delegate To The Republican National Convention 2nd District,,,,,20
,John Maher,Frank A Pinto,Lewis Harris Jr,Adam A Lang,Calvin R Tucker,Vahan H Gureghian,Walter F Vogler Jr,20
John Maher,0,0,2,1,1,1,1,20
Frank A Pinto,,1,0,0,0,0,0,20
Lewis Harris Jr,,,0,1,1,1,1,20
Adam A Lang,,,,0,0,1,0,20
Calvin R Tucker,,,,,0,0,1,20
Vahan H Gureghian,,,,,,0,0,20
Walter F Vogler Jr,,,,,,,0,20
Total,2,1,2,1,1,1,1,20
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,21
,Calvin R Tucker,Lewis Harris Jr,Adam A Lang,Walter F Vogler Jr,Vahan H Gureghian,Frank A Pinto,John Maher,21
Calvin R Tucker,0,2,2,2,0,1,2,21
Lewis Harris Jr,,0,1,1,0,2,1,21
Adam A Lang,,,0,1,0,1,1,21
Walter F Vogler Jr,,,,0,0,0,2,21
Vahan H Gureghian,,,,,0,0,0,21
Frank A Pinto,,,,,,0,0,21
John Maher,,,,,,,0,21
Total,3,3,2,2,0,2,2,21
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,22
,Lewis Harris Jr,Calvin R Tucker,Walter F Vogler Jr,Adam A Lang,Vahan H Gureghian,John Maher,Frank A Pinto,22
Lewis Harris Jr,0,5,5,1,1,5,3,22
Calvin R Tucker,,0,4,1,0,2,3,22
Walter F Vogler Jr,,,0,0,1,3,2,22
Adam A Lang,,,,1,0,0,1,22
Vahan H Gureghian,,,,,0,1,0,22
John Maher,,,,,,0,0,22
Frank A Pinto,,,,,,,0,22
Total,8,5,5,2,1,5,3,22
,Delegate To The Republican National Convention 2nd District,,,,,Auditor General - Republican,,23
,Lewis Harris Jr,Calvin R Tucker,Vahan H Gureghian,Walter F Vogler Jr,Adam A Lang,John Maher,Frank A Pinto,23
Lewis Harris Jr,0,6,6,5,5,7,5,23
Calvin R Tucker,,0,2,5,1,3,4,23
Vahan H Gureghian,,,0,2,3,8,0,23
Walter F Vogler Jr,,,,0,0,2,3,23
Adam A Lang,,,,,0,4,1,23
John Maher,,,,,,0,0,23
Frank A Pinto,,,,,,,0,23
Total,13,8,8,6,5,10,5,23
