col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Senator In The General Assembly 1st District - Republican,Delegate To The Republican National Convention 2nd District,,,,,All
,Alfonso Gambone Jr,Calvin R Tucker,Walter F Vogler Jr,Lewis Harris Jr,Adam A Lang,Vahan H Gureghian,All
Alfonso Gambone Jr,3,22,20,13,6,6,All
Calvin R Tucker,,0,13,10,3,4,All
Walter F Vogler Jr,,,0,9,2,3,All
Lewis Harris Jr,,,,1,0,1,All
Adam A Lang,,,,,0,2,All
Vahan H Gureghian,,,,,,1,All
Total,40,23,21,14,7,7,All
,Senator In The General Assembly 1st District - Republican,Delegate To The Republican National Convention 2nd District,,,,,1
,Alfonso Gambone Jr,Calvin R Tucker,Walter F Vogler Jr,Lewis Harris Jr,Adam A Lang,Vahan H Gureghian,1
Alfonso Gambone Jr,0,2,2,1,0,0,1
Calvin R Tucker,,0,1,1,0,0,1
Walter F Vogler Jr,,,0,1,0,0,1
Lewis Harris Jr,,,,0,0,0,1
Adam A Lang,,,,,0,0,1
Vahan H Gureghian,,,,,,0,1
Total,3,2,2,1,0,0,1
,Delegate To The Republican National Convention 2nd District,,,,,Senator In The General Assembly 1st District - Republican,2
,Adam A Lang,Calvin R Tucker,Walter F Vogler Jr,Lewis Harris Jr,Vahan H Gureghian,Alfonso Gambone Jr,2
Adam A Lang,0,2,2,0,0,1,2
Calvin R Tucker,,0,2,0,0,1,2
Walter F Vogler Jr,,,0,0,0,1,2
Lewis Harris Jr,,,,0,0,0,2
Vahan H Gureghian,,,,,0,0,2
Alfonso Gambone Jr,,,,,,0,2
Total,2,2,2,0,0,1,2
,Senator In The General Assembly 1st District - Republican,Delegate To The Republican National Convention 2nd District,,,,,5
,Alfonso Gambone Jr,Calvin R Tucker,Vahan H Gureghian,Walter F Vogler Jr,Adam A Lang,Lewis Harris Jr,5
Alfonso Gambone Jr,0,1,1,1,0,0,5
Calvin R Tucker,,0,0,0,0,0,5
Vahan H Gureghian,,,0,1,0,0,5
Walter F Vogler Jr,,,,0,0,0,5
Adam A Lang,,,,,0,0,5
Lewis Harris Jr,,,,,,0,5
Total,2,1,1,1,0,0,5
,Senator In The General Assembly 1st District - Republican,Delegate To The Republican National Convention 2nd District,,,,,12
,Alfonso Gambone Jr,Calvin R Tucker,Vahan H Gureghian,Walter F Vogler Jr,Lewis Harris Jr,Adam A Lang,12
Alfonso Gambone Jr,1,8,3,3,2,1,12
Calvin R Tucker,,0,3,2,1,0,12
Vahan H Gureghian,,,0,2,1,0,12
Walter F Vogler Jr,,,,0,0,0,12
Lewis Harris Jr,,,,,0,0,12
Adam A Lang,,,,,,0,12
Total,12,8,3,3,2,1,12
,Senator In The General Assembly 1st District - Republican,Delegate To The Republican National Convention 2nd District,,,,,13
,Alfonso Gambone Jr,Walter F Vogler Jr,Adam A Lang,Calvin R Tucker,Lewis Harris Jr,Vahan H Gureghian,13
Alfonso Gambone Jr,1,3,2,1,1,0,13
Walter F Vogler Jr,,0,0,1,1,0,13
Adam A Lang,,,0,0,0,0,13
Calvin R Tucker,,,,0,1,0,13
Lewis Harris Jr,,,,,0,0,13
Vahan H Gureghian,,,,,,0,13
Total,6,3,2,1,1,0,13
,Senator In The General Assembly 1st District - Republican,Delegate To The Republican National Convention 2nd District,,,,,14
,Alfonso Gambone Jr,Calvin R Tucker,Lewis Harris Jr,Walter F Vogler Jr,Adam A Lang,Vahan H Gureghian,14
Alfonso Gambone Jr,0,5,3,3,2,2,14
Calvin R Tucker,,0,3,3,1,1,14
Lewis Harris Jr,,,0,3,0,0,14
Walter F Vogler Jr,,,,0,0,0,14
Adam A Lang,,,,,0,2,14
Vahan H Gureghian,,,,,,0,14
Total,6,5,3,3,2,2,14
,Senator In The General Assembly 1st District - Republican,Delegate To The Republican National Convention 2nd District,,,,,17
,Alfonso Gambone Jr,Lewis Harris Jr,Walter F Vogler Jr,Calvin R Tucker,Adam A Lang,Vahan H Gureghian,17
Alfonso Gambone Jr,0,2,3,2,0,0,17
Lewis Harris Jr,,1,2,2,0,0,17
Walter F Vogler Jr,,,0,2,0,0,17
Calvin R Tucker,,,,0,0,0,17
Adam A Lang,,,,,0,0,17
Vahan H Gureghian,,,,,,0,17
Total,3,3,3,2,0,0,17
,Senator In The General Assembly 1st District - Republican,Delegate To The Republican National Convention 2nd District,,,,,18
,Alfonso Gambone Jr,Lewis Harris Jr,Adam A Lang,Calvin R Tucker,Vahan H Gureghian,Walter F Vogler Jr,18
Alfonso Gambone Jr,0,1,0,0,0,0,18
Lewis Harris Jr,,0,0,0,0,0,18
Adam A Lang,,,0,0,0,0,18
Calvin R Tucker,,,,0,0,0,18
Vahan H Gureghian,,,,,0,0,18
Walter F Vogler Jr,,,,,,0,18
Total,1,1,0,0,0,0,18
,Senator In The General Assembly 1st District - Republican,Delegate To The Republican National Convention 2nd District,,,,,20
,Alfonso Gambone Jr,Walter F Vogler Jr,Lewis Harris Jr,Calvin R Tucker,Vahan H Gureghian,Adam A Lang,20
Alfonso Gambone Jr,1,4,3,2,0,0,20
Walter F Vogler Jr,,0,2,2,0,0,20
Lewis Harris Jr,,,0,2,0,0,20
Calvin R Tucker,,,,0,0,0,20
Vahan H Gureghian,,,,,1,0,20
Adam A Lang,,,,,,0,20
Total,6,4,3,2,1,0,20
