col_1,col_2,col_3,division
,Representative In Congress 1st District - Republican,Representative In The General Assembly 169th District - Republican,All
,John Featherman,John Mccann,All
John Featherman,98,78,All
John Mccann,,22,All
Total,176,100,All
,Representative In Congress 1st District - Republican,Representative In The General Assembly 169th District - Republican,1
,John Featherman,John Mccann,1
John Featherman,26,25,1
John Mccann,,7,1
Total,51,32,1
,Representative In Congress 1st District - Republican,Representative In The General Assembly 169th District - Republican,2
,John Featherman,John Mccann,2
John Featherman,12,26,2
John Mccann,,11,2
Total,38,37,2
,Representative In Congress 1st District - Republican,Representative In The General Assembly 169th District - Republican,10
,John Featherman,John Mccann,10
John Featherman,37,14,10
John Mccann,,1,10
Total,51,15,10
,Representative In Congress 1st District - Republican,Representative In The General Assembly 169th District - Republican,23
,John Featherman,John Mccann,23
John Featherman,23,13,23
John Mccann,,3,23
Total,36,16,23
