col_1,col_2,col_3,division
,Representative In The General Assembly 174th District - Democrat,President Of The United States - Democrat,All
,John A Sabatina Jr,Barack Obama,All
John A Sabatina Jr,52,330,All
Barack Obama,,45,All
Total,382,375,All
,President Of The United States - Democrat,Representative In The General Assembly 174th District - Democrat,7
,Barack Obama,John A Sabatina Jr,7
Barack Obama,21,117,7
John A Sabatina Jr,,20,7
Total,138,137,7
,President Of The United States - Democrat,Representative In The General Assembly 174th District - Democrat,11
,Barack Obama,John A Sabatina Jr,11
Barack Obama,7,37,11
John A Sabatina Jr,,3,11
Total,44,40,11
,Representative In The General Assembly 174th District - Democrat,President Of The United States - Democrat,15
,John A Sabatina Jr,Barack Obama,15
John A Sabatina Jr,8,38,15
Barack Obama,,6,15
Total,46,44,15
,Representative In The General Assembly 174th District - Democrat,President Of The United States - Democrat,22
,John A Sabatina Jr,Barack Obama,22
John A Sabatina Jr,7,52,22
Barack Obama,,2,22
Total,59,54,22
,President Of The United States - Democrat,Representative In The General Assembly 174th District - Democrat,23
,Barack Obama,John A Sabatina Jr,23
Barack Obama,9,54,23
John A Sabatina Jr,,7,23
Total,63,61,23
,Representative In The General Assembly 174th District - Democrat,President Of The United States - Democrat,25
,John A Sabatina Jr,Barack Obama,25
John A Sabatina Jr,7,32,25
Barack Obama,,0,25
Total,39,32,25
