col_1,col_2,col_3,division
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 2nd District - Democrat,All
,Shirley M Kitchen,Chaka Fattah,All
Shirley M Kitchen,41,628,All
Chaka Fattah,,33,All
Total,669,661,All
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 3rd District - Democrat,2
,Chaka Fattah,Shirley M Kitchen,2
Chaka Fattah,6,59,2
Shirley M Kitchen,,3,2
Total,65,62,2
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 3rd District - Democrat,3
,Chaka Fattah,Shirley M Kitchen,3
Chaka Fattah,3,38,3
Shirley M Kitchen,,3,3
Total,41,41,3
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 2nd District - Democrat,4
,Shirley M Kitchen,Chaka Fattah,4
Shirley M Kitchen,3,33,4
Chaka Fattah,,1,4
Total,36,34,4
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 3rd District - Democrat,5
,Chaka Fattah,Shirley M Kitchen,5
Chaka Fattah,1,68,5
Shirley M Kitchen,,1,5
Total,69,69,5
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 2nd District - Democrat,6
,Shirley M Kitchen,Chaka Fattah,6
Shirley M Kitchen,2,37,6
Chaka Fattah,,0,6
Total,39,37,6
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 3rd District - Democrat,7
,Chaka Fattah,Shirley M Kitchen,7
Chaka Fattah,4,75,7
Shirley M Kitchen,,2,7
Total,79,77,7
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 2nd District - Democrat,8
,Shirley M Kitchen,Chaka Fattah,8
Shirley M Kitchen,7,61,8
Chaka Fattah,,1,8
Total,68,62,8
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 2nd District - Democrat,9
,Shirley M Kitchen,Chaka Fattah,9
Shirley M Kitchen,4,34,9
Chaka Fattah,,2,9
Total,38,36,9
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 2nd District - Democrat,10
,Shirley M Kitchen,Chaka Fattah,10
Shirley M Kitchen,6,45,10
Chaka Fattah,,2,10
Total,51,47,10
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 3rd District - Democrat,11
,Chaka Fattah,Shirley M Kitchen,11
Chaka Fattah,7,65,11
Shirley M Kitchen,,4,11
Total,72,69,11
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 3rd District - Democrat,12
,Chaka Fattah,Shirley M Kitchen,12
Chaka Fattah,1,22,12
Shirley M Kitchen,,1,12
Total,23,23,12
,Representative In Congress 2nd District - Democrat,Senator In The General Assembly 3rd District - Democrat,13
,Chaka Fattah,Shirley M Kitchen,13
Chaka Fattah,4,56,13
Shirley M Kitchen,,3,13
Total,60,59,13
,Senator In The General Assembly 3rd District - Democrat,Representative In Congress 2nd District - Democrat,14
,Shirley M Kitchen,Chaka Fattah,14
Shirley M Kitchen,2,35,14
Chaka Fattah,,1,14
Total,37,36,14
