col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,United States Senator - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,All
,Bob Casey Jr,Joseph John Vodvarka,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,All
Bob Casey Jr,43,0,491,217,244,148,0,All
Joseph John Vodvarka,,6,77,128,56,38,0,All
Jewel Williams,,,178,0,0,0,0,All
J P Miranda,,,,29,0,0,0,All
Kenneth T Walker Jr,,,,,62,0,0,All
Jamil M Ali,,,,,,82,0,All
James K Johnson,,,,,,,0,All
Total,"1,143",305,746,374,362,268,0,All
,United States Senator - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,1
,Bob Casey Jr,Joseph John Vodvarka,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,1
Bob Casey Jr,4,0,20,16,7,5,0,1
Joseph John Vodvarka,,0,5,7,2,0,0,1
Jewel Williams,,,8,0,0,0,0,1
J P Miranda,,,,3,0,0,0,1
Kenneth T Walker Jr,,,,,4,0,0,1
Jamil M Ali,,,,,,2,0,1
James K Johnson,,,,,,,0,1
Total,52,14,33,26,13,7,0,1
,United States Senator - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,2
,Bob Casey Jr,Joseph John Vodvarka,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,2
Bob Casey Jr,4,0,34,6,8,1,0,2
Joseph John Vodvarka,,0,7,14,3,2,0,2
Jewel Williams,,,12,0,0,0,0,2
J P Miranda,,,,3,0,0,0,2
Kenneth T Walker Jr,,,,,1,0,0,2
Jamil M Ali,,,,,,3,0,2
James K Johnson,,,,,,,0,2
Total,53,26,53,23,12,6,0,2
,United States Senator - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,3
,Bob Casey Jr,Joseph John Vodvarka,Jewel Williams,J P Miranda,Jamil M Ali,Kenneth T Walker Jr,James K Johnson,3
Bob Casey Jr,1,0,20,10,6,10,0,3
Joseph John Vodvarka,,2,8,12,4,4,0,3
Jewel Williams,,,14,0,0,0,0,3
J P Miranda,,,,1,0,0,0,3
Jamil M Ali,,,,,7,0,0,3
Kenneth T Walker Jr,,,,,,2,0,3
James K Johnson,,,,,,,0,3
Total,47,30,42,23,17,16,0,3
,United States Senator - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,4
,Bob Casey Jr,Joseph John Vodvarka,Jamil M Ali,Jewel Williams,Kenneth T Walker Jr,J P Miranda,James K Johnson,4
Bob Casey Jr,1,0,18,18,11,7,0,4
Joseph John Vodvarka,,0,5,4,3,4,0,4
Jamil M Ali,,,14,0,0,0,0,4
Jewel Williams,,,,15,0,0,0,4
Kenneth T Walker Jr,,,,,4,0,0,4
J P Miranda,,,,,,4,0,4
James K Johnson,,,,,,,0,4
Total,55,16,37,37,18,15,0,4
,United States Senator - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,5
,Bob Casey Jr,Joseph John Vodvarka,Jewel Williams,Jamil M Ali,J P Miranda,Kenneth T Walker Jr,James K Johnson,5
Bob Casey Jr,1,0,29,22,15,11,0,5
Joseph John Vodvarka,,0,4,5,6,5,0,5
Jewel Williams,,,13,0,0,0,0,5
Jamil M Ali,,,,7,0,0,0,5
J P Miranda,,,,,0,0,0,5
Kenneth T Walker Jr,,,,,,2,0,5
James K Johnson,,,,,,,0,5
Total,78,20,46,34,21,18,0,5
,United States Senator - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,6
,Bob Casey Jr,Joseph John Vodvarka,Jewel Williams,Kenneth T Walker Jr,J P Miranda,Jamil M Ali,James K Johnson,6
Bob Casey Jr,0,0,12,15,7,2,0,6
Joseph John Vodvarka,,0,9,8,4,3,0,6
Jewel Williams,,,11,0,0,0,0,6
Kenneth T Walker Jr,,,,7,0,0,0,6
J P Miranda,,,,,3,0,0,6
Jamil M Ali,,,,,,1,0,6
James K Johnson,,,,,,,0,6
Total,36,24,32,30,14,6,0,6
,United States Senator - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,7
,Bob Casey Jr,Joseph John Vodvarka,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,7
Bob Casey Jr,2,0,41,22,15,9,0,7
Joseph John Vodvarka,,0,5,10,4,4,0,7
Jewel Williams,,,8,0,0,0,0,7
J P Miranda,,,,1,0,0,0,7
Kenneth T Walker Jr,,,,,2,0,0,7
Jamil M Ali,,,,,,7,0,7
James K Johnson,,,,,,,0,7
Total,89,23,54,33,21,20,0,7
,United States Senator - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,8
,Bob Casey Jr,Joseph John Vodvarka,Jamil M Ali,Jewel Williams,J P Miranda,Kenneth T Walker Jr,James K Johnson,8
Bob Casey Jr,3,0,24,35,14,8,0,8
Joseph John Vodvarka,,0,6,1,0,2,0,8
Jamil M Ali,,,16,0,0,0,0,8
Jewel Williams,,,,10,0,0,0,8
J P Miranda,,,,,1,0,0,8
Kenneth T Walker Jr,,,,,,0,0,8
James K Johnson,,,,,,,0,8
Total,84,9,46,46,15,10,0,8
,United States Senator - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,9
,Bob Casey Jr,Joseph John Vodvarka,Jewel Williams,Kenneth T Walker Jr,J P Miranda,Jamil M Ali,James K Johnson,9
Bob Casey Jr,2,0,35,19,10,3,0,9
Joseph John Vodvarka,,0,3,1,7,0,0,9
Jewel Williams,,,20,0,0,0,0,9
Kenneth T Walker Jr,,,,4,0,0,0,9
J P Miranda,,,,,1,0,0,9
Jamil M Ali,,,,,,2,0,9
James K Johnson,,,,,,,0,9
Total,69,11,58,24,18,5,0,9
,United States Senator - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,10
,Bob Casey Jr,Joseph John Vodvarka,Kenneth T Walker Jr,Jewel Williams,J P Miranda,Jamil M Ali,James K Johnson,10
Bob Casey Jr,0,0,17,13,2,2,0,10
Joseph John Vodvarka,,0,2,1,3,0,0,10
Kenneth T Walker Jr,,,11,0,0,0,0,10
Jewel Williams,,,,7,0,0,0,10
J P Miranda,,,,,0,0,0,10
Jamil M Ali,,,,,,2,0,10
James K Johnson,,,,,,,0,10
Total,34,6,30,21,5,4,0,10
,United States Senator - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,11
,Bob Casey Jr,Joseph John Vodvarka,Jewel Williams,Jamil M Ali,Kenneth T Walker Jr,J P Miranda,James K Johnson,11
Bob Casey Jr,1,0,26,14,13,3,0,11
Joseph John Vodvarka,,1,3,0,1,2,0,11
Jewel Williams,,,8,0,0,0,0,11
Jamil M Ali,,,,4,0,0,0,11
Kenneth T Walker Jr,,,,,4,0,0,11
J P Miranda,,,,,,3,0,11
James K Johnson,,,,,,,0,11
Total,57,7,37,18,18,8,0,11
,United States Senator - Democrat,,Representative In The General Assembly 197th District - Democrat,,,,,12
,Bob Casey Jr,Joseph John Vodvarka,Jewel Williams,Jamil M Ali,J P Miranda,Kenneth T Walker Jr,James K Johnson,12
Bob Casey Jr,0,0,19,11,9,8,0,12
Joseph John Vodvarka,,0,3,6,4,1,0,12
Jewel Williams,,,6,0,0,0,0,12
Jamil M Ali,,,,3,0,0,0,12
J P Miranda,,,,,1,0,0,12
Kenneth T Walker Jr,,,,,,2,0,12
James K Johnson,,,,,,,0,12
Total,47,14,28,20,14,11,0,12
