col_1,col_2,col_3,col_4,division
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,,All
,Robert A Brady,Brian K Sims,Babette Josephs,All
Robert A Brady,19,464,420,All
Brian K Sims,,106,0,All
Babette Josephs,,,87,All
Total,903,570,507,All
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,,4
,Robert A Brady,Brian K Sims,Babette Josephs,4
Robert A Brady,0,24,24,4
Brian K Sims,,4,0,4
Babette Josephs,,,3,4
Total,48,28,27,4
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,,5
,Robert A Brady,Brian K Sims,Babette Josephs,5
Robert A Brady,1,45,28,5
Brian K Sims,,4,0,5
Babette Josephs,,,4,5
Total,74,49,32,5
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,,6
,Robert A Brady,Brian K Sims,Babette Josephs,6
Robert A Brady,3,38,36,6
Brian K Sims,,7,0,6
Babette Josephs,,,5,6
Total,77,45,41,6
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,,7
,Robert A Brady,Brian K Sims,Babette Josephs,7
Robert A Brady,2,46,25,7
Brian K Sims,,9,0,7
Babette Josephs,,,10,7
Total,73,55,35,7
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,,10
,Robert A Brady,Babette Josephs,Brian K Sims,10
Robert A Brady,1,34,34,10
Babette Josephs,,7,0,10
Brian K Sims,,,6,10
Total,69,41,40,10
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,,11
,Robert A Brady,Brian K Sims,Babette Josephs,11
Robert A Brady,1,37,32,11
Brian K Sims,,9,0,11
Babette Josephs,,,5,11
Total,70,46,37,11
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,,18
,Robert A Brady,Babette Josephs,Brian K Sims,18
Robert A Brady,3,37,29,18
Babette Josephs,,14,0,18
Brian K Sims,,,9,18
Total,69,51,38,18
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,,19
,Robert A Brady,Brian K Sims,Babette Josephs,19
Robert A Brady,4,62,46,19
Brian K Sims,,11,0,19
Babette Josephs,,,3,19
Total,112,73,49,19
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,,22
,Robert A Brady,Brian K Sims,Babette Josephs,22
Robert A Brady,2,65,59,22
Brian K Sims,,14,0,22
Babette Josephs,,,9,22
Total,126,79,68,22
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,,23
,Robert A Brady,Brian K Sims,Babette Josephs,23
Robert A Brady,1,43,42,23
Brian K Sims,,19,0,23
Babette Josephs,,,16,23
Total,86,62,58,23
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,,24
,Robert A Brady,Babette Josephs,Brian K Sims,24
Robert A Brady,1,57,41,24
Babette Josephs,,11,0,24
Brian K Sims,,,14,24
Total,99,68,55,24
