col_1,col_2,col_3,col_4,col_5,col_6,division
,President Of The United States - Democrat,Representative In The General Assembly 195th District - Democrat,,,,All
,Barack Obama,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,All
Barack Obama,118,"1,188",308,44,23,All
Michelle F Brownlee,,29,0,0,0,All
Andrew J Kleeman,,,18,0,0,All
Mike Jones,,,,6,0,All
Takkeem L Morgan,,,,,2,All
Total,"1,681","1,217",326,50,25,All
,President Of The United States - Democrat,Representative In The General Assembly 195th District - Democrat,,,,1
,Barack Obama,Michelle F Brownlee,Andrew J Kleeman,Takkeem L Morgan,Mike Jones,1
Barack Obama,1,26,15,2,1,1
Michelle F Brownlee,,1,0,0,0,1
Andrew J Kleeman,,,2,0,0,1
Takkeem L Morgan,,,,0,0,1
Mike Jones,,,,,0,1
Total,45,27,17,2,1,1
,President Of The United States - Democrat,Representative In The General Assembly 195th District - Democrat,,,,2
,Barack Obama,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,2
Barack Obama,5,41,18,2,0,2
Michelle F Brownlee,,0,0,0,0,2
Andrew J Kleeman,,,0,0,0,2
Mike Jones,,,,1,0,2
Takkeem L Morgan,,,,,0,2
Total,66,41,18,3,0,2
,President Of The United States - Democrat,Representative In The General Assembly 195th District - Democrat,,,,3
,Barack Obama,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,3
Barack Obama,11,82,35,1,1,3
Michelle F Brownlee,,2,0,0,0,3
Andrew J Kleeman,,,0,0,0,3
Mike Jones,,,,1,0,3
Takkeem L Morgan,,,,,0,3
Total,130,84,35,2,1,3
,President Of The United States - Democrat,Representative In The General Assembly 195th District - Democrat,,,,4
,Barack Obama,Michelle F Brownlee,Andrew J Kleeman,Takkeem L Morgan,Mike Jones,4
Barack Obama,5,57,14,1,0,4
Michelle F Brownlee,,0,0,0,0,4
Andrew J Kleeman,,,0,0,0,4
Takkeem L Morgan,,,,0,0,4
Mike Jones,,,,,0,4
Total,77,57,14,1,0,4
,President Of The United States - Democrat,Representative In The General Assembly 195th District - Democrat,,,,5
,Barack Obama,Michelle F Brownlee,Andrew J Kleeman,Mike Jones,Takkeem L Morgan,5
Barack Obama,3,43,9,2,1,5
Michelle F Brownlee,,1,0,0,0,5
Andrew J Kleeman,,,0,0,0,5
