col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,Representative In The General Assembly 202nd District - Democrat,,All
,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Leslie S Richards,Olivia E Brady,Caren Gansman Moskowitz,Patrick J Eiding,Vince Gillen,Numa F St Louis,Mark B Cohen,All
Catherine G Scott,0,65,63,43,42,42,41,40,41,40,38,All
Kelly Lynn Devine,,0,62,43,41,42,40,40,41,38,35,All
D Gregory Holt,,,0,42,41,40,39,40,41,38,31,All
Louis J Farinella,,,,0,41,41,40,41,41,26,19,All
Leslie S Richards,,,,,0,39,39,39,41,24,18,All
Olivia E Brady,,,,,,0,40,40,39,23,19,All
Caren Gansman Moskowitz,,,,,,,0,39,38,24,17,All
Patrick J Eiding,,,,,,,,0,39,23,18,All
Vince Gillen,,,,,,,,,0,23,18,All
Numa F St Louis,,,,,,,,,,14,0,All
Mark B Cohen,,,,,,,,,,,15,All
Total,78,73,69,45,42,42,41,41,41,63,60,All
,Delegate To The Democratic National Convention 13th District,,,,,,,,,Representative In The General Assembly 202nd District - Democrat,,18
,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Leslie S Richards,Olivia E Brady,Caren Gansman Moskowitz,Patrick J Eiding,Vince Gillen,Numa F St Louis,Mark B Cohen,18
Catherine G Scott,0,65,63,43,42,42,41,40,41,40,38,18
Kelly Lynn Devine,,0,62,43,41,42,40,40,41,38,35,18
D Gregory Holt,,,0,42,41,40,39,40,41,38,31,18
Louis J Farinella,,,,0,41,41,40,41,41,26,19,18
Leslie S Richards,,,,,0,39,39,39,41,24,18,18
Olivia E Brady,,,,,,0,40,40,39,23,19,18
Caren Gansman Moskowitz,,,,,,,0,39,38,24,17,18
Patrick J Eiding,,,,,,,,0,39,23,18,18
Vince Gillen,,,,,,,,,0,23,18,18
Numa F St Louis,,,,,,,,,,14,0,18
Mark B Cohen,,,,,,,,,,,15,18
Total,78,73,69,45,42,42,41,41,41,63,60,18
