col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,All
,Vincent J Hughes,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Andrew P Toy,Michelle W Singer,Eleanor M Dezzi,Stephen A Cozen,Nancy Astor Fox,Jerome W Mondesire,Jerry T Jordan,Heather Steinmiller,Raye E Johnson,Joseph C Meade,William S Leopold,All
Vincent J Hughes,118,374,355,358,328,326,298,286,266,264,257,254,256,251,246,245,243,236,All
Kenyatta J Johnson,,1,349,356,329,328,278,271,259,260,258,255,251,252,249,252,248,242,All
Blondell Reynolds Brown,,,3,349,329,319,284,278,257,256,259,247,256,253,245,250,251,244,All
Cindy Bass,,,,2,332,336,281,279,270,268,262,262,254,253,256,256,251,243,All
Mark Alan Aronchick,,,,,0,316,268,270,247,254,262,243,252,249,241,249,252,243,All
Jacquelyn Manns Smalley,,,,,,1,264,260,256,265,253,253,246,248,251,252,248,237,All
Vincent J Hughes,,,,,,,0,281,261,256,261,250,259,255,243,247,254,248,All
Andrew P Toy,,,,,,,,4,257,259,266,252,259,254,243,251,253,244,All
Michelle W Singer,,,,,,,,,0,258,243,257,237,244,244,243,238,235,All
Eleanor M Dezzi,,,,,,,,,,0,249,256,244,250,256,256,245,244,All
Stephen A Cozen,,,,,,,,,,,2,241,248,247,236,244,248,237,All
Nancy Astor Fox,,,,,,,,,,,,0,233,236,241,242,236,233,All
Jerome W Mondesire,,,,,,,,,,,,,0,243,229,239,246,236,All
Jerry T Jordan,,,,,,,,,,,,,,0,237,248,245,244,All
Heather Steinmiller,,,,,,,,,,,,,,,0,242,234,233,All
Raye E Johnson,,,,,,,,,,,,,,,,0,244,239,All
Joseph C Meade,,,,,,,,,,,,,,,,,0,240,All
William S Leopold,,,,,,,,,,,,,,,,,,0,All
Total,558,400,383,383,351,346,315,313,282,281,278,271,269,267,265,261,260,253,All
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,18
,Vincent J Hughes,Cindy Bass,Blondell Reynolds Brown,Kenyatta J Johnson,Jacquelyn Manns Smalley,Vincent J Hughes,Andrew P Toy,Mark Alan Aronchick,Michelle W Singer,Nancy Astor Fox,Eleanor M Dezzi,Heather Steinmiller,Jerry T Jordan,Stephen A Cozen,Joseph C Meade,Jerome W Mondesire,Raye E Johnson,William S Leopold,18
Vincent J Hughes,24,75,74,75,70,71,65,65,65,62,62,59,59,58,56,57,55,53,18
Cindy Bass,,2,69,71,71,64,63,64,64,64,61,61,57,57,57,55,58,52,18
Blondell Reynolds Brown,,,0,71,64,63,61,61,58,57,55,55,55,54,56,55,53,53,18
Kenyatta J Johnson,,,,0,65,63,59,62,60,59,56,55,55,55,53,53,53,51,18
Jacquelyn Manns Smalley,,,,,0,61,58,62,60,59,62,60,56,55,56,53,56,52,18
Vincent J Hughes,,,,,,0,62,59,60,57,57,55,58,59,57,56,54,54,18
Andrew P Toy,,,,,,,0,56,57,56,55,55,56,56,56,55,55,52,18
Mark Alan Aronchick,,,,,,,,0,55,54,54,53,53,54,54,52,51,52,18
Michelle W Singer,,,,,,,,,0,61,59,58,56,54,53,51,54,51,18
Nancy Astor Fox,,,,,,,,,,0,59,59,53,53,53,48,55,51,18
Eleanor M Dezzi,,,,,,,,,,,0,60,55,52,54,49,56,53,18
Heather Steinmiller,,,,,,,,,,,,0,53,53,53,48,55,52,18
Jerry T Jordan,,,,,,,,,,,,,0,53,54,52,52,53,18
Stephen A Cozen,,,,,,,,,,,,,,0,55,52,51,50,18
Joseph C Meade,,,,,,,,,,,,,,,0,52,53,53,18
Jerome W Mondesire,,,,,,,,,,,,,,,,0,49,49,18
Raye E Johnson,,,,,,,,,,,,,,,,,0,51,18
William S Leopold,,,,,,,,,,,,,,,,,,0,18
Total,115,81,79,79,72,72,68,67,67,65,64,63,60,60,59,58,58,55,18
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,19
,Vincent J Hughes,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Andrew P Toy,Vincent J Hughes,Eleanor M Dezzi,Jerome W Mondesire,Heather Steinmiller,Michelle W Singer,Nancy Astor Fox,Stephen A Cozen,Jerry T Jordan,Raye E Johnson,William S Leopold,Joseph C Meade,19
Vincent J Hughes,36,134,130,129,123,125,109,110,104,105,103,101,99,101,98,98,95,95,19
Kenyatta J Johnson,,0,131,134,130,126,111,111,109,104,108,105,106,105,102,105,101,101,19
Blondell Reynolds Brown,,,1,131,127,129,113,113,106,107,106,102,101,105,101,104,99,101,19
Cindy Bass,,,,0,133,128,112,112,109,105,109,108,107,106,102,105,100,101,19
Jacquelyn Manns Smalley,,,,,1,126,106,108,108,103,108,105,105,104,102,106,98,101,19
Mark Alan Aronchick,,,,,,0,110,108,107,106,104,101,102,107,102,104,100,104,19
Andrew P Toy,,,,,,,3,111,106,109,103,102,104,109,103,104,100,103,19
Vincent J Hughes,,,,,,,,0,105,107,105,104,104,104,102,102,102,102,19
Eleanor M Dezzi,,,,,,,,,0,105,109,105,106,104,104,107,101,101,19
Jerome W Mondesire,,,,,,,,,,0,101,99,99,104,101,101,98,102,19
Heather Steinmiller,,,,,,,,,,,0,104,103,100,102,105,101,100,19
Michelle W Singer,,,,,,,,,,,,0,104,97,96,99,96,97,19
Nancy Astor Fox,,,,,,,,,,,,,0,100,97,100,97,98,19
Stephen A Cozen,,,,,,,,,,,,,,0,100,101,96,100,19
Jerry T Jordan,,,,,,,,,,,,,,,0,104,100,99,19
Raye E Johnson,,,,,,,,,,,,,,,,0,99,100,19
William S Leopold,,,,,,,,,,,,,,,,,0,98,19
Joseph C Meade,,,,,,,,,,,,,,,,,,0,19
Total,190,147,142,141,135,135,124,122,115,114,113,111,111,111,108,108,106,105,19
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,22
,Vincent J Hughes,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Andrew P Toy,Stephen A Cozen,Jerry T Jordan,Eleanor M Dezzi,Michelle W Singer,Heather Steinmiller,Jerome W Mondesire,Joseph C Meade,Raye E Johnson,William S Leopold,Nancy Astor Fox,22
Vincent J Hughes,36,98,87,88,79,72,59,55,52,52,51,51,49,51,50,49,48,47,22
Kenyatta J Johnson,,1,89,91,83,76,56,54,55,54,51,51,52,52,53,51,50,48,22
Blondell Reynolds Brown,,,0,89,83,73,59,55,54,54,51,52,51,53,52,50,51,46,22
Cindy Bass,,,,0,82,74,56,54,53,52,51,51,50,51,51,49,50,46,22
Mark Alan Aronchick,,,,,0,73,55,55,56,52,50,50,50,52,52,51,50,47,22
Jacquelyn Manns Smalley,,,,,,0,50,49,50,48,48,46,49,49,50,47,46,45,22
Vincent J Hughes,,,,,,,0,55,54,53,50,51,50,53,52,50,51,46,22
Andrew P Toy,,,,,,,,1,55,52,52,51,51,52,51,50,51,47,22
Stephen A Cozen,,,,,,,,,0,52,50,49,51,52,52,50,50,47,22
Jerry T Jordan,,,,,,,,,,0,49,50,50,50,50,50,50,46,22
Eleanor M Dezzi,,,,,,,,,,,0,49,52,50,49,49,49,47,22
Michelle W Singer,,,,,,,,,,,,0,49,47,47,48,48,47,22
Heather Steinmiller,,,,,,,,,,,,,0,50,50,49,49,47,22
Jerome W Mondesire,,,,,,,,,,,,,,0,51,49,49,46,22
Joseph C Meade,,,,,,,,,,,,,,,0,50,48,45,22
Raye E Johnson,,,,,,,,,,,,,,,,0,48,46,22
William S Leopold,,,,,,,,,,,,,,,,,0,45,22
Nancy Astor Fox,,,,,,,,,,,,,,,,,,0,22
Total,145,106,95,94,86,77,62,60,57,56,54,54,53,53,53,51,51,48,22
,Senator In The General Assembly 7th District - Democrat,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,23
,Vincent J Hughes,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Andrew P Toy,Vincent J Hughes,Michelle W Singer,Stephen A Cozen,Eleanor M Dezzi,Nancy Astor Fox,Jerome W Mondesire,Raye E Johnson,Jerry T Jordan,Joseph C Meade,William S Leopold,Heather Steinmiller,23
Vincent J Hughes,22,67,64,66,59,61,57,58,49,46,47,46,43,43,42,42,40,35,23
Kenyatta J Johnson,,0,58,60,58,57,47,48,43,43,44,42,42,43,41,41,40,34,23
Blondell Reynolds Brown,,,2,60,56,55,49,49,45,46,44,43,41,43,43,42,41,33,23
Cindy Bass,,,,0,58,58,50,49,47,46,47,45,43,44,42,42,41,36,23
Mark Alan Aronchick,,,,,0,55,49,46,41,45,43,40,42,43,42,42,41,34,23
Jacquelyn Manns Smalley,,,,,,0,47,45,45,44,47,44,41,43,42,41,41,34,23
Andrew P Toy,,,,,,,0,53,47,46,46,45,43,42,43,43,41,34,23
Vincent J Hughes,,,,,,,,0,46,44,44,43,43,41,42,43,41,33,23
Michelle W Singer,,,,,,,,,0,43,45,45,40,42,42,41,40,33,23
Stephen A Cozen,,,,,,,,,,2,43,41,40,42,42,41,41,32,23
Eleanor M Dezzi,,,,,,,,,,,0,44,40,44,42,41,41,35,23
Nancy Astor Fox,,,,,,,,,,,,0,40,41,40,40,40,32,23
Jerome W Mondesire,,,,,,,,,,,,,0,40,40,41,40,30,23
Raye E Johnson,,,,,,,,,,,,,,0,42,41,41,33,23
Jerry T Jordan,,,,,,,,,,,,,,,0,42,41,32,23
Joseph C Meade,,,,,,,,,,,,,,,,0,41,31,23
William S Leopold,,,,,,,,,,,,,,,,,0,31,23
Heather Steinmiller,,,,,,,,,,,,,,,,,,0,23
Total,108,68,67,67,63,62,61,59,50,50,48,47,44,44,43,43,41,36,23
