col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,All
,Lawrence M Farnese Jr,Patrick Murphy,Kathleen G Kane,All
Lawrence M Farnese Jr,10,262,104,All
Patrick Murphy,,45,0,All
Kathleen G Kane,,,12,All
Total,376,307,116,All
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,30
,Lawrence M Farnese Jr,Patrick Murphy,Kathleen G Kane,30
Lawrence M Farnese Jr,4,53,24,30
Patrick Murphy,,5,0,30
Kathleen G Kane,,,3,30
Total,81,58,27,30
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,38
,Lawrence M Farnese Jr,Patrick Murphy,Kathleen G Kane,38
Lawrence M Farnese Jr,3,93,39,38
Patrick Murphy,,27,0,38
Kathleen G Kane,,,5,38
Total,135,120,44,38
,Senator In The General Assembly 1st District - Democrat,Attorney General - Democrat,,40
,Lawrence M Farnese Jr,Patrick Murphy,Kathleen G Kane,40
Lawrence M Farnese Jr,3,116,41,40
Patrick Murphy,,13,0,40
Kathleen G Kane,,,4,40
Total,160,129,45,40
