col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,All
,Anthony Hardy Williams,Ted Kirsch,Ryan N Boyer,Mindy M Posoff,Elizabeth A Washo,Kathryn Sylvia Huggins,Christine M Tartaglione,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,Chaka Fattah,All
Anthony Hardy Williams,22,381,376,365,355,252,253,246,240,239,0,All
Ted Kirsch,,13,373,375,362,249,251,245,239,234,0,All
Ryan N Boyer,,,1,363,352,246,241,242,233,231,0,All
Mindy M Posoff,,,,4,358,239,241,241,233,224,0,All
Elizabeth A Washo,,,,,1,238,235,238,228,225,0,All
Kathryn Sylvia Huggins,,,,,,4,252,254,244,237,0,All
Christine M Tartaglione,,,,,,,3,247,241,239,0,All
Deborah E Landau,,,,,,,,1,241,233,0,All
Sekela Coles,,,,,,,,,0,231,0,All
Thaddeus Kirkland,,,,,,,,,,2,0,All
Chaka Fattah,,,,,,,,,,,140,All
Total,427,418,391,389,374,277,275,262,256,255,140,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,1
,Ted Kirsch,Anthony Hardy Williams,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,Christine M Tartaglione,Deborah E Landau,Chaka Fattah,1
Ted Kirsch,2,26,28,28,27,19,18,19,18,18,0,1
Anthony Hardy Williams,,1,26,26,27,18,17,17,16,17,0,1
Elizabeth A Washo,,,0,29,27,19,19,19,19,18,0,1
Mindy M Posoff,,,,0,27,19,19,19,19,18,0,1
Ryan N Boyer,,,,,0,19,19,19,17,19,0,1
Kathryn Sylvia Huggins,,,,,,0,19,20,18,19,0,1
Sekela Coles,,,,,,,0,19,18,19,0,1
Thaddeus Kirkland,,,,,,,,0,18,19,0,1
Christine M Tartaglione,,,,,,,,,0,17,0,1
Deborah E Landau,,,,,,,,,,0,0,1
Chaka Fattah,,,,,,,,,,,0,1
Total,30,29,29,29,29,21,20,20,19,19,0,1
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,2
,Anthony Hardy Williams,Mindy M Posoff,Ted Kirsch,Ryan N Boyer,Elizabeth A Washo,Christine M Tartaglione,Deborah E Landau,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,Chaka Fattah,2
Anthony Hardy Williams,1,28,28,27,26,18,16,17,16,16,0,2
Mindy M Posoff,,1,28,28,26,17,16,16,16,16,0,2
Ted Kirsch,,,0,27,25,16,14,16,15,15,0,2
Ryan N Boyer,,,,0,25,16,15,15,15,15,0,2
Elizabeth A Washo,,,,,0,15,14,15,15,15,0,2
Christine M Tartaglione,,,,,,0,17,18,17,17,0,2
Deborah E Landau,,,,,,,1,16,16,16,0,2
Kathryn Sylvia Huggins,,,,,,,,0,17,17,0,2
Sekela Coles,,,,,,,,,0,17,0,2
Thaddeus Kirkland,,,,,,,,,,0,0,2
Chaka Fattah,,,,,,,,,,,0,2
Total,31,31,31,29,26,19,18,18,17,17,0,2
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 2nd District - Democrat,3
,Anthony Hardy Williams,Ted Kirsch,Mindy M Posoff,Elizabeth A Washo,Ryan N Boyer,Christine M Tartaglione,Kathryn Sylvia Huggins,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,Chaka Fattah,3
Anthony Hardy Williams,6,89,88,85,87,64,64,64,62,50,0,3
Ted Kirsch,,2,89,85,85,63,62,63,61,48,0,3
Mindy M Posoff,,,0,87,85,61,61,62,60,47,0,3
Elizabeth A Washo,,,,0,83,59,60,60,57,48,0,3
Ryan N Boyer,,,,,0,60,61,61,59,48,0,3
Christine M Tartaglione,,,,,,2,64,63,58,48,0,3
Kathryn Sylvia Huggins,,,,,,,1,64,59,48,0,3
Deborah E Landau,,,,,,,,0,60,48,0,3
Sekela Coles,,,,,,,,,0,46,0,3
