col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,State Treasurer - Democrat,All
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Stephen A Cozen,Michelle W Singer,Andrew P Toy,Jerome W Mondesire,Raye E Johnson,Joseph C Meade,Jerry T Jordan,Eleanor M Dezzi,Nancy Astor Fox,Heather Steinmiller,William S Leopold,Robert M Mccord,All
Kenyatta J Johnson,329,766,687,670,665,449,400,396,394,395,403,386,389,373,368,368,366,834,All
Blondell Reynolds Brown,,4,665,656,650,425,382,377,379,388,379,374,373,365,351,356,356,595,All
Cindy Bass,,,2,640,639,395,368,366,375,368,361,364,360,358,347,347,348,574,All
Mark Alan Aronchick,,,,2,638,378,364,349,364,360,358,358,354,353,339,339,347,544,All
Jacquelyn Manns Smalley,,,,,1,375,360,352,367,359,354,357,352,349,341,342,341,538,All
Vincent J Hughes,,,,,,0,380,378,387,387,378,388,375,363,354,359,357,372,All
Stephen A Cozen,,,,,,,0,361,377,370,372,371,358,359,355,349,352,347,All
Michelle W Singer,,,,,,,,0,363,355,364,355,353,357,358,355,347,344,All
Andrew P Toy,,,,,,,,,1,370,362,370,361,356,349,352,352,342,All
Jerome W Mondesire,,,,,,,,,,2,363,369,360,348,343,347,349,338,All
Raye E Johnson,,,,,,,,,,,0,367,365,360,356,359,355,343,All
Joseph C Meade,,,,,,,,,,,,2,361,355,343,352,353,329,All
Jerry T Jordan,,,,,,,,,,,,,0,354,341,348,353,327,All
Eleanor M Dezzi,,,,,,,,,,,,,,1,346,359,356,329,All
Nancy Astor Fox,,,,,,,,,,,,,,,1,340,339,324,All
Heather Steinmiller,,,,,,,,,,,,,,,,0,351,321,All
William S Leopold,,,,,,,,,,,,,,,,,0,315,All
Robert M Mccord,,,,,,,,,,,,,,,,,,159,All
Total,"1,380",798,721,697,685,470,419,418,415,413,412,403,399,392,390,383,377,"1,059",All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,State Treasurer - Democrat,1
,Kenyatta J Johnson,Blondell Reynolds Brown,Mark Alan Aronchick,Cindy Bass,Jacquelyn Manns Smalley,Vincent J Hughes,Jerome W Mondesire,Joseph C Meade,Stephen A Cozen,Raye E Johnson,Andrew P Toy,Eleanor M Dezzi,Michelle W Singer,William S Leopold,Heather Steinmiller,Jerry T Jordan,Nancy Astor Fox,Robert M Mccord,1
Kenyatta J Johnson,7,33,33,32,28,28,26,26,26,26,23,24,23,24,23,23,21,32,1
Blondell Reynolds Brown,,1,32,31,29,27,27,26,27,27,23,24,24,24,23,23,22,31,1
Mark Alan Aronchick,,,0,32,28,26,25,26,25,25,23,24,23,23,22,23,21,30,1
Cindy Bass,,,,0,27,26,24,25,24,24,23,24,22,23,22,23,20,28,1
Jacquelyn Manns Smalley,,,,,0,23,24,23,24,24,22,22,22,23,23,22,21,25,1
Vincent J Hughes,,,,,,0,27,27,27,26,24,24,23,24,23,23,21,26,1
Jerome W Mondesire,,,,,,,0,27,27,27,24,23,23,24,23,23,22,25,1
Joseph C Meade,,,,,,,,0,26,26,24,23,22,23,22,23,21,25,1
Stephen A Cozen,,,,,,,,,0,26,24,24,24,24,23,23,22,25,1
Raye E Johnson,,,,,,,,,,0,23,23,23,24,23,23,22,25,1
Andrew P Toy,,,,,,,,,,,0,23,21,23,22,23,20,21,1
Eleanor M Dezzi,,,,,,,,,,,,0,22,23,22,23,20,22,1
Michelle W Singer,,,,,,,,,,,,,0,22,21,21,21,22,1
William S Leopold,,,,,,,,,,,,,,0,23,23,21,22,1
Heather Steinmiller,,,,,,,,,,,,,,,0,22,20,21,1
Jerry T Jordan,,,,,,,,,,,,,,,,0,20,21,1
Nancy Astor Fox,,,,,,,,,,,,,,,,,0,21,1
Robert M Mccord,,,,,,,,,,,,,,,,,,7,1
Total,43,36,34,32,29,29,28,28,28,27,24,24,24,24,23,23,22,41,1
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,State Treasurer - Democrat,2
,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Joseph C Meade,Stephen A Cozen,Andrew P Toy,Jerry T Jordan,Michelle W Singer,Nancy Astor Fox,Raye E Johnson,Eleanor M Dezzi,Heather Steinmiller,William S Leopold,Robert M Mccord,2
Kenyatta J Johnson,24,46,45,44,43,24,21,21,21,20,21,21,20,19,18,18,17,54,2
Cindy Bass,,0,42,43,42,20,20,20,21,20,21,21,20,18,18,18,17,36,2
Blondell Reynolds Brown,,,0,41,40,20,19,20,19,19,19,18,19,17,17,17,16,33,2
Jacquelyn Manns Smalley,,,,0,41,20,20,19,19,19,19,19,19,17,17,17,16,35,2
Mark Alan Aronchick,,,,,0,19,19,18,18,18,18,17,18,17,16,16,15,35,2
Vincent J Hughes,,,,,,0,22,22,20,21,19,19,19,18,18,18,17,19,2
Jerome W Mondesire,,,,,,,0,21,20,21,19,19,19,17,18,18,17,18,2
Joseph C Meade,,,,,,,,0,20,21,19,19,19,17,18,18,17,17,2
Stephen A Cozen,,,,,,,,,0,20,20,19,19,17,17,17,16,17,2
Andrew P Toy,,,,,,,,,,0,19,19,19,17,18,18,17,17,2
Jerry T Jordan,,,,,,,,,,,0,20,20,18,18,18,17,17,2
Michelle W Singer,,,,,,,,,,,,0,19,17,18,18,17,17,2
Nancy Astor Fox,,,,,,,,,,,,,0,18,18,18,17,16,2
Raye E Johnson,,,,,,,,,,,,,,0,17,17,16,17,2
Eleanor M Dezzi,,,,,,,,,,,,,,,0,18,17,16,2
Heather Steinmiller,,,,,,,,,,,,,,,,0,17,16,2
William S Leopold,,,,,,,,,,,,,,,,,0,15,2
Robert M Mccord,,,,,,,,,,,,,,,,,,8,2
Total,92,46,45,44,43,25,22,22,22,21,21,21,20,19,18,18,17,62,2
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,State Treasurer - Democrat,3
,Kenyatta J Johnson,Blondell Reynolds Brown,Mark Alan Aronchick,Cindy Bass,Jacquelyn Manns Smalley,Vincent J Hughes,Jerry T Jordan,Joseph C Meade,Stephen A Cozen,Andrew P Toy,Jerome W Mondesire,Nancy Astor Fox,Raye E Johnson,Michelle W Singer,Eleanor M Dezzi,William S Leopold,Heather Steinmiller,Robert M Mccord,3
Kenyatta J Johnson,39,56,44,44,44,31,26,25,24,24,23,21,24,21,20,20,16,66,3
Blondell Reynolds Brown,,0,42,41,39,27,23,23,20,21,23,16,21,18,19,20,16,33,3
Mark Alan Aronchick,,,0,40,42,22,21,20,21,22,22,17,19,18,18,20,16,29,3
Cindy Bass,,,,0,40,25,24,24,21,22,23,19,22,21,20,19,16,31,3
Jacquelyn Manns Smalley,,,,,0,21,21,20,21,22,20,19,20,19,18,17,16,29,3
Vincent J Hughes,,,,,,0,23,24,21,21,21,17,21,19,19,19,15,19,3
Jerry T Jordan,,,,,,,0,21,19,20,20,18,21,19,19,19,16,16,3
Joseph C Meade,,,,,,,,0,20,20,22,17,21,18,18,18,15,16,3
Stephen A Cozen,,,,,,,,,0,22,20,17,19,17,18,17,15,17,3
Andrew P Toy,,,,,,,,,,0,21,17,18,18,18,17,15,15,3
Jerome W Mondesire,,,,,,,,,,,0,16,18,16,17,18,15,13,3
Nancy Astor Fox,,,,,,,,,,,,1,18,20,16,15,14,13,3
Raye E Johnson,,,,,,,,,,,,,0,19,19,19,16,15,3
Michelle W Singer,,,,,,,,,,,,,,0,18,16,14,14,3
