col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,State Treasurer - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,All
,Robert M Mccord,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,All
Robert M Mccord,4,50,80,51,6,4,All
Jewel Williams,,54,0,0,0,0,All
J P Miranda,,,11,0,0,0,All
Kenneth T Walker Jr,,,,25,0,0,All
Jamil M Ali,,,,,2,0,All
James K Johnson,,,,,,1,All
Total,195,104,91,76,8,5,All
,State Treasurer - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,5
,Robert M Mccord,J P Miranda,Jewel Williams,Kenneth T Walker Jr,James K Johnson,Jamil M Ali,5
Robert M Mccord,1,8,1,2,0,0,5
J P Miranda,,3,0,0,0,0,5
Jewel Williams,,,3,0,0,0,5
Kenneth T Walker Jr,,,,1,0,0,5
James K Johnson,,,,,0,0,5
Jamil M Ali,,,,,,0,5
Total,12,11,4,3,0,0,5
,State Treasurer - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,6
,Robert M Mccord,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,6
Robert M Mccord,0,14,4,12,1,0,6
J P Miranda,,2,0,0,0,0,6
Jewel Williams,,,10,0,0,0,6
Kenneth T Walker Jr,,,,1,0,0,6
Jamil M Ali,,,,,2,0,6
James K Johnson,,,,,,0,6
Total,31,16,14,13,3,0,6
,State Treasurer - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,7
,Robert M Mccord,J P Miranda,Jewel Williams,Kenneth T Walker Jr,James K Johnson,Jamil M Ali,7
Robert M Mccord,1,18,10,7,0,0,7
J P Miranda,,2,0,0,0,0,7
Jewel Williams,,,8,0,0,0,7
Kenneth T Walker Jr,,,,2,0,0,7
James K Johnson,,,,,0,0,7
Jamil M Ali,,,,,,0,7
Total,36,20,18,9,0,0,7
,State Treasurer - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,8
,Robert M Mccord,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,8
Robert M Mccord,1,7,11,4,3,0,8
Jewel Williams,,5,0,0,0,0,8
J P Miranda,,,0,0,0,0,8
Kenneth T Walker Jr,,,,3,0,0,8
Jamil M Ali,,,,,0,0,8
James K Johnson,,,,,,0,8
Total,26,12,11,7,3,0,8
,State Treasurer - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,9
,Robert M Mccord,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,9
Robert M Mccord,0,15,19,11,1,0,9
Jewel Williams,,12,0,0,0,0,9
J P Miranda,,,2,0,0,0,9
Kenneth T Walker Jr,,,,5,0,0,9
Jamil M Ali,,,,,0,0,9
James K Johnson,,,,,,0,9
Total,46,27,21,16,1,0,9
,State Treasurer - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,11
,Robert M Mccord,Jewel Williams,Kenneth T Walker Jr,J P Miranda,James K Johnson,Jamil M Ali,11
Robert M Mccord,1,13,15,10,4,1,11
Jewel Williams,,16,0,0,0,0,11
Kenneth T Walker Jr,,,13,0,0,0,11
J P Miranda,,,,2,0,0,11
James K Johnson,,,,,1,0,11
Jamil M Ali,,,,,,0,11
Total,44,29,28,12,5,1,11
