col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 201st District - Democrat,,,Attorney General - Democrat,,All
,Stephen Kinsey,Michael K Ellis,Karl K Gamble,Patrick Murphy,Kathleen G Kane,All
Stephen Kinsey,90,0,0,432,299,All
Michael K Ellis,,112,0,273,233,All
Karl K Gamble,,,25,59,64,All
Patrick Murphy,,,,20,0,All
Kathleen G Kane,,,,,27,All
Total,821,618,148,784,623,All
,Representative In The General Assembly 201st District - Democrat,,,Attorney General - Democrat,,1
,Michael K Ellis,Stephen Kinsey,Karl K Gamble,Kathleen G Kane,Patrick Murphy,1
Michael K Ellis,25,0,0,37,35,1
Stephen Kinsey,,7,0,25,16,1
Karl K Gamble,,,2,4,6,1
Kathleen G Kane,,,,2,0,1
Patrick Murphy,,,,,0,1
Total,97,48,12,68,57,1
,Representative In The General Assembly 201st District - Democrat,,,Attorney General - Democrat,,2
,Stephen Kinsey,Michael K Ellis,Karl K Gamble,Patrick Murphy,Kathleen G Kane,2
Stephen Kinsey,12,0,0,75,35,2
Michael K Ellis,,4,0,8,3,2
Karl K Gamble,,,1,2,2,2
Patrick Murphy,,,,1,0,2
Kathleen G Kane,,,,,0,2
Total,122,15,5,86,40,2
,Representative In The General Assembly 201st District - Democrat,,,Attorney General - Democrat,,3
,Stephen Kinsey,Michael K Ellis,Karl K Gamble,Patrick Murphy,Kathleen G Kane,3
Stephen Kinsey,10,0,0,59,22,3
Michael K Ellis,,6,0,6,6,3
Karl K Gamble,,,1,2,1,3
Patrick Murphy,,,,3,0,3
Kathleen G Kane,,,,,1,3
Total,91,18,4,70,30,3
,Representative In The General Assembly 201st District - Democrat,,,Attorney General - Democrat,,4
,Stephen Kinsey,Michael K Ellis,Karl K Gamble,Kathleen G Kane,Patrick Murphy,4
Stephen Kinsey,7,0,0,27,22,4
Michael K Ellis,,5,0,17,18,4
Karl K Gamble,,,1,6,3,4
Kathleen G Kane,,,,1,0,4
Patrick Murphy,,,,,1,4
Total,56,40,10,51,44,4
,Representative In The General Assembly 201st District - Democrat,,,Attorney General - Democrat,,5
,Stephen Kinsey,Michael K Ellis,Karl K Gamble,Patrick Murphy,Kathleen G Kane,5
Stephen Kinsey,10,0,0,43,34,5
Michael K Ellis,,6,0,34,30,5
Karl K Gamble,,,0,4,1,5
Patrick Murphy,,,,5,0,5
Kathleen G Kane,,,,,3,5
Total,87,70,5,86,68,5
,Representative In The General Assembly 201st District - Democrat,,,Attorney General - Democrat,,6
,Stephen Kinsey,Michael K Ellis,Karl K Gamble,Kathleen G Kane,Patrick Murphy,6
Stephen Kinsey,7,0,0,18,22,6
Michael K Ellis,,2,0,13,12,6
Karl K Gamble,,,3,7,5,6
Kathleen G Kane,,,,4,0,6
Patrick Murphy,,,,,3,6
Total,47,27,15,42,42,6
,Attorney General - Democrat,,Representative In The General Assembly 201st District - Democrat,,,7
,Kathleen G Kane,Patrick Murphy,Michael K Ellis,Stephen Kinsey,Karl K Gamble,7
Kathleen G Kane,3,0,24,26,10,7
Patrick Murphy,,3,24,27,5,7
Michael K Ellis,,,9,0,0,7
Stephen Kinsey,,,,1,0,7
Karl K Gamble,,,,,4,7
Total,63,59,57,54,19,7
,Representative In The General Assembly 201st District - Democrat,,,Attorney General - Democrat,,9
,Michael K Ellis,Stephen Kinsey,Karl K Gamble,Patrick Murphy,Kathleen G Kane,9
Michael K Ellis,15,0,0,32,18,9
Stephen Kinsey,,7,0,23,22,9
Karl K Gamble,,,6,5,4,9
Patrick Murphy,,,,1,0,9
Kathleen G Kane,,,,,2,9
Total,65,52,15,61,46,9
,Attorney General - Democrat,,Representative In The General Assembly 201st District - Democrat,,,10
,Patrick Murphy,Kathleen G Kane,Stephen Kinsey,Michael K Ellis,Karl K Gamble,10
Patrick Murphy,0,0,54,30,5,10
Kathleen G Kane,,0,15,12,5,10
Stephen Kinsey,,,6,0,0,10
Michael K Ellis,,,,10,0,10
Karl K Gamble,,,,,1,10
Total,89,32,75,52,11,10
,Representative In The General Assembly 201st District - Democrat,,,Attorney General - Democrat,,12
,Stephen Kinsey,Michael K Ellis,Karl K Gamble,Patrick Murphy,Kathleen G Kane,12
Stephen Kinsey,5,0,0,49,29,12
Michael K Ellis,,13,0,29,26,12
Karl K Gamble,,,0,4,11,12
Patrick Murphy,,,,0,0,12
Kathleen G Kane,,,,,3,12
Total,83,68,15,82,69,12
,Representative In The General Assembly 201st District - Democrat,,,Attorney General - Democrat,,13
,Stephen Kinsey,Michael K Ellis,Karl K Gamble,Patrick Murphy,Kathleen G Kane,13
Stephen Kinsey,11,0,0,21,23,13
Michael K Ellis,,9,0,23,15,13
Karl K Gamble,,,3,8,2,13
Patrick Murphy,,,,0,0,13
Kathleen G Kane,,,,,3,13
Total,55,47,13,52,43,13
,Attorney General - Democrat,,Representative In The General Assembly 201st District - Democrat,,,14
,Kathleen G Kane,Patrick Murphy,Michael K Ellis,Stephen Kinsey,Karl K Gamble,14
Kathleen G Kane,5,0,32,23,11,14
Patrick Murphy,,3,22,21,10,14
Michael K Ellis,,,8,0,0,14
Stephen Kinsey,,,,7,0,14
Karl K Gamble,,,,,3,14
Total,71,56,62,51,24,14
