col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,All
,Al Taubenberger,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,All
Al Taubenberger,19,442,72,69,58,All
Mitt Romney,,117,0,0,0,All
Rick Santorum,,,25,0,0,All
Ron Paul,,,,23,0,All
Newt Gingrich,,,,,12,All
Total,660,559,97,92,70,All
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,1
,Al Taubenberger,Mitt Romney,Rick Santorum,Newt Gingrich,Ron Paul,1
Al Taubenberger,3,35,7,6,0,1
Mitt Romney,,9,0,0,0,1
Rick Santorum,,,1,0,0,1
Newt Gingrich,,,,0,0,1
Ron Paul,,,,,0,1
Total,51,44,8,6,0,1
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,3
,Al Taubenberger,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,3
Al Taubenberger,0,33,8,6,5,3
Mitt Romney,,8,0,0,0,3
Ron Paul,,,3,0,0,3
Newt Gingrich,,,,1,0,3
Rick Santorum,,,,,2,3
Total,52,41,11,7,7,3
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,4
,Al Taubenberger,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,4
Al Taubenberger,2,28,6,5,5,4
Mitt Romney,,8,0,0,0,4
Rick Santorum,,,2,0,0,4
Ron Paul,,,,1,0,4
Newt Gingrich,,,,,0,4
Total,46,36,8,6,5,4
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,5
,Al Taubenberger,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,5
Al Taubenberger,0,17,6,2,3,5
Mitt Romney,,5,0,0,0,5
Ron Paul,,,1,0,0,5
Newt Gingrich,,,,3,0,5
Rick Santorum,,,,,2,5
Total,28,22,7,5,5,5
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,9
,Al Taubenberger,Mitt Romney,Rick Santorum,Newt Gingrich,Ron Paul,9
Al Taubenberger,3,29,8,7,7,9
Mitt Romney,,11,0,0,0,9
Rick Santorum,,,1,0,0,9
Newt Gingrich,,,,0,0,9
Ron Paul,,,,,0,9
Total,54,40,9,7,7,9
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,10
,Al Taubenberger,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,10
Al Taubenberger,1,47,8,10,3,10
Mitt Romney,,9,0,0,0,10
Rick Santorum,,,3,0,0,10
Ron Paul,,,,1,0,10
Newt Gingrich,,,,,1,10
Total,69,56,11,11,4,10
,President Of The United States - Republican,,,,Representative In The General Assembly 172nd District - Republican,12
,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,Al Taubenberger,12
Mitt Romney,12,0,0,0,29,12
Rick Santorum,,0,0,0,6,12
Ron Paul,,,0,0,2,12
Newt Gingrich,,,,0,1,12
Al Taubenberger,,,,,2,12
Total,41,6,2,1,40,12
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,13
,Al Taubenberger,Mitt Romney,Newt Gingrich,Ron Paul,Rick Santorum,13
Al Taubenberger,1,31,4,5,3,13
Mitt Romney,,7,0,0,0,13
Newt Gingrich,,,4,0,0,13
Ron Paul,,,,2,0,13
Rick Santorum,,,,,2,13
Total,44,38,8,7,5,13
,President Of The United States - Republican,,,,Representative In The General Assembly 172nd District - Republican,14
,Mitt Romney,Ron Paul,Rick Santorum,Newt Gingrich,Al Taubenberger,14
Mitt Romney,15,0,0,0,36,14
Ron Paul,,4,0,0,4,14
Rick Santorum,,,2,0,2,14
Newt Gingrich,,,,1,1,14
Al Taubenberger,,,,,1,14
Total,51,8,4,2,44,14
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,16
,Al Taubenberger,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,16
Al Taubenberger,0,19,5,3,3,16
Mitt Romney,,1,0,0,0,16
Rick Santorum,,,2,0,0,16
Ron Paul,,,,1,0,16
Newt Gingrich,,,,,0,16
Total,30,20,7,4,3,16
,President Of The United States - Republican,,,,Representative In The General Assembly 172nd District - Republican,17
,Mitt Romney,Ron Paul,Rick Santorum,Newt Gingrich,Al Taubenberger,17
Mitt Romney,10,0,0,0,54,17
Ron Paul,,5,0,0,2,17
Rick Santorum,,,3,0,3,17
Newt Gingrich,,,,2,2,17
Al Taubenberger,,,,,1,17
Total,64,7,6,4,62,17
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,18
,Al Taubenberger,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,18
Al Taubenberger,2,24,4,4,2,18
Mitt Romney,,8,0,0,0,18
Ron Paul,,,1,0,0,18
Newt Gingrich,,,,0,0,18
Rick Santorum,,,,,1,18
Total,36,32,5,4,3,18
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,19
,Al Taubenberger,Mitt Romney,Ron Paul,Newt Gingrich,Rick Santorum,19
Al Taubenberger,2,24,7,7,6,19
Mitt Romney,,7,0,0,0,19
Ron Paul,,,1,0,0,19
Newt Gingrich,,,,0,0,19
Rick Santorum,,,,,1,19
Total,46,31,8,7,7,19
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,20
,Al Taubenberger,Mitt Romney,Rick Santorum,Ron Paul,Newt Gingrich,20
Al Taubenberger,0,21,6,5,3,20
Mitt Romney,,7,0,0,0,20
Rick Santorum,,,2,0,0,20
Ron Paul,,,,3,0,20
Newt Gingrich,,,,,0,20
Total,35,28,8,8,3,20
,Representative In The General Assembly 172nd District - Republican,President Of The United States - Republican,,,,24
,Al Taubenberger,Mitt Romney,Newt Gingrich,Rick Santorum,Ron Paul,24
Al Taubenberger,1,15,4,2,1,24
Mitt Romney,,0,0,0,0,24
Newt Gingrich,,,0,0,0,24
Rick Santorum,,,,1,0,24
Ron Paul,,,,,0,24
Total,23,15,4,3,1,24
