col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,,All
,Chaka Fattah,Rosita C Youngblood,Charisma D Presley,Malik L Boyd,All
Chaka Fattah,25,450,313,259,All
Rosita C Youngblood,,44,0,0,All
Charisma D Presley,,,46,0,All
Malik L Boyd,,,,58,All
Total,"1,047",494,359,317,All
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,,4
,Chaka Fattah,Rosita C Youngblood,Charisma D Presley,Malik L Boyd,4
Chaka Fattah,3,58,27,25,4
Rosita C Youngblood,,1,0,0,4
Charisma D Presley,,,2,0,4
Malik L Boyd,,,,3,4
Total,113,59,29,28,4
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,,9
,Chaka Fattah,Rosita C Youngblood,Charisma D Presley,Malik L Boyd,9
Chaka Fattah,2,84,77,12,9
Rosita C Youngblood,,5,0,0,9
Charisma D Presley,,,11,0,9
Malik L Boyd,,,,2,9
Total,175,89,88,14,9
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,,10
,Chaka Fattah,Malik L Boyd,Rosita C Youngblood,Charisma D Presley,10
Chaka Fattah,1,38,39,28,10
Malik L Boyd,,14,0,0,10
Rosita C Youngblood,,,3,0,10
Charisma D Presley,,,,4,10
Total,106,52,42,32,10
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,,11
,Chaka Fattah,Rosita C Youngblood,Charisma D Presley,Malik L Boyd,11
Chaka Fattah,1,69,16,14,11
Rosita C Youngblood,,8,0,0,11
Charisma D Presley,,,1,0,11
Malik L Boyd,,,,2,11
Total,100,77,17,16,11
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,,12
,Chaka Fattah,Rosita C Youngblood,Malik L Boyd,Charisma D Presley,12
Chaka Fattah,5,59,44,33,12
Rosita C Youngblood,,7,0,0,12
Malik L Boyd,,,9,0,12
Charisma D Presley,,,,0,12
Total,141,66,53,33,12
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,,14
,Chaka Fattah,Rosita C Youngblood,Malik L Boyd,Charisma D Presley,14
Chaka Fattah,3,33,30,23,14
Rosita C Youngblood,,6,0,0,14
Malik L Boyd,,,3,0,14
Charisma D Presley,,,,3,14
Total,89,39,33,26,14
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,,15
,Chaka Fattah,Malik L Boyd,Charisma D Presley,Rosita C Youngblood,15
Chaka Fattah,3,40,31,34,15
Malik L Boyd,,13,0,0,15
Charisma D Presley,,,9,0,15
Rosita C Youngblood,,,,5,15
Total,108,53,40,39,15
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,,17
,Chaka Fattah,Rosita C Youngblood,Malik L Boyd,Charisma D Presley,17
Chaka Fattah,5,54,36,17,17
Rosita C Youngblood,,4,0,0,17
Malik L Boyd,,,4,0,17
Charisma D Presley,,,,1,17
Total,112,58,40,18,17
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 198th District - Democrat,,,19
,Chaka Fattah,Charisma D Presley,Malik L Boyd,Rosita C Youngblood,19
Chaka Fattah,2,61,20,20,19
Charisma D Presley,,15,0,0,19
Malik L Boyd,,,8,0,19
Rosita C Youngblood,,,,5,19
Total,103,76,28,25,19
