col_1,col_2,division
,Representative In The General Assembly 169th District - Republican,All
,John Mccann,All
John Mccann,100,All
Total,100,All
,Representative In The General Assembly 169th District - Republican,1
,John Mccann,1
John Mccann,32,1
Total,32,1
,Representative In The General Assembly 169th District - Republican,2
,John Mccann,2
John Mccann,37,2
Total,37,2
,Representative In The General Assembly 169th District - Republican,10
,John Mccann,10
John Mccann,15,10
Total,15,10
,Representative In The General Assembly 169th District - Republican,23
,John Mccann,23
John Mccann,16,23
Total,16,23
