col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Auditor General - Republican,,Delegate To The Republican National Convention 13th District,,,,,,,,All
,John Maher,Frank A Pinto,William E Donnelly,Thomas Jay Ellis,Michael J Mcmonagle,Michael Anthony Salvi,Robert C Barrilli,Brandon Yates,Edward T Boyd,Steven J Gilber,All
John Maher,5,0,66,57,45,24,33,9,10,12,All
Frank A Pinto,,3,26,24,23,19,8,6,7,7,All
William E Donnelly,,,7,59,43,20,31,7,10,7,All
Thomas Jay Ellis,,,,1,33,13,27,6,7,3,All
Michael J Mcmonagle,,,,,3,22,8,3,2,7,All
Michael Anthony Salvi,,,,,,0,5,4,5,4,All
Robert C Barrilli,,,,,,,0,3,4,5,All
Brandon Yates,,,,,,,,1,6,4,All
Edward T Boyd,,,,,,,,,1,4,All
Steven J Gilber,,,,,,,,,,0,All
Total,108,58,106,87,76,47,45,20,20,20,All
,Delegate To The Republican National Convention 13th District,,,,,,,,Auditor General - Republican,,1
,Robert C Barrilli,Thomas Jay Ellis,William E Donnelly,Brandon Yates,Edward T Boyd,Michael Anthony Salvi,Michael J Mcmonagle,Steven J Gilber,John Maher,Frank A Pinto,1
Robert C Barrilli,0,3,3,0,0,0,0,0,3,1,1
Thomas Jay Ellis,,0,3,0,0,0,0,0,3,0,1
William E Donnelly,,,0,0,0,0,0,0,3,0,1
Brandon Yates,,,,0,0,0,0,0,0,0,1
Edward T Boyd,,,,,0,0,0,0,0,0,1
Michael Anthony Salvi,,,,,,0,0,0,0,0,1
Michael J Mcmonagle,,,,,,,0,0,0,0,1
Steven J Gilber,,,,,,,,0,0,0,1
John Maher,,,,,,,,,0,0,1
Frank A Pinto,,,,,,,,,,1,1
Total,4,3,3,0,0,0,0,0,3,2,1
,Delegate To The Republican National Convention 13th District,,,,,,,,Auditor General - Republican,,2
,Michael J Mcmonagle,Thomas Jay Ellis,William E Donnelly,Brandon Yates,Michael Anthony Salvi,Robert C Barrilli,Edward T Boyd,Steven J Gilber,Frank A Pinto,John Maher,2
