col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 181st District - Democrat,Attorney General - Democrat,,All
,W Curtis Thomas,Patrick Murphy,Kathleen G Kane,All
W Curtis Thomas,108,668,574,All
Patrick Murphy,,38,0,All
Kathleen G Kane,,,27,All
Total,"1,350",706,601,All
,Representative In The General Assembly 181st District - Democrat,Attorney General - Democrat,,1
,W Curtis Thomas,Kathleen G Kane,Patrick Murphy,1
W Curtis Thomas,2,28,12,1
Kathleen G Kane,,0,0,1
Patrick Murphy,,,3,1
Total,42,28,15,1
,Representative In The General Assembly 181st District - Democrat,Attorney General - Democrat,,2
,W Curtis Thomas,Patrick Murphy,Kathleen G Kane,2
W Curtis Thomas,5,35,18,2
Patrick Murphy,,0,0,2
Kathleen G Kane,,,0,2
Total,58,35,18,2
,Representative In The General Assembly 181st District - Democrat,Attorney General - Democrat,,3
,W Curtis Thomas,Patrick Murphy,Kathleen G Kane,3
W Curtis Thomas,4,45,12,3
Patrick Murphy,,2,0,3
Kathleen G Kane,,,0,3
Total,61,47,12,3
,Representative In The General Assembly 181st District - Democrat,Attorney General - Democrat,,4
,W Curtis Thomas,Patrick Murphy,Kathleen G Kane,4
W Curtis Thomas,4,20,11,4
Patrick Murphy,,1,0,4
Kathleen G Kane,,,1,4
Total,35,21,12,4
,Representative In The General Assembly 181st District - Democrat,Attorney General - Democrat,,5
,W Curtis Thomas,Kathleen G Kane,Patrick Murphy,5
W Curtis Thomas,5,39,39,5
Kathleen G Kane,,0,0,5
Patrick Murphy,,,0,5
Total,83,39,39,5
,Representative In The General Assembly 181st District - Democrat,Attorney General - Democrat,,6
,W Curtis Thomas,Patrick Murphy,Kathleen G Kane,6
W Curtis Thomas,1,28,16,6
Patrick Murphy,,2,0,6
Kathleen G Kane,,,0,6
Total,45,30,16,6
,Representative In The General Assembly 181st District - Democrat,Attorney General - Democrat,,7
,W Curtis Thomas,Kathleen G Kane,Patrick Murphy,7
W Curtis Thomas,1,36,33,7
Kathleen G Kane,,2,0,7
Patrick Murphy,,,2,7
Total,70,38,35,7
,Representative In The General Assembly 181st District - Democrat,Attorney General - Democrat,,8
,W Curtis Thomas,Kathleen G Kane,Patrick Murphy,8
W Curtis Thomas,17,34,23,8
Kathleen G Kane,,4,0,8
Patrick Murphy,,,2,8
Total,74,38,25,8
,Representative In The General Assembly 181st District - Democrat,Attorney General - Democrat,,9
,W Curtis Thomas,Kathleen G Kane,Patrick Murphy,9
W Curtis Thomas,2,48,23,9
Kathleen G Kane,,3,0,9
Patrick Murphy,,,2,9
Total,73,51,25,9
,Representative In The General Assembly 181st District - Democrat,Attorney General - Democrat,,10
,W Curtis Thomas,Patrick Murphy,Kathleen G Kane,10
W Curtis Thomas,10,57,35,10
