col_1,col_2,col_3,col_4,division
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 203rd District - Democrat,,All
,Allyson Y Schwartz,Dwight Evans,Lamont W Thomas,All
Allyson Y Schwartz,11,671,193,All
Dwight Evans,,105,0,All
Lamont W Thomas,,,37,All
Total,875,776,230,All
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 203rd District - Democrat,,8
,Allyson Y Schwartz,Dwight Evans,Lamont W Thomas,8
Allyson Y Schwartz,2,42,11,8
Dwight Evans,,11,0,8
Lamont W Thomas,,,5,8
Total,55,53,16,8
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 203rd District - Democrat,,9
,Allyson Y Schwartz,Dwight Evans,Lamont W Thomas,9
Allyson Y Schwartz,4,66,20,9
Dwight Evans,,11,0,9
Lamont W Thomas,,,2,9
Total,90,77,22,9
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 203rd District - Democrat,,10
,Allyson Y Schwartz,Dwight Evans,Lamont W Thomas,10
Allyson Y Schwartz,0,45,9,10
Dwight Evans,,9,0,10
Lamont W Thomas,,,3,10
Total,54,54,12,10
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 203rd District - Democrat,,11
,Allyson Y Schwartz,Dwight Evans,Lamont W Thomas,11
Allyson Y Schwartz,0,50,10,11
Dwight Evans,,5,0,11
Lamont W Thomas,,,4,11
Total,60,55,14,11
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 203rd District - Democrat,,12
,Allyson Y Schwartz,Dwight Evans,Lamont W Thomas,12
Allyson Y Schwartz,2,50,20,12
Dwight Evans,,5,0,12
Lamont W Thomas,,,3,12
Total,72,55,23,12
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 203rd District - Democrat,,13
,Allyson Y Schwartz,Dwight Evans,Lamont W Thomas,13
Allyson Y Schwartz,0,74,19,13
Dwight Evans,,9,0,13
Lamont W Thomas,,,1,13
Total,93,83,20,13
,Representative In The General Assembly 203rd District - Democrat,,Representative In Congress 13th District - Democrat,14
,Dwight Evans,Lamont W Thomas,Allyson Y Schwartz,14
Dwight Evans,18,0,33,14
Lamont W Thomas,,1,13,14
Allyson Y Schwartz,,,0,14
Total,51,14,46,14
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 203rd District - Democrat,,18
,Allyson Y Schwartz,Dwight Evans,Lamont W Thomas,18
Allyson Y Schwartz,0,54,20,18
Dwight Evans,,5,0,18
Lamont W Thomas,,,1,18
Total,74,59,21,18
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 203rd District - Democrat,,19
,Allyson Y Schwartz,Dwight Evans,Lamont W Thomas,19
Allyson Y Schwartz,0,51,13,19
Dwight Evans,,10,0,19
Lamont W Thomas,,,1,19
Total,64,61,14,19
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 203rd District - Democrat,,20
,Allyson Y Schwartz,Dwight Evans,Lamont W Thomas,20
Allyson Y Schwartz,0,39,15,20
Dwight Evans,,7,0,20
Lamont W Thomas,,,8,20
Total,54,46,23,20
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 203rd District - Democrat,,21
,Allyson Y Schwartz,Dwight Evans,Lamont W Thomas,21
Allyson Y Schwartz,2,43,12,21
Dwight Evans,,4,0,21
Lamont W Thomas,,,1,21
Total,57,47,13,21
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 203rd District - Democrat,,23
,Allyson Y Schwartz,Dwight Evans,Lamont W Thomas,23
Allyson Y Schwartz,0,52,10,23
Dwight Evans,,9,0,23
Lamont W Thomas,,,1,23
Total,62,61,11,23
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 203rd District - Democrat,,25
,Allyson Y Schwartz,Dwight Evans,Lamont W Thomas,25
Allyson Y Schwartz,0,26,10,25
Dwight Evans,,0,0,25
Lamont W Thomas,,,4,25
Total,36,26,14,25
,Representative In Congress 13th District - Democrat,Representative In The General Assembly 203rd District - Democrat,,31
,Allyson Y Schwartz,Dwight Evans,Lamont W Thomas,31
Allyson Y Schwartz,1,46,11,31
Dwight Evans,,2,0,31
Lamont W Thomas,,,2,31
Total,58,48,13,31
