col_1,col_2,col_3,division
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,All
,Robert A Brady,Lawrence M Farnese Jr,All
Robert A Brady,69,488,All
Lawrence M Farnese Jr,,30,All
Total,557,518,All
,Senator In The General Assembly 1st District - Democrat,Representative In Congress 1st District - Democrat,1
,Lawrence M Farnese Jr,Robert A Brady,1
Lawrence M Farnese Jr,2,25,1
Robert A Brady,,1,1
Total,27,26,1
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,2
,Robert A Brady,Lawrence M Farnese Jr,2
Robert A Brady,2,10,2
Lawrence M Farnese Jr,,1,2
Total,12,11,2
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,3
,Robert A Brady,Lawrence M Farnese Jr,3
Robert A Brady,4,36,3
Lawrence M Farnese Jr,,1,3
Total,40,37,3
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,4
,Robert A Brady,Lawrence M Farnese Jr,4
Robert A Brady,2,25,4
Lawrence M Farnese Jr,,1,4
Total,27,26,4
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,5
,Robert A Brady,Lawrence M Farnese Jr,5
Robert A Brady,3,20,5
Lawrence M Farnese Jr,,0,5
Total,23,20,5
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,6
,Robert A Brady,Lawrence M Farnese Jr,6
Robert A Brady,5,15,6
Lawrence M Farnese Jr,,4,6
Total,20,19,6
,Senator In The General Assembly 1st District - Democrat,Representative In Congress 1st District - Democrat,7
,Lawrence M Farnese Jr,Robert A Brady,7
Lawrence M Farnese Jr,1,21,7
Robert A Brady,,1,7
Total,22,22,7
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,8
,Robert A Brady,Lawrence M Farnese Jr,8
Robert A Brady,6,43,8
Lawrence M Farnese Jr,,4,8
Total,49,47,8
,Senator In The General Assembly 1st District - Democrat,Representative In Congress 1st District - Democrat,9
,Lawrence M Farnese Jr,Robert A Brady,9
Lawrence M Farnese Jr,3,21,9
Robert A Brady,,2,9
Total,24,23,9
,Senator In The General Assembly 1st District - Democrat,Representative In Congress 1st District - Democrat,10
,Lawrence M Farnese Jr,Robert A Brady,10
Lawrence M Farnese Jr,1,12,10
Robert A Brady,,1,10
Total,13,13,10
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,11
,Robert A Brady,Lawrence M Farnese Jr,11
Robert A Brady,3,24,11
Lawrence M Farnese Jr,,1,11
Total,27,25,11
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,12
,Robert A Brady,Lawrence M Farnese Jr,12
Robert A Brady,8,18,12
Lawrence M Farnese Jr,,2,12
Total,26,20,12
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,13
,Robert A Brady,Lawrence M Farnese Jr,13
Robert A Brady,2,28,13
Lawrence M Farnese Jr,,1,13
Total,30,29,13
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,14
,Robert A Brady,Lawrence M Farnese Jr,14
Robert A Brady,3,8,14
Lawrence M Farnese Jr,,1,14
Total,11,9,14
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,15
,Robert A Brady,Lawrence M Farnese Jr,15
Robert A Brady,2,8,15
Lawrence M Farnese Jr,,1,15
Total,10,9,15
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,16
,Robert A Brady,Lawrence M Farnese Jr,16
Robert A Brady,3,28,16
Lawrence M Farnese Jr,,0,16
Total,31,28,16
,Senator In The General Assembly 1st District - Democrat,Representative In Congress 1st District - Democrat,17
,Lawrence M Farnese Jr,Robert A Brady,17
Lawrence M Farnese Jr,0,22,17
Robert A Brady,,0,17
Total,22,22,17
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,18
,Robert A Brady,Lawrence M Farnese Jr,18
Robert A Brady,1,21,18
Lawrence M Farnese Jr,,0,18
Total,22,21,18
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,19
,Robert A Brady,Lawrence M Farnese Jr,19
Robert A Brady,6,23,19
Lawrence M Farnese Jr,,2,19
Total,29,25,19
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,20
,Robert A Brady,Lawrence M Farnese Jr,20
Robert A Brady,4,15,20
Lawrence M Farnese Jr,,0,20
Total,19,15,20
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,21
,Robert A Brady,Lawrence M Farnese Jr,21
Robert A Brady,1,8,21
Lawrence M Farnese Jr,,0,21
Total,9,8,21
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,22
,Robert A Brady,Lawrence M Farnese Jr,22
Robert A Brady,4,21,22
Lawrence M Farnese Jr,,3,22
Total,25,24,22
,Senator In The General Assembly 1st District - Democrat,Representative In Congress 1st District - Democrat,23
,Lawrence M Farnese Jr,Robert A Brady,23
Lawrence M Farnese Jr,0,17,23
Robert A Brady,,0,23
Total,17,17,23
,Representative In Congress 1st District - Democrat,Senator In The General Assembly 1st District - Democrat,24
,Robert A Brady,Lawrence M Farnese Jr,24
Robert A Brady,5,19,24
Lawrence M Farnese Jr,,1,24
Total,24,20,24
