col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 197th District - Democrat,,,,,All
,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,All
J P Miranda,34,0,0,0,0,All
Jewel Williams,,26,0,0,0,All
Kenneth T Walker Jr,,,18,0,0,All
Jamil M Ali,,,,3,0,All
James K Johnson,,,,,0,All
Total,34,26,18,3,0,All
,Representative In The General Assembly 197th District - Democrat,,,,,25
,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,25
J P Miranda,34,0,0,0,0,25
Jewel Williams,,26,0,0,0,25
Kenneth T Walker Jr,,,18,0,0,25
Jamil M Ali,,,,3,0,25
James K Johnson,,,,,0,25
Total,34,26,18,3,0,25
