col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,Bob Casey Jr,Joseph John Vodvarka,Ted Kirsch,Anthony Hardy Williams,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Christine M Tartaglione,Kathryn Sylvia Huggins,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,All
Bob Casey Jr,358,0,297,281,265,255,262,247,208,205,194,193,All
Joseph John Vodvarka,,87,65,63,60,69,63,43,40,41,35,35,All
Ted Kirsch,,,3,315,308,321,314,249,233,229,220,226,All
Anthony Hardy Williams,,,,4,310,302,308,247,228,229,222,216,All
Elizabeth A Washo,,,,,0,303,300,238,231,231,220,212,All
Mindy M Posoff,,,,,,1,308,234,229,227,218,218,All
Ryan N Boyer,,,,,,,0,233,230,229,225,216,All
Christine M Tartaglione,,,,,,,,4,240,239,226,228,All
Kathryn Sylvia Huggins,,,,,,,,,0,247,226,221,All
Deborah E Landau,,,,,,,,,,0,229,222,All
Sekela Coles,,,,,,,,,,,1,217,All
Thaddeus Kirkland,,,,,,,,,,,,0,All
Total,740,169,381,361,340,339,336,308,260,257,239,238,All
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,1
,Bob Casey Jr,Joseph John Vodvarka,Ted Kirsch,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Anthony Hardy Williams,Kathryn Sylvia Huggins,Christine M Tartaglione,Deborah E Landau,Thaddeus Kirkland,Sekela Coles,1
Bob Casey Jr,27,0,10,8,8,8,7,9,8,7,6,5,1
Joseph John Vodvarka,,8,5,5,5,5,5,2,2,2,2,2,1
Ted Kirsch,,,0,12,13,12,12,9,8,8,8,6,1
Elizabeth A Washo,,,,0,12,11,11,8,7,7,6,6,1
Mindy M Posoff,,,,,0,11,11,7,7,7,6,6,1
Ryan N Boyer,,,,,,0,11,8,7,8,7,6,1
Anthony Hardy Williams,,,,,,,0,7,7,6,7,6,1
Kathryn Sylvia Huggins,,,,,,,,0,9,9,8,6,1
Christine M Tartaglione,,,,,,,,,0,8,7,6,1
Deborah E Landau,,,,,,,,,,0,7,6,1
Thaddeus Kirkland,,,,,,,,,,,0,6,1
Sekela Coles,,,,,,,,,,,,0,1
Total,41,13,15,13,13,13,12,11,10,9,8,7,1
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,2
,Bob Casey Jr,Joseph John Vodvarka,Ted Kirsch,Elizabeth A Washo,Anthony Hardy Williams,Ryan N Boyer,Mindy M Posoff,Christine M Tartaglione,Kathryn Sylvia Huggins,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,2
Bob Casey Jr,15,0,18,15,14,13,12,7,7,6,6,5,2
Joseph John Vodvarka,,12,0,0,0,0,0,1,0,0,0,0,2
Ted Kirsch,,,0,15,14,14,12,8,7,6,6,5,2
Elizabeth A Washo,,,,0,13,13,12,7,6,6,6,5,2
Anthony Hardy Williams,,,,,0,14,12,7,6,6,6,5,2
Ryan N Boyer,,,,,,0,12,7,6,6,6,5,2
Mindy M Posoff,,,,,,,0,5,5,5,5,4,2
Christine M Tartaglione,,,,,,,,1,6,6,6,5,2
Kathryn Sylvia Huggins,,,,,,,,,0,6,6,5,2
Deborah E Landau,,,,,,,,,,0,6,5,2
Sekela Coles,,,,,,,,,,,0,5,2
Thaddeus Kirkland,,,,,,,,,,,,0,2
Total,36,13,20,16,15,14,12,11,7,6,6,5,2
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,3
,Bob Casey Jr,Joseph John Vodvarka,Ted Kirsch,Mindy M Posoff,Christine M Tartaglione,Elizabeth A Washo,Anthony Hardy Williams,Deborah E Landau,Kathryn Sylvia Huggins,Thaddeus Kirkland,Ryan N Boyer,Sekela Coles,3
Bob Casey Jr,13,0,8,6,6,8,6,6,6,5,6,5,3
Joseph John Vodvarka,,1,2,2,1,0,0,0,0,1,0,0,3
Ted Kirsch,,,1,9,6,6,7,6,6,7,6,5,3
Mindy M Posoff,,,,0,6,6,7,6,6,7,6,5,3
Christine M Tartaglione,,,,,1,5,5,6,6,6,5,5,3
Elizabeth A Washo,,,,,,0,6,5,5,5,6,5,3
Anthony Hardy Williams,,,,,,,0,6,6,6,6,5,3
Deborah E Landau,,,,,,,,0,7,6,5,5,3
Kathryn Sylvia Huggins,,,,,,,,,0,6,5,5,3
Thaddeus Kirkland,,,,,,,,,,0,5,5,3
Ryan N Boyer,,,,,,,,,,,0,5,3
Sekela Coles,,,,,,,,,,,,0,3
Total,24,3,12,9,8,8,7,7,7,7,6,5,3
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,4
,Bob Casey Jr,Joseph John Vodvarka,Anthony Hardy Williams,Mindy M Posoff,Christine M Tartaglione,Elizabeth A Washo,Ryan N Boyer,Ted Kirsch,Deborah E Landau,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,4
Bob Casey Jr,11,0,8,7,6,6,7,7,6,6,6,6,4
Joseph John Vodvarka,,2,1,2,1,1,1,1,0,0,0,0,4
Anthony Hardy Williams,,,0,7,6,7,7,7,6,6,6,6,4
Mindy M Posoff,,,,0,6,6,7,8,5,5,5,6,4
Christine M Tartaglione,,,,,0,7,6,5,6,5,6,5,4
Elizabeth A Washo,,,,,,0,7,6,6,5,6,5,4
Ryan N Boyer,,,,,,,0,7,6,5,6,5,4
Ted Kirsch,,,,,,,,0,5,5,5,6,4
Deborah E Landau,,,,,,,,,0,5,6,5,4
Kathryn Sylvia Huggins,,,,,,,,,,0,5,5,4
Sekela Coles,,,,,,,,,,,0,5,4
Thaddeus Kirkland,,,,,,,,,,,,0,4
Total,20,4,9,9,8,8,8,8,6,6,6,6,4
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,5
,Bob Casey Jr,Joseph John Vodvarka,Anthony Hardy Williams,Elizabeth A Washo,Ryan N Boyer,Mindy M Posoff,Ted Kirsch,Christine M Tartaglione,Sekela Coles,Deborah E Landau,Kathryn Sylvia Huggins,Thaddeus Kirkland,5
Bob Casey Jr,18,0,10,8,8,8,8,6,5,4,4,4,5
Joseph John Vodvarka,,4,3,3,3,2,2,3,3,3,3,2,5
Anthony Hardy Williams,,,0,12,12,10,10,10,9,8,8,7,5
Elizabeth A Washo,,,,0,11,9,10,8,8,8,8,6,5
Ryan N Boyer,,,,,0,10,10,8,9,8,8,6,5
Mindy M Posoff,,,,,,0,10,6,7,6,6,5,5
Ted Kirsch,,,,,,,0,6,7,7,7,6,5
Christine M Tartaglione,,,,,,,,0,8,7,7,7,5
Sekela Coles,,,,,,,,,0,8,8,6,5
Deborah E Landau,,,,,,,,,,0,8,6,5
Kathryn Sylvia Huggins,,,,,,,,,,,0,6,5
Thaddeus Kirkland,,,,,,,,,,,,0,5
Total,29,7,14,12,12,11,11,10,9,8,8,7,5
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,6
,Bob Casey Jr,Joseph John Vodvarka,Anthony Hardy Williams,Christine M Tartaglione,Mindy M Posoff,Ryan N Boyer,Ted Kirsch,Deborah E Landau,Kathryn Sylvia Huggins,Elizabeth A Washo,Sekela Coles,Thaddeus Kirkland,6
Bob Casey Jr,35,0,19,18,16,17,17,17,17,16,16,16,6
Joseph John Vodvarka,,4,4,2,3,3,3,2,2,2,2,2,6
Anthony Hardy Williams,,,0,20,19,19,19,20,20,19,19,19,6
Christine M Tartaglione,,,,0,19,19,19,19,19,18,19,19,6
Mindy M Posoff,,,,,1,20,20,19,19,18,19,19,6
Ryan N Boyer,,,,,,0,20,19,19,18,19,19,6
Ted Kirsch,,,,,,,0,19,19,18,19,19,6
Deborah E Landau,,,,,,,,0,20,19,19,19,6
Kathryn Sylvia Huggins,,,,,,,,,0,19,19,19,6
Elizabeth A Washo,,,,,,,,,,0,18,18,6
Sekela Coles,,,,,,,,,,,0,19,6
Thaddeus Kirkland,,,,,,,,,,,,0,6
Total,57,9,24,21,21,21,21,20,20,19,19,19,6
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,7
,Bob Casey Jr,Joseph John Vodvarka,Anthony Hardy Williams,Mindy M Posoff,Ryan N Boyer,Ted Kirsch,Elizabeth A Washo,Christine M Tartaglione,Deborah E Landau,Kathryn Sylvia Huggins,Thaddeus Kirkland,Sekela Coles,7
Bob Casey Jr,9,0,9,8,8,8,7,6,5,5,5,4,7
Joseph John Vodvarka,,2,1,1,1,1,1,1,1,1,1,1,7
Anthony Hardy Williams,,,0,8,8,8,8,6,6,6,5,5,7
Mindy M Posoff,,,,0,10,10,9,8,7,7,7,6,7
Ryan N Boyer,,,,,0,10,9,8,7,7,7,6,7
Ted Kirsch,,,,,,0,9,8,7,7,7,6,7
Elizabeth A Washo,,,,,,,0,7,7,7,6,6,7
Christine M Tartaglione,,,,,,,,0,7,7,7,6,7
Deborah E Landau,,,,,,,,,0,7,6,6,7
Kathryn Sylvia Huggins,,,,,,,,,,0,6,6,7
