col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,United States Senator - Republican,,,,,Representative In The General Assembly 169th District - Republican,All
,David Alan Christian,Tom Smith,Steven D Welch,Sam Rohrer,Marc A Scaringi,John Mccann,All
David Alan Christian,503,0,0,0,0,206,All
Tom Smith,,373,0,0,0,142,All
Steven D Welch,,,365,0,0,71,All
Sam Rohrer,,,,79,0,27,All
Marc A Scaringi,,,,,57,24,All
John Mccann,,,,,,70,All
Total,709,515,436,106,81,540,All
,Representative In The General Assembly 169th District - Republican,United States Senator - Republican,,,,,1
,John Mccann,David Alan Christian,Tom Smith,Sam Rohrer,Marc A Scaringi,Steven D Welch,1
John Mccann,1,3,0,5,0,0,1
David Alan Christian,,5,0,0,0,0,1
Tom Smith,,,8,0,0,0,1
Sam Rohrer,,,,1,0,0,1
Marc A Scaringi,,,,,1,0,1
Steven D Welch,,,,,,1,1
Total,9,8,8,6,1,1,1
,United States Senator - Republican,,,,,Representative In The General Assembly 169th District - Republican,3
,Tom Smith,David Alan Christian,Steven D Welch,Marc A Scaringi,Sam Rohrer,John Mccann,3
Tom Smith,7,0,0,0,0,4,3
David Alan Christian,,6,0,0,0,2,3
Steven D Welch,,,8,0,0,0,3
Marc A Scaringi,,,,2,0,1,3
Sam Rohrer,,,,,0,0,3
John Mccann,,,,,,0,3
Total,11,8,8,3,0,7,3
,United States Senator - Republican,,,,,Representative In The General Assembly 169th District - Republican,7
,Steven D Welch,David Alan Christian,Tom Smith,Marc A Scaringi,Sam Rohrer,John Mccann,7
Steven D Welch,22,0,0,0,0,2,7
David Alan Christian,,17,0,0,0,1,7
Tom Smith,,,5,0,0,4,7
Marc A Scaringi,,,,3,0,0,7
Sam Rohrer,,,,,3,0,7
John Mccann,,,,,,2,7
Total,24,18,9,3,3,9,7
,Representative In The General Assembly 169th District - Republican,United States Senator - Republican,,,,,8
,John Mccann,Tom Smith,David Alan Christian,Steven D Welch,Sam Rohrer,Marc A Scaringi,8
John Mccann,3,11,7,3,0,1,8
Tom Smith,,11,0,0,0,0,8
David Alan Christian,,,11,0,0,0,8
Steven D Welch,,,,5,0,0,8
Sam Rohrer,,,,,3,0,8
Marc A Scaringi,,,,,,1,8
Total,25,22,18,8,3,2,8
,United States Senator - Republican,,,,,Representative In The General Assembly 169th District - Republican,10
,David Alan Christian,Tom Smith,Steven D Welch,Marc A Scaringi,Sam Rohrer,John Mccann,10
David Alan Christian,18,0,0,0,0,9,10
Tom Smith,,17,0,0,0,5,10
Steven D Welch,,,2,0,0,1,10
Marc A Scaringi,,,,2,0,0,10
Sam Rohrer,,,,,1,0,10
John Mccann,,,,,,3,10
Total,27,22,3,2,1,18,10
,United States Senator - Republican,,,,,Representative In The General Assembly 169th District - Republican,11
,David Alan Christian,Tom Smith,Steven D Welch,Sam Rohrer,Marc A Scaringi,John Mccann,11
David Alan Christian,16,0,0,0,0,5,11
Tom Smith,,7,0,0,0,3,11
Steven D Welch,,,6,0,0,2,11
Sam Rohrer,,,,6,0,0,11
Marc A Scaringi,,,,,2,0,11
John Mccann,,,,,,1,11
Total,21,10,8,6,2,11,11
,United States Senator - Republican,,,,,Representative In The General Assembly 169th District - Republican,12
,David Alan Christian,Tom Smith,Steven D Welch,Marc A Scaringi,Sam Rohrer,John Mccann,12
David Alan Christian,7,0,0,0,0,4,12
Tom Smith,,7,0,0,0,3,12
Steven D Welch,,,2,0,0,2,12
Marc A Scaringi,,,,1,0,1,12
Sam Rohrer,,,,,2,0,12
John Mccann,,,,,,1,12
Total,11,10,4,2,2,11,12
,United States Senator - Republican,,,,,Representative In The General Assembly 169th District - Republican,13
,David Alan Christian,Steven D Welch,Tom Smith,Sam Rohrer,Marc A Scaringi,John Mccann,13
David Alan Christian,9,0,0,0,0,2,13
Steven D Welch,,10,0,0,0,0,13
Tom Smith,,,4,0,0,1,13
Sam Rohrer,,,,1,0,0,13
Marc A Scaringi,,,,,0,0,13
