col_1,col_2,col_3,division
,Representative In The General Assembly 197th District - Republican,State Treasurer - Republican,All
,Steve L Crum,Diana Irey Vaughan,All
Steve L Crum,6,16,All
Diana Irey Vaughan,,1,All
Total,22,17,All
,State Treasurer - Republican,Representative In The General Assembly 197th District - Republican,2
,Diana Irey Vaughan,Steve L Crum,2
Diana Irey Vaughan,0,3,2
Steve L Crum,,0,2
Total,3,3,2
,State Treasurer - Republican,Representative In The General Assembly 197th District - Republican,3
,Diana Irey Vaughan,Steve L Crum,3
Diana Irey Vaughan,0,2,3
Steve L Crum,,0,3
Total,2,2,3
,Representative In The General Assembly 197th District - Republican,State Treasurer - Republican,5
,Steve L Crum,Diana Irey Vaughan,5
Steve L Crum,2,4,5
Diana Irey Vaughan,,0,5
Total,6,4,5
,State Treasurer - Republican,Representative In The General Assembly 197th District - Republican,6
,Diana Irey Vaughan,Steve L Crum,6
Diana Irey Vaughan,0,1,6
Steve L Crum,,0,6
Total,1,1,6
,Representative In The General Assembly 197th District - Republican,State Treasurer - Republican,7
,Steve L Crum,Diana Irey Vaughan,7
Steve L Crum,1,1,7
Diana Irey Vaughan,,0,7
Total,2,1,7
,State Treasurer - Republican,Representative In The General Assembly 197th District - Republican,8
,Diana Irey Vaughan,Steve L Crum,8
Diana Irey Vaughan,0,1,8
Steve L Crum,,0,8
Total,1,1,8
,State Treasurer - Republican,Representative In The General Assembly 197th District - Republican,11
,Diana Irey Vaughan,Steve L Crum,11
Diana Irey Vaughan,1,1,11
Steve L Crum,,1,11
Total,2,2,11
,State Treasurer - Republican,Representative In The General Assembly 197th District - Republican,13
,Diana Irey Vaughan,Steve L Crum,13
Diana Irey Vaughan,0,1,13
Steve L Crum,,0,13
Total,1,1,13
,Representative In The General Assembly 197th District - Republican,State Treasurer - Republican,16
,Steve L Crum,Diana Irey Vaughan,16
Steve L Crum,2,1,16
Diana Irey Vaughan,,0,16
Total,3,1,16
,State Treasurer - Republican,Representative In The General Assembly 197th District - Republican,18
,Diana Irey Vaughan,Steve L Crum,18
Diana Irey Vaughan,0,1,18
Steve L Crum,,0,18
Total,1,1,18
