col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,All
,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Edward T Boyd,Robert C Barrilli,Steven J Gilber,Brandon Yates,Tom Smith,David Alan Christian,Steven D Welch,Sam Rohrer,Marc A Scaringi,All
William E Donnelly,2,92,63,40,28,20,17,9,63,39,36,8,6,All
Michael J Mcmonagle,,1,43,42,18,11,13,5,50,41,26,9,8,All
Thomas Jay Ellis,,,1,14,9,11,5,7,26,22,23,4,5,All
Michael Anthony Salvi,,,,2,7,7,0,3,24,22,9,2,6,All
Edward T Boyd,,,,,0,8,9,9,26,12,6,5,0,All
Robert C Barrilli,,,,,,1,4,5,16,4,7,8,1,All
Steven J Gilber,,,,,,,0,6,12,4,7,3,2,All
Brandon Yates,,,,,,,,2,14,3,3,3,1,All
Tom Smith,,,,,,,,,13,0,0,0,0,All
David Alan Christian,,,,,,,,,,15,0,0,0,All
Steven D Welch,,,,,,,,,,,9,0,0,All
Sam Rohrer,,,,,,,,,,,,6,0,All
Marc A Scaringi,,,,,,,,,,,,,3,All
Total,157,137,83,65,52,37,29,26,108,79,52,22,16,All
,United States Senator - Republican,,,,,Delegate To The Republican National Convention 13th District,,,,,,,,1
,David Alan Christian,Tom Smith,Marc A Scaringi,Sam Rohrer,Steven D Welch,Michael J Mcmonagle,Edward T Boyd,Robert C Barrilli,Thomas Jay Ellis,William E Donnelly,Brandon Yates,Michael Anthony Salvi,Steven J Gilber,1
David Alan Christian,0,0,0,0,0,1,1,0,0,1,0,0,0,1
Tom Smith,,1,0,0,0,1,0,1,1,0,0,0,0,1
Marc A Scaringi,,,0,0,0,0,0,0,0,0,0,0,0,1
Sam Rohrer,,,,0,0,0,0,0,0,0,0,0,0,1
Steven D Welch,,,,,0,0,0,0,0,0,0,0,0,1
Michael J Mcmonagle,,,,,,0,0,1,1,0,0,0,0,1
Edward T Boyd,,,,,,,0,0,0,1,0,0,0,1
Robert C Barrilli,,,,,,,,0,1,0,0,0,0,1
Thomas Jay Ellis,,,,,,,,,0,0,0,0,0,1
William E Donnelly,,,,,,,,,,0,0,0,0,1
Brandon Yates,,,,,,,,,,,0,0,0,1
Michael Anthony Salvi,,,,,,,,,,,,0,0,1
Steven J Gilber,,,,,,,,,,,,,0,1
Total,2,2,0,0,0,2,1,1,1,1,0,0,0,1
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,2
,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Brandon Yates,Edward T Boyd,Michael Anthony Salvi,Steven J Gilber,Robert C Barrilli,David Alan Christian,Marc A Scaringi,Sam Rohrer,Steven D Welch,Tom Smith,2
William E Donnelly,0,5,3,1,1,1,1,0,2,1,1,1,1,2
Michael J Mcmonagle,,0,3,0,1,0,1,0,1,1,1,1,1,2
Thomas Jay Ellis,,,0,0,0,0,0,0,0,1,0,1,1,2
Brandon Yates,,,,0,0,1,0,0,1,0,0,0,0,2
Edward T Boyd,,,,,0,0,0,0,1,0,0,0,0,2
Michael Anthony Salvi,,,,,,0,0,0,1,0,0,0,0,2
Steven J Gilber,,,,,,,0,0,0,0,1,0,0,2
Robert C Barrilli,,,,,,,,0,0,0,0,0,0,2
David Alan Christian,,,,,,,,,1,0,0,0,0,2
Marc A Scaringi,,,,,,,,,,0,0,0,0,2
Sam Rohrer,,,,,,,,,,,0,0,0,2
Steven D Welch,,,,,,,,,,,,0,0,2
Tom Smith,,,,,,,,,,,,,0,2
Total,6,5,3,1,1,1,1,0,3,1,1,1,1,2
,United States Senator - Republican,,,,,Delegate To The Republican National Convention 13th District,,,,,,,,3
,Tom Smith,David Alan Christian,Sam Rohrer,Marc A Scaringi,Steven D Welch,Michael Anthony Salvi,Edward T Boyd,Michael J Mcmonagle,William E Donnelly,Robert C Barrilli,Brandon Yates,Steven J Gilber,Thomas Jay Ellis,3
Tom Smith,1,0,0,0,0,1,2,0,3,0,0,0,0,3
David Alan Christian,,2,0,0,0,1,1,1,0,0,0,0,0,3
Sam Rohrer,,,0,0,0,2,0,2,0,2,0,0,0,3
Marc A Scaringi,,,,0,0,0,0,0,0,0,0,0,0,3
Steven D Welch,,,,,0,0,0,0,0,0,0,0,0,3
Michael Anthony Salvi,,,,,,0,2,3,1,2,0,0,0,3
Edward T Boyd,,,,,,,0,1,1,0,0,0,0,3
Michael J Mcmonagle,,,,,,,,0,0,2,0,0,0,3
William E Donnelly,,,,,,,,,0,0,0,0,0,3
Robert C Barrilli,,,,,,,,,,0,0,0,0,3
Brandon Yates,,,,,,,,,,,0,0,0,3
Steven J Gilber,,,,,,,,,,,,0,0,3
Thomas Jay Ellis,,,,,,,,,,,,,0,3
Total,5,3,2,0,0,4,3,3,3,2,0,0,0,3
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,4
,Michael J Mcmonagle,William E Donnelly,Steven J Gilber,Thomas Jay Ellis,Edward T Boyd,Michael Anthony Salvi,Robert C Barrilli,Brandon Yates,Tom Smith,David Alan Christian,Steven D Welch,Marc A Scaringi,Sam Rohrer,4
Michael J Mcmonagle,0,3,2,1,0,1,1,0,3,1,0,0,0,4
William E Donnelly,,0,2,2,1,0,0,0,4,0,0,0,0,4
Steven J Gilber,,,0,0,0,0,0,0,2,0,0,0,0,4
Thomas Jay Ellis,,,,0,1,0,0,0,2,0,0,0,0,4
Edward T Boyd,,,,,0,0,0,0,1,0,0,0,0,4
Michael Anthony Salvi,,,,,,0,1,0,0,1,0,0,0,4
Robert C Barrilli,,,,,,,0,0,0,1,0,0,0,4
Brandon Yates,,,,,,,,0,0,0,0,0,0,4
Tom Smith,,,,,,,,,0,0,0,0,0,4
David Alan Christian,,,,,,,,,,0,0,0,0,4
Steven D Welch,,,,,,,,,,,1,0,0,4
Marc A Scaringi,,,,,,,,,,,,0,0,4
Sam Rohrer,,,,,,,,,,,,,0,4
Total,4,4,2,2,1,1,1,0,4,1,1,0,0,4
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,5
,Michael Anthony Salvi,Michael J Mcmonagle,William E Donnelly,Brandon Yates,Edward T Boyd,Robert C Barrilli,Steven J Gilber,Thomas Jay Ellis,Marc A Scaringi,Steven D Welch,David Alan Christian,Sam Rohrer,Tom Smith,5
Michael Anthony Salvi,1,2,2,0,0,0,0,0,1,0,1,0,0,5
Michael J Mcmonagle,,0,2,0,0,0,0,0,1,1,1,0,0,5
William E Donnelly,,,0,0,0,0,0,0,2,0,1,0,0,5
Brandon Yates,,,,1,0,0,0,0,0,0,0,0,0,5
Edward T Boyd,,,,,0,0,0,0,0,0,0,0,0,5
Robert C Barrilli,,,,,,0,0,0,0,0,0,0,0,5
Steven J Gilber,,,,,,,0,0,0,0,0,0,0,5
Thomas Jay Ellis,,,,,,,,0,0,0,0,0,0,5
Marc A Scaringi,,,,,,,,,0,0,0,0,0,5
Steven D Welch,,,,,,,,,,1,0,0,0,5
David Alan Christian,,,,,,,,,,,0,0,0,5
Sam Rohrer,,,,,,,,,,,,0,0,5
Tom Smith,,,,,,,,,,,,,0,5
Total,3,3,3,1,0,0,0,0,2,2,1,0,0,5
,Delegate To The Republican National Convention 13th District,,,,,,,,United States Senator - Republican,,,,,6
,Michael J Mcmonagle,William E Donnelly,Michael Anthony Salvi,Robert C Barrilli,Thomas Jay Ellis,Brandon Yates,Edward T Boyd,Steven J Gilber,Sam Rohrer,Tom Smith,David Alan Christian,Steven D Welch,Marc A Scaringi,6
Michael J Mcmonagle,0,3,2,0,1,0,0,0,0,2,1,1,0,6
William E Donnelly,,0,2,1,2,0,0,0,1,2,1,0,0,6
