col_1,col_2,col_3,division
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,All
,David J Freed,John Mccann,All
David J Freed,"1,093",395,All
John Mccann,,145,All
Total,"1,488",540,All
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,1
,David J Freed,John Mccann,1
David J Freed,13,7,1
John Mccann,,2,1
Total,20,9,1
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,3
,David J Freed,John Mccann,3
David J Freed,16,7,3
John Mccann,,0,3
Total,23,7,3
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,7
,David J Freed,John Mccann,7
David J Freed,43,8,7
John Mccann,,1,7
Total,51,9,7
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,8
,David J Freed,John Mccann,8
David J Freed,21,17,8
John Mccann,,8,8
Total,38,25,8
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,10
,David J Freed,John Mccann,10
David J Freed,32,11,10
John Mccann,,7,10
Total,43,18,10
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,11
,David J Freed,John Mccann,11
David J Freed,28,8,11
John Mccann,,3,11
Total,36,11,11
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,12
,David J Freed,John Mccann,12
David J Freed,16,10,12
John Mccann,,1,12
Total,26,11,12
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,13
,David J Freed,John Mccann,13
David J Freed,18,3,13
John Mccann,,2,13
Total,21,5,13
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,14
,David J Freed,John Mccann,14
David J Freed,31,11,14
John Mccann,,2,14
Total,42,13,14
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,15
,David J Freed,John Mccann,15
David J Freed,22,12,15
John Mccann,,3,15
Total,34,15,15
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,18
,David J Freed,John Mccann,18
David J Freed,25,18,18
John Mccann,,1,18
Total,43,19,18
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,19
,David J Freed,John Mccann,19
David J Freed,19,13,19
John Mccann,,4,19
Total,32,17,19
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,20
,David J Freed,John Mccann,20
David J Freed,12,14,20
John Mccann,,9,20
Total,26,23,20
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,21
,David J Freed,John Mccann,21
David J Freed,32,18,21
John Mccann,,4,21
Total,50,22,21
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,23
,David J Freed,John Mccann,23
David J Freed,18,12,23
John Mccann,,4,23
Total,30,16,23
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,24
,David J Freed,John Mccann,24
David J Freed,25,6,24
John Mccann,,2,24
Total,31,8,24
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,25
,David J Freed,John Mccann,25
David J Freed,52,7,25
John Mccann,,10,25
Total,59,17,25
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,26
,David J Freed,John Mccann,26
David J Freed,15,10,26
John Mccann,,4,26
Total,25,14,26
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,27
,David J Freed,John Mccann,27
David J Freed,6,8,27
John Mccann,,2,27
Total,14,10,27
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,28
,David J Freed,John Mccann,28
David J Freed,23,12,28
John Mccann,,5,28
Total,35,17,28
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,29
,David J Freed,John Mccann,29
David J Freed,83,17,29
John Mccann,,11,29
Total,100,28,29
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,30
,David J Freed,John Mccann,30
David J Freed,45,5,30
John Mccann,,4,30
Total,50,9,30
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,31
,David J Freed,John Mccann,31
David J Freed,13,13,31
John Mccann,,2,31
Total,26,15,31
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,32
,David J Freed,John Mccann,32
David J Freed,15,7,32
John Mccann,,4,32
Total,22,11,32
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,33
,David J Freed,John Mccann,33
David J Freed,44,11,33
John Mccann,,4,33
Total,55,15,33
,Attorney General - Republican,Representative In The General Assembly 169th District - Republican,35
,David J Freed,John Mccann,35
David J Freed,22,13,35
John Mccann,,2,35
