col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 201st District - Democrat,,,Attorney General - Democrat,,All
,Stephen Kinsey,Michael K Ellis,Karl K Gamble,Patrick Murphy,Kathleen G Kane,All
Stephen Kinsey,131,0,0,749,429,All
Michael K Ellis,,87,0,376,288,All
Karl K Gamble,,,19,98,79,All
Patrick Murphy,,,,43,0,All
Kathleen G Kane,,,,,40,All
Total,"1,309",751,196,"1,266",836,All
,Attorney General - Democrat,,Representative In The General Assembly 201st District - Democrat,,,1
,Patrick Murphy,Kathleen G Kane,Michael K Ellis,Stephen Kinsey,Karl K Gamble,1
Patrick Murphy,4,0,23,27,7,1
Kathleen G Kane,,1,25,23,6,1
Michael K Ellis,,,6,0,0,1
Stephen Kinsey,,,,3,0,1
Karl K Gamble,,,,,3,1
Total,61,55,54,53,16,1
,Attorney General - Democrat,,Representative In The General Assembly 201st District - Democrat,,,2
,Patrick Murphy,Kathleen G Kane,Michael K Ellis,Stephen Kinsey,Karl K Gamble,2
Patrick Murphy,3,0,40,29,2,2
Kathleen G Kane,,2,17,24,3,2
Michael K Ellis,,,8,0,0,2
Stephen Kinsey,,,,3,0,2
Karl K Gamble,,,,,0,2
Total,74,46,65,56,5,2
,Attorney General - Democrat,,Representative In The General Assembly 201st District - Democrat,,,3
,Patrick Murphy,Kathleen G Kane,Stephen Kinsey,Michael K Ellis,Karl K Gamble,3
Patrick Murphy,6,0,89,24,3,3
Kathleen G Kane,,4,11,9,0,3
Stephen Kinsey,,,4,0,0,3
Michael K Ellis,,,,2,0,3
Karl K Gamble,,,,,0,3
Total,122,24,104,35,3,3
,Attorney General - Democrat,,Representative In The General Assembly 201st District - Democrat,,,5
,Patrick Murphy,Kathleen G Kane,Michael K Ellis,Stephen Kinsey,Karl K Gamble,5
Patrick Murphy,2,0,40,26,5,5
Kathleen G Kane,,1,22,19,5,5
Michael K Ellis,,,5,0,0,5
Stephen Kinsey,,,,6,0,5
Karl K Gamble,,,,,3,5
Total,73,47,67,51,13,5
,Representative In The General Assembly 201st District - Democrat,,,Attorney General - Democrat,,6
,Stephen Kinsey,Michael K Ellis,Karl K Gamble,Patrick Murphy,Kathleen G Kane,6
Stephen Kinsey,19,0,0,43,27,6
Michael K Ellis,,4,0,17,16,6
Karl K Gamble,,,0,12,10,6
Patrick Murphy,,,,3,0,6
Kathleen G Kane,,,,,4,6
Total,89,37,22,75,57,6
,Representative In The General Assembly 201st District - Democrat,,,Attorney General - Democrat,,7
,Stephen Kinsey,Michael K Ellis,Karl K Gamble,Patrick Murphy,Kathleen G Kane,7
Stephen Kinsey,12,0,0,41,25,7
Michael K Ellis,,5,0,16,24,7
Karl K Gamble,,,0,12,6,7
Patrick Murphy,,,,2,0,7
Kathleen G Kane,,,,,4,7
Total,78,45,18,71,59,7
,Representative In The General Assembly 201st District - Democrat,,,Attorney General - Democrat,,8
,Stephen Kinsey,Michael K Ellis,Karl K Gamble,Patrick Murphy,Kathleen G Kane,8
Stephen Kinsey,4,0,0,44,31,8
Michael K Ellis,,5,0,22,24,8
Karl K Gamble,,,1,2,10,8
Patrick Murphy,,,,3,0,8
Kathleen G Kane,,,,,4,8
Total,79,51,13,71,69,8
