col_1,col_2,col_3,col_4,division
,Attorney General - Republican,Auditor General - Republican,,All
,David J Freed,John Maher,Frank A Pinto,All
David J Freed,70,626,396,All
John Maher,,82,0,All
Frank A Pinto,,,63,All
Total,"1,092",708,459,All
,Attorney General - Republican,Auditor General - Republican,,1
,David J Freed,John Maher,Frank A Pinto,1
David J Freed,1,3,2,1
John Maher,,2,0,1
Frank A Pinto,,,1,1
Total,6,5,3,1
,Attorney General - Republican,Auditor General - Republican,,2
,David J Freed,John Maher,Frank A Pinto,2
David J Freed,0,3,0,2
John Maher,,0,0,2
Frank A Pinto,,,0,2
Total,3,3,0,2
,Attorney General - Republican,Auditor General - Republican,,3
,David J Freed,John Maher,Frank A Pinto,3
David J Freed,5,5,8,3
John Maher,,6,0,3
Frank A Pinto,,,2,3
Total,18,11,10,3
,Attorney General - Republican,Auditor General - Republican,,4
,David J Freed,John Maher,Frank A Pinto,4
David J Freed,2,33,15,4
John Maher,,3,0,4
Frank A Pinto,,,2,4
Total,50,36,17,4
,Attorney General - Republican,Auditor General - Republican,,5
,David J Freed,Frank A Pinto,John Maher,5
David J Freed,3,15,10,5
Frank A Pinto,,2,0,5
John Maher,,,2,5
Total,28,17,12,5
,Attorney General - Republican,Auditor General - Republican,,6
,David J Freed,John Maher,Frank A Pinto,6
David J Freed,2,15,7,6
John Maher,,0,0,6
Frank A Pinto,,,0,6
Total,24,15,7,6
,Attorney General - Republican,Auditor General - Republican,,7
,David J Freed,John Maher,Frank A Pinto,7
David J Freed,4,16,12,7
John Maher,,1,0,7
Frank A Pinto,,,1,7
Total,32,17,13,7
,Attorney General - Republican,Auditor General - Republican,,8
,David J Freed,Frank A Pinto,John Maher,8
David J Freed,2,8,9,8
Frank A Pinto,,2,0,8
John Maher,,,0,8
Total,19,10,9,8
,Attorney General - Republican,Auditor General - Republican,,9
,David J Freed,John Maher,Frank A Pinto,9
David J Freed,2,21,16,9
John Maher,,1,0,9
Frank A Pinto,,,4,9
Total,39,22,20,9
,Attorney General - Republican,Auditor General - Republican,,10
,David J Freed,Frank A Pinto,John Maher,10
David J Freed,2,10,11,10
Frank A Pinto,,2,0,10
John Maher,,,0,10
Total,23,12,11,10
,Attorney General - Republican,Auditor General - Republican,,11
,David J Freed,John Maher,Frank A Pinto,11
David J Freed,0,16,12,11
John Maher,,2,0,11
Frank A Pinto,,,1,11
Total,28,18,13,11
,Attorney General - Republican,Auditor General - Republican,,12
,David J Freed,John Maher,Frank A Pinto,12
David J Freed,1,9,8,12
John Maher,,3,0,12
Frank A Pinto,,,2,12
Total,18,12,10,12
,Attorney General - Republican,Auditor General - Republican,,13
,David J Freed,John Maher,Frank A Pinto,13
David J Freed,1,20,8,13
John Maher,,1,0,13
Frank A Pinto,,,0,13
Total,29,21,8,13
,Attorney General - Republican,Auditor General - Republican,,14
,David J Freed,Frank A Pinto,John Maher,14
David J Freed,3,9,8,14
Frank A Pinto,,1,0,14
John Maher,,,1,14
Total,20,10,9,14
,Attorney General - Republican,Auditor General - Republican,,15
,David J Freed,Frank A Pinto,John Maher,15
David J Freed,0,2,2,15
Frank A Pinto,,0,0,15
John Maher,,,0,15
Total,4,2,2,15
,Attorney General - Republican,Auditor General - Republican,,16
,David J Freed,John Maher,Frank A Pinto,16
David J Freed,1,38,16,16
John Maher,,1,0,16
Frank A Pinto,,,1,16
Total,55,39,17,16
,Attorney General - Republican,Auditor General - Republican,,17
,David J Freed,John Maher,Frank A Pinto,17
David J Freed,1,17,8,17
John Maher,,0,0,17
Frank A Pinto,,,2,17
Total,26,17,10,17
,Attorney General - Republican,Auditor General - Republican,,18
,David J Freed,John Maher,Frank A Pinto,18
David J Freed,0,8,6,18
John Maher,,1,0,18
Frank A Pinto,,,0,18
Total,14,9,6,18
,Attorney General - Republican,Auditor General - Republican,,19
,David J Freed,John Maher,Frank A Pinto,19
David J Freed,3,20,8,19
John Maher,,2,0,19
Frank A Pinto,,,1,19
Total,31,22,9,19
,Attorney General - Republican,Auditor General - Republican,,20
,David J Freed,John Maher,Frank A Pinto,20
David J Freed,4,20,8,20
John Maher,,1,0,20
Frank A Pinto,,,0,20
Total,32,21,8,20
,Attorney General - Republican,Auditor General - Republican,,21
,David J Freed,John Maher,Frank A Pinto,21
David J Freed,1,20,19,21
John Maher,,4,0,21
Frank A Pinto,,,2,21
Total,40,24,21,21
,Attorney General - Republican,Auditor General - Republican,,22
,David J Freed,Frank A Pinto,John Maher,22
David J Freed,2,15,13,22
Frank A Pinto,,0,0,22
John Maher,,,2,22
Total,30,15,15,22
,Attorney General - Republican,Auditor General - Republican,,23
,David J Freed,John Maher,Frank A Pinto,23
David J Freed,1,34,10,23
John Maher,,1,0,23
Frank A Pinto,,,2,23
Total,45,35,12,23
,Attorney General - Republican,Auditor General - Republican,,24
,David J Freed,John Maher,Frank A Pinto,24
David J Freed,1,16,11,24
John Maher,,7,0,24
Frank A Pinto,,,2,24
Total,28,23,13,24
,Attorney General - Republican,Auditor General - Republican,,25
,David J Freed,Frank A Pinto,John Maher,25
David J Freed,0,8,5,25
Frank A Pinto,,3,0,25
John Maher,,,1,25
Total,13,11,6,25
,Attorney General - Republican,Auditor General - Republican,,26
,David J Freed,John Maher,Frank A Pinto,26
David J Freed,1,9,8,26
John Maher,,5,0,26
Frank A Pinto,,,2,26
Total,18,14,10,26
,Attorney General - Republican,Auditor General - Republican,,27
,David J Freed,John Maher,Frank A Pinto,27
David J Freed,0,15,8,27
John Maher,,2,0,27
Frank A Pinto,,,2,27
Total,23,17,10,27
,Attorney General - Republican,Auditor General - Republican,,28
,David J Freed,John Maher,Frank A Pinto,28
David J Freed,2,12,9,28
John Maher,,2,0,28
Frank A Pinto,,,1,28
Total,23,14,10,28
,Attorney General - Republican,Auditor General - Republican,,29
,David J Freed,John Maher,Frank A Pinto,29
David J Freed,4,28,11,29
John Maher,,0,0,29
Frank A Pinto,,,2,29
Total,43,28,13,29
,Attorney General - Republican,Auditor General - Republican,,30
,David J Freed,John Maher,Frank A Pinto,30
David J Freed,1,14,8,30
John Maher,,2,0,30
Frank A Pinto,,,2,30
Total,23,16,10,30
,Attorney General - Republican,Auditor General - Republican,,31
,David J Freed,John Maher,Frank A Pinto,31
David J Freed,0,14,6,31
John Maher,,2,0,31
Frank A Pinto,,,2,31
Total,20,16,8,31
,Attorney General - Republican,Auditor General - Republican,,32
,David J Freed,John Maher,Frank A Pinto,32
David J Freed,1,6,5,32
John Maher,,0,0,32
Frank A Pinto,,,0,32
Total,12,6,5,32
,Attorney General - Republican,Auditor General - Republican,,33
,David J Freed,John Maher,Frank A Pinto,33
David J Freed,0,11,5,33
John Maher,,1,0,33
Frank A Pinto,,,0,33
Total,16,12,5,33
,Attorney General - Republican,Auditor General - Republican,,34
,David J Freed,John Maher,Frank A Pinto,34
David J Freed,2,14,11,34
John Maher,,1,0,34
Frank A Pinto,,,1,34
Total,27,15,12,34
,Attorney General - Republican,Auditor General - Republican,,35
,David J Freed,Frank A Pinto,John Maher,35
David J Freed,2,19,17,35
Frank A Pinto,,4,0,35
John Maher,,,6,35
Total,38,23,23,35
,Attorney General - Republican,Auditor General - Republican,,36
,David J Freed,Frank A Pinto,John Maher,36
David J Freed,2,1,2,36
Frank A Pinto,,1,0,36
John Maher,,,0,36
Total,5,2,2,36
,Attorney General - Republican,Auditor General - Republican,,37
,David J Freed,Frank A Pinto,John Maher,37
David J Freed,1,11,8,37
Frank A Pinto,,2,0,37
John Maher,,,1,37
Total,20,13,9,37
,Auditor General - Republican,,Attorney General - Republican,38
,John Maher,Frank A Pinto,David J Freed,38
John Maher,2,0,3,38
Frank A Pinto,,1,1,38
David J Freed,,,0,38
Total,5,2,4,38
