col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Senator In The General Assembly 5th District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,Mike Stack,Ted Kirsch,Ryan N Boyer,Anthony Hardy Williams,Mindy M Posoff,Elizabeth A Washo,Christine M Tartaglione,Kathryn Sylvia Huggins,Deborah E Landau,Thaddeus Kirkland,Sekela Coles,All
Mike Stack,"1,050","1,622","1,513","1,499","1,485","1,434","1,277","1,166","1,139","1,106","1,086",All
Ted Kirsch,,19,"1,446","1,428","1,440","1,392","1,110","1,066","1,072","1,073","1,044",All
Ryan N Boyer,,,6,"1,430","1,409","1,363","1,056","1,056","1,059","1,041","1,035",All
Anthony Hardy Williams,,,,4,"1,383","1,352","1,067","1,053","1,051","1,025","1,022",All
Mindy M Posoff,,,,,0,"1,400","1,071","1,075","1,064","1,046","1,029",All
Elizabeth A Washo,,,,,,4,"1,054","1,041","1,053","1,033","1,002",All
Christine M Tartaglione,,,,,,,3,"1,105","1,090","1,071","1,048",All
Kathryn Sylvia Huggins,,,,,,,,2,"1,108","1,067","1,070",All
Deborah E Landau,,,,,,,,,1,"1,062","1,074",All
Thaddeus Kirkland,,,,,,,,,,0,"1,049",All
Sekela Coles,,,,,,,,,,,1,All
Total,"3,114","1,713","1,587","1,569","1,550","1,497","1,334","1,223","1,197","1,157","1,138",All
