col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,United States Senator - Democrat,,All
,Ted Kirsch,Elizabeth A Washo,Anthony Hardy Williams,Mindy M Posoff,Ryan N Boyer,Christine M Tartaglione,Deborah E Landau,Thaddeus Kirkland,Kathryn Sylvia Huggins,Sekela Coles,Bob Casey Jr,Joseph John Vodvarka,All
Ted Kirsch,3,131,122,128,126,92,87,90,86,86,88,46,All
Elizabeth A Washo,,0,124,129,129,91,89,90,88,85,91,38,All
Anthony Hardy Williams,,,1,120,122,88,88,86,86,84,90,35,All
Mindy M Posoff,,,,0,126,89,85,88,84,85,87,37,All
Ryan N Boyer,,,,,1,87,89,88,88,86,85,37,All
Christine M Tartaglione,,,,,,0,90,92,88,89,72,24,All
Deborah E Landau,,,,,,,0,90,90,88,69,20,All
Thaddeus Kirkland,,,,,,,,0,88,88,67,22,All
Kathryn Sylvia Huggins,,,,,,,,,0,86,66,21,All
Sekela Coles,,,,,,,,,,0,66,19,All
Bob Casey Jr,,,,,,,,,,,25,0,All
Joseph John Vodvarka,,,,,,,,,,,,12,All
Total,145,137,133,132,131,100,93,93,91,89,127,61,All
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,17
,Bob Casey Jr,Joseph John Vodvarka,Anthony Hardy Williams,Elizabeth A Washo,Ted Kirsch,Mindy M Posoff,Ryan N Boyer,Christine M Tartaglione,Deborah E Landau,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,17
Bob Casey Jr,17,0,10,10,7,6,6,7,7,6,4,4,17
Joseph John Vodvarka,,3,5,5,6,5,5,1,1,1,1,1,17
Anthony Hardy Williams,,,0,16,14,13,13,8,8,8,6,6,17
Elizabeth A Washo,,,,0,14,13,13,8,8,8,6,6,17
Ted Kirsch,,,,,1,13,12,7,6,6,6,6,17
Mindy M Posoff,,,,,,0,12,6,6,6,6,6,17
Ryan N Boyer,,,,,,,0,6,7,7,6,6,17
Christine M Tartaglione,,,,,,,,0,7,7,6,6,17
Deborah E Landau,,,,,,,,,0,8,6,6,17
Kathryn Sylvia Huggins,,,,,,,,,,0,6,6,17
Sekela Coles,,,,,,,,,,,0,6,17
Thaddeus Kirkland,,,,,,,,,,,,0,17
Total,30,9,17,17,16,13,13,9,9,8,6,6,17
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,United States Senator - Democrat,,18
,Ted Kirsch,Anthony Hardy Williams,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Christine M Tartaglione,Deborah E Landau,Thaddeus Kirkland,Kathryn Sylvia Huggins,Sekela Coles,Bob Casey Jr,Joseph John Vodvarka,18
Ted Kirsch,1,74,75,74,75,60,60,60,59,59,63,12,18
Anthony Hardy Williams,,1,76,75,76,60,61,61,60,60,63,10,18
Elizabeth A Washo,,,0,76,77,60,61,61,60,60,63,11,18
Mindy M Posoff,,,,0,76,60,60,60,59,60,64,10,18
Ryan N Boyer,,,,,0,60,61,61,60,60,63,11,18
Christine M Tartaglione,,,,,,0,60,60,59,60,52,7,18
Deborah E Landau,,,,,,,0,61,60,60,52,6,18
Thaddeus Kirkland,,,,,,,,0,60,60,52,6,18
Kathryn Sylvia Huggins,,,,,,,,,0,59,51,6,18
Sekela Coles,,,,,,,,,,0,52,5,18
Bob Casey Jr,,,,,,,,,,,1,0,18
Joseph John Vodvarka,,,,,,,,,,,,3,18
Total,79,77,77,77,77,62,61,61,60,60,66,17,18
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,United States Senator - Democrat,,19
,Ted Kirsch,Anthony Hardy Williams,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Christine M Tartaglione,Thaddeus Kirkland,Deborah E Landau,Kathryn Sylvia Huggins,Sekela Coles,Joseph John Vodvarka,Bob Casey Jr,19
Ted Kirsch,1,25,24,23,23,13,13,12,12,12,19,9,19
Anthony Hardy Williams,,0,23,23,24,13,13,13,12,13,17,10,19
Elizabeth A Washo,,,0,23,23,12,12,11,11,11,15,9,19
Mindy M Posoff,,,,0,23,12,12,11,11,11,15,8,19
Ryan N Boyer,,,,,0,12,12,12,12,12,16,7,19
Christine M Tartaglione,,,,,,0,14,13,12,13,8,7,19
Thaddeus Kirkland,,,,,,,0,13,12,13,8,6,19
Deborah E Landau,,,,,,,,0,12,13,8,5,19
Kathryn Sylvia Huggins,,,,,,,,,0,12,9,4,19
Sekela Coles,,,,,,,,,,0,8,5,19
Joseph John Vodvarka,,,,,,,,,,,3,0,19
Bob Casey Jr,,,,,,,,,,,,2,19
