col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 5th District - Democrat,United States Senator - Democrat,,All
,Mike Stack,Bob Casey Jr,Joseph John Vodvarka,All
Mike Stack,43,548,133,All
Bob Casey Jr,,58,0,All
Joseph John Vodvarka,,,25,All
Total,724,606,158,All
,Senator In The General Assembly 5th District - Democrat,United States Senator - Democrat,,1
,Mike Stack,Bob Casey Jr,Joseph John Vodvarka,1
Mike Stack,3,16,5,1
Bob Casey Jr,,1,0,1
Joseph John Vodvarka,,,2,1
Total,24,17,7,1
,Senator In The General Assembly 5th District - Democrat,United States Senator - Democrat,,2
,Mike Stack,Bob Casey Jr,Joseph John Vodvarka,2
Mike Stack,0,21,8,2
Bob Casey Jr,,2,0,2
Joseph John Vodvarka,,,3,2
Total,29,23,11,2
,Senator In The General Assembly 5th District - Democrat,United States Senator - Democrat,,3
,Mike Stack,Bob Casey Jr,Joseph John Vodvarka,3
Mike Stack,4,42,10,3
Bob Casey Jr,,2,0,3
Joseph John Vodvarka,,,3,3
Total,56,44,13,3
,Senator In The General Assembly 5th District - Democrat,United States Senator - Democrat,,4
,Mike Stack,Bob Casey Jr,Joseph John Vodvarka,4
Mike Stack,3,45,11,4
Bob Casey Jr,,6,0,4
Joseph John Vodvarka,,,3,4
Total,59,51,14,4
,United States Senator - Democrat,,Senator In The General Assembly 5th District - Democrat,5
,Bob Casey Jr,Joseph John Vodvarka,Mike Stack,5
Bob Casey Jr,4,0,28,5
Joseph John Vodvarka,,2,0,5
Mike Stack,,,3,5
Total,32,2,31,5
,United States Senator - Democrat,,Senator In The General Assembly 5th District - Democrat,6
,Bob Casey Jr,Joseph John Vodvarka,Mike Stack,6
Bob Casey Jr,2,0,15,6
Joseph John Vodvarka,,1,1,6
Mike Stack,,,1,6
Total,17,2,17,6
,Senator In The General Assembly 5th District - Democrat,United States Senator - Democrat,,7
,Mike Stack,Bob Casey Jr,Joseph John Vodvarka,7
Mike Stack,3,23,6,7
Bob Casey Jr,,3,0,7
Joseph John Vodvarka,,,1,7
Total,32,26,7,7
,United States Senator - Democrat,,Senator In The General Assembly 5th District - Democrat,8
