col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 192nd District - Democrat,,United States Senator - Democrat,,All
,Louise Bishop,Will Mega,Bob Casey Jr,Joseph John Vodvarka,All
Louise Bishop,420,0,"3,137",690,All
Will Mega,,111,948,153,All
Bob Casey Jr,,,54,0,All
Joseph John Vodvarka,,,,8,All
Total,"4,247","1,212","4,139",851,All
,United States Senator - Democrat,,Representative In The General Assembly 192nd District - Democrat,,1
,Bob Casey Jr,Joseph John Vodvarka,Louise Bishop,Will Mega,1
Bob Casey Jr,0,0,29,6,1
Joseph John Vodvarka,,1,1,0,1
Louise Bishop,,,2,0,1
Will Mega,,,,1,1
Total,35,2,32,7,1
,United States Senator - Democrat,,Representative In The General Assembly 192nd District - Democrat,,2
,Bob Casey Jr,Joseph John Vodvarka,Louise Bishop,Will Mega,2
Bob Casey Jr,0,0,92,28,2
Joseph John Vodvarka,,0,10,1,2
Louise Bishop,,,16,0,2
Will Mega,,,,5,2
Total,120,11,118,34,2
,Representative In The General Assembly 192nd District - Democrat,,United States Senator - Democrat,,3
,Louise Bishop,Will Mega,Bob Casey Jr,Joseph John Vodvarka,3
Louise Bishop,6,0,58,34,3
Will Mega,,1,15,3,3
Bob Casey Jr,,,2,0,3
Joseph John Vodvarka,,,,0,3
Total,98,19,75,37,3
,United States Senator - Democrat,,Representative In The General Assembly 192nd District - Democrat,,4
,Bob Casey Jr,Joseph John Vodvarka,Louise Bishop,Will Mega,4
Bob Casey Jr,0,0,51,22,4
Joseph John Vodvarka,,0,10,3,4
Louise Bishop,,,6,0,4
Will Mega,,,,0,4
Total,73,13,67,25,4
,Representative In The General Assembly 192nd District - Democrat,,United States Senator - Democrat,,5
,Louise Bishop,Will Mega,Bob Casey Jr,Joseph John Vodvarka,5
Louise Bishop,14,0,63,10,5
Will Mega,,3,10,2,5
Bob Casey Jr,,,1,0,5
Joseph John Vodvarka,,,,1,5
Total,87,15,74,13,5
,Representative In The General Assembly 192nd District - Democrat,,United States Senator - Democrat,,6
,Louise Bishop,Will Mega,Bob Casey Jr,Joseph John Vodvarka,6
Louise Bishop,19,0,95,18,6
Will Mega,,4,19,3,6
Bob Casey Jr,,,0,0,6
Joseph John Vodvarka,,,,0,6
Total,132,26,114,21,6
,Representative In The General Assembly 192nd District - Democrat,,United States Senator - Democrat,,7
,Louise Bishop,Will Mega,Bob Casey Jr,Joseph John Vodvarka,7
Louise Bishop,17,0,83,11,7
Will Mega,,4,25,0,7
Bob Casey Jr,,,0,0,7
Joseph John Vodvarka,,,,0,7
Total,111,29,108,11,7
,Representative In The General Assembly 192nd District - Democrat,,United States Senator - Democrat,,8
,Louise Bishop,Will Mega,Bob Casey Jr,Joseph John Vodvarka,8
Louise Bishop,15,0,81,32,8
Will Mega,,3,24,3,8
Bob Casey Jr,,,0,0,8
Joseph John Vodvarka,,,,1,8
Total,128,30,105,36,8
,Representative In The General Assembly 192nd District - Democrat,,United States Senator - Democrat,,9
,Louise Bishop,Will Mega,Bob Casey Jr,Joseph John Vodvarka,9
Louise Bishop,13,0,64,15,9
Will Mega,,7,16,8,9
Bob Casey Jr,,,2,0,9
Joseph John Vodvarka,,,,0,9
Total,92,31,82,23,9
,Representative In The General Assembly 192nd District - Democrat,,United States Senator - Democrat,,10
,Louise Bishop,Will Mega,Bob Casey Jr,Joseph John Vodvarka,10
Louise Bishop,20,0,109,24,10
Will Mega,,5,28,5,10
Bob Casey Jr,,,6,0,10
Joseph John Vodvarka,,,,0,10
Total,153,38,143,29,10
,Representative In The General Assembly 192nd District - Democrat,,United States Senator - Democrat,,11
,Louise Bishop,Will Mega,Bob Casey Jr,Joseph John Vodvarka,11
Louise Bishop,10,0,98,23,11
Will Mega,,2,23,4,11
Bob Casey Jr,,,0,0,11
Joseph John Vodvarka,,,,1,11
Total,131,29,121,28,11
,Representative In The General Assembly 192nd District - Democrat,,United States Senator - Democrat,,12
,Louise Bishop,Will Mega,Bob Casey Jr,Joseph John Vodvarka,12
Louise Bishop,19,0,180,23,12
Will Mega,,2,28,6,12
Bob Casey Jr,,,1,0,12
Joseph John Vodvarka,,,,0,12
Total,222,36,209,29,12
,Representative In The General Assembly 192nd District - Democrat,,United States Senator - Democrat,,13
,Louise Bishop,Will Mega,Bob Casey Jr,Joseph John Vodvarka,13
Louise Bishop,7,0,78,22,13
Will Mega,,2,18,4,13
Bob Casey Jr,,,0,0,13
Joseph John Vodvarka,,,,0,13
Total,107,24,96,26,13
,United States Senator - Democrat,,Representative In The General Assembly 192nd District - Democrat,,14
,Bob Casey Jr,Joseph John Vodvarka,Louise Bishop,Will Mega,14
Bob Casey Jr,2,0,65,36,14
Joseph John Vodvarka,,0,24,7,14
Louise Bishop,,,9,0,14
Will Mega,,,,5,14
Total,103,31,98,48,14
,Representative In The General Assembly 192nd District - Democrat,,United States Senator - Democrat,,15
,Louise Bishop,Will Mega,Bob Casey Jr,Joseph John Vodvarka,15
Louise Bishop,14,0,100,23,15
Will Mega,,1,26,7,15
Bob Casey Jr,,,1,0,15
Joseph John Vodvarka,,,,0,15
Total,137,34,127,30,15
,Representative In The General Assembly 192nd District - Democrat,,United States Senator - Democrat,,16
,Louise Bishop,Will Mega,Bob Casey Jr,Joseph John Vodvarka,16
Louise Bishop,10,0,29,19,16
Will Mega,,6,18,7,16
Bob Casey Jr,,,1,0,16
Joseph John Vodvarka,,,,0,16
Total,58,31,48,26,16
