col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Representative In The General Assembly 173rd District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,Michael Patrick Mcgeehan,Ted Kirsch,Elizabeth A Washo,Ryan N Boyer,Anthony Hardy Williams,Christine M Tartaglione,Mindy M Posoff,Kathryn Sylvia Huggins,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,All
Michael Patrick Mcgeehan,40,88,80,79,76,76,76,68,64,62,61,All
Ted Kirsch,,0,77,74,73,65,74,61,59,59,59,All
Elizabeth A Washo,,,0,74,72,64,73,63,62,58,58,All
Ryan N Boyer,,,,0,70,59,70,59,58,57,56,All
Anthony Hardy Williams,,,,,1,62,71,55,55,55,56,All
Christine M Tartaglione,,,,,,1,61,63,63,59,59,All
Mindy M Posoff,,,,,,,0,57,56,54,56,All
Kathryn Sylvia Huggins,,,,,,,,0,63,58,59,All
Deborah E Landau,,,,,,,,,0,58,57,All
Sekela Coles,,,,,,,,,,0,56,All
Thaddeus Kirkland,,,,,,,,,,,0,All
Total,150,90,82,81,80,79,78,69,65,63,63,All
,Representative In The General Assembly 173rd District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,4
,Michael Patrick Mcgeehan,Ted Kirsch,Ryan N Boyer,Elizabeth A Washo,Anthony Hardy Williams,Christine M Tartaglione,Kathryn Sylvia Huggins,Mindy M Posoff,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,4
Michael Patrick Mcgeehan,11,28,26,25,22,21,20,20,19,19,17,4
Ted Kirsch,,0,23,23,22,20,18,20,18,18,17,4
Ryan N Boyer,,,0,22,20,17,18,20,18,17,15,4
Elizabeth A Washo,,,,0,20,19,19,19,19,17,16,4
Anthony Hardy Williams,,,,,0,17,15,19,15,16,15,4
Christine M Tartaglione,,,,,,0,18,15,18,17,16,4
Kathryn Sylvia Huggins,,,,,,,0,15,19,17,15,4
Mindy M Posoff,,,,,,,,0,15,14,15,4
Deborah E Landau,,,,,,,,,0,17,15,4
Sekela Coles,,,,,,,,,,0,15,4
Thaddeus Kirkland,,,,,,,,,,,0,4
Total,45,28,26,25,22,21,20,20,19,19,17,4
,Representative In The General Assembly 173rd District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,5
,Michael Patrick Mcgeehan,Ted Kirsch,Ryan N Boyer,Anthony Hardy Williams,Elizabeth A Washo,Mindy M Posoff,Christine M Tartaglione,Kathryn Sylvia Huggins,Deborah E Landau,Sekela Coles,Thaddeus Kirkland,5
Michael Patrick Mcgeehan,10,27,23,22,22,22,20,19,18,18,18,5
Ted Kirsch,,0,22,22,23,23,18,17,17,16,17,5
Ryan N Boyer,,,0,21,22,20,17,16,17,16,16,5
Anthony Hardy Williams,,,,0,22,21,16,15,16,16,16,5
Elizabeth A Washo,,,,,0,21,17,16,17,16,16,5
Mindy M Posoff,,,,,,0,16,15,15,15,16,5
Christine M Tartaglione,,,,,,,0,17,18,17,17,5
Kathryn Sylvia Huggins,,,,,,,,0,17,16,17,5
Deborah E Landau,,,,,,,,,0,17,17,5
Sekela Coles,,,,,,,,,,0,16,5
Thaddeus Kirkland,,,,,,,,,,,0,5
Total,43,28,24,23,23,23,20,19,18,18,18,5
,Representative In The General Assembly 173rd District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,10
,Michael Patrick Mcgeehan,Christine M Tartaglione,Mindy M Posoff,Anthony Hardy Williams,Elizabeth A Washo,Ted Kirsch,Kathryn Sylvia Huggins,Deborah E Landau,Ryan N Boyer,Thaddeus Kirkland,Sekela Coles,10
Michael Patrick Mcgeehan,8,17,17,14,15,15,14,13,13,12,12,10
Christine M Tartaglione,,1,15,13,13,13,13,12,11,12,11,10
Mindy M Posoff,,,0,14,15,14,12,12,13,11,11,10
Anthony Hardy Williams,,,,1,13,12,11,11,12,11,9,10
Elizabeth A Washo,,,,,0,14,12,12,12,11,11,10
Ted Kirsch,,,,,,0,12,11,12,11,11,10
Kathryn Sylvia Huggins,,,,,,,0,13,10,12,11,10
Deborah E Landau,,,,,,,,0,10,12,11,10
Ryan N Boyer,,,,,,,,,0,10,10,10
Thaddeus Kirkland,,,,,,,,,,0,11,10
Sekela Coles,,,,,,,,,,,0,10
Total,27,19,17,16,15,15,14,13,13,13,12,10
,Representative In The General Assembly 173rd District - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,28
,Michael Patrick Mcgeehan,Anthony Hardy Williams,Christine M Tartaglione,Elizabeth A Washo,Ted Kirsch,Mindy M Posoff,Ryan N Boyer,Kathryn Sylvia Huggins,Deborah E Landau,Thaddeus Kirkland,Sekela Coles,28
Michael Patrick Mcgeehan,11,18,18,18,18,17,17,15,14,14,13,28
Anthony Hardy Williams,,0,16,17,17,17,17,14,13,14,14,28
Christine M Tartaglione,,,0,15,14,15,14,15,15,14,14,28
Elizabeth A Washo,,,,0,17,18,18,16,14,15,14,28
Ted Kirsch,,,,,0,17,17,14,13,14,14,28
Mindy M Posoff,,,,,,0,17,15,14,14,14,28
Ryan N Boyer,,,,,,,0,15,13,15,14,28
Kathryn Sylvia Huggins,,,,,,,,0,14,15,14,28
Deborah E Landau,,,,,,,,,0,13,13,28
Thaddeus Kirkland,,,,,,,,,,0,14,28
Sekela Coles,,,,,,,,,,,0,28
Total,35,19,19,19,19,18,18,16,15,15,14,28
