col_1,col_2,col_3,division
,Representative In The General Assembly 203rd District - Democrat,,All
,Dwight Evans,Lamont W Thomas,All
Dwight Evans,"4,735",0,All
Lamont W Thomas,,758,All
Total,"4,735",758,All
,Representative In The General Assembly 203rd District - Democrat,,1
,Dwight Evans,Lamont W Thomas,1
Dwight Evans,151,0,1
Lamont W Thomas,,17,1
Total,151,17,1
,Representative In The General Assembly 203rd District - Democrat,,2
,Dwight Evans,Lamont W Thomas,2
Dwight Evans,205,0,2
Lamont W Thomas,,36,2
Total,205,36,2
,Representative In The General Assembly 203rd District - Democrat,,3
,Dwight Evans,Lamont W Thomas,3
Dwight Evans,179,0,3
Lamont W Thomas,,34,3
Total,179,34,3
,Representative In The General Assembly 203rd District - Democrat,,4
,Dwight Evans,Lamont W Thomas,4
Dwight Evans,162,0,4
Lamont W Thomas,,19,4
Total,162,19,4
,Representative In The General Assembly 203rd District - Democrat,,5
,Dwight Evans,Lamont W Thomas,5
Dwight Evans,157,0,5
Lamont W Thomas,,24,5
Total,157,24,5
,Representative In The General Assembly 203rd District - Democrat,,6
,Dwight Evans,Lamont W Thomas,6
Dwight Evans,170,0,6
Lamont W Thomas,,36,6
Total,170,36,6
,Representative In The General Assembly 203rd District - Democrat,,7
,Dwight Evans,Lamont W Thomas,7
Dwight Evans,143,0,7
Lamont W Thomas,,33,7
Total,143,33,7
,Representative In The General Assembly 203rd District - Democrat,,8
,Dwight Evans,Lamont W Thomas,8
Dwight Evans,140,0,8
Lamont W Thomas,,24,8
Total,140,24,8
,Representative In The General Assembly 203rd District - Democrat,,9
,Dwight Evans,Lamont W Thomas,9
Dwight Evans,185,0,9
Lamont W Thomas,,32,9
Total,185,32,9
,Representative In The General Assembly 203rd District - Democrat,,10
,Dwight Evans,Lamont W Thomas,10
Dwight Evans,122,0,10
Lamont W Thomas,,10,10
Total,122,10,10
,Representative In The General Assembly 203rd District - Democrat,,11
,Dwight Evans,Lamont W Thomas,11
Dwight Evans,101,0,11
Lamont W Thomas,,13,11
Total,101,13,11
,Representative In The General Assembly 203rd District - Democrat,,12
,Dwight Evans,Lamont W Thomas,12
Dwight Evans,158,0,12
Lamont W Thomas,,36,12
Total,158,36,12
,Representative In The General Assembly 203rd District - Democrat,,13
,Dwight Evans,Lamont W Thomas,13
Dwight Evans,234,0,13
Lamont W Thomas,,22,13
Total,234,22,13
,Representative In The General Assembly 203rd District - Democrat,,14
,Dwight Evans,Lamont W Thomas,14
Dwight Evans,222,0,14
Lamont W Thomas,,23,14
Total,222,23,14
,Representative In The General Assembly 203rd District - Democrat,,15
,Dwight Evans,Lamont W Thomas,15
Dwight Evans,178,0,15
Lamont W Thomas,,27,15
Total,178,27,15
,Representative In The General Assembly 203rd District - Democrat,,16
,Dwight Evans,Lamont W Thomas,16
Dwight Evans,146,0,16
Lamont W Thomas,,35,16
Total,146,35,16
,Representative In The General Assembly 203rd District - Democrat,,17
,Dwight Evans,Lamont W Thomas,17
Dwight Evans,165,0,17
Lamont W Thomas,,21,17
Total,165,21,17
,Representative In The General Assembly 203rd District - Democrat,,18
,Dwight Evans,Lamont W Thomas,18
Dwight Evans,133,0,18
Lamont W Thomas,,34,18
Total,133,34,18
,Representative In The General Assembly 203rd District - Democrat,,19
,Dwight Evans,Lamont W Thomas,19
Dwight Evans,171,0,19
Lamont W Thomas,,36,19
Total,171,36,19
,Representative In The General Assembly 203rd District - Democrat,,20
,Dwight Evans,Lamont W Thomas,20
Dwight Evans,158,0,20
Lamont W Thomas,,32,20
Total,158,32,20
,Representative In The General Assembly 203rd District - Democrat,,21
,Dwight Evans,Lamont W Thomas,21
Dwight Evans,201,0,21
Lamont W Thomas,,31,21
Total,201,31,21
,Representative In The General Assembly 203rd District - Democrat,,22
,Dwight Evans,Lamont W Thomas,22
Dwight Evans,145,0,22
Lamont W Thomas,,16,22
Total,145,16,22
,Representative In The General Assembly 203rd District - Democrat,,23
,Dwight Evans,Lamont W Thomas,23
Dwight Evans,83,0,23
Lamont W Thomas,,14,23
Total,83,14,23
,Representative In The General Assembly 203rd District - Democrat,,24
,Dwight Evans,Lamont W Thomas,24
Dwight Evans,173,0,24
Lamont W Thomas,,32,24
Total,173,32,24
,Representative In The General Assembly 203rd District - Democrat,,25
,Dwight Evans,Lamont W Thomas,25
Dwight Evans,187,0,25
Lamont W Thomas,,30,25
Total,187,30,25
,Representative In The General Assembly 203rd District - Democrat,,26
,Dwight Evans,Lamont W Thomas,26
Dwight Evans,178,0,26
Lamont W Thomas,,17,26
Total,178,17,26
,Representative In The General Assembly 203rd District - Democrat,,27
,Dwight Evans,Lamont W Thomas,27
Dwight Evans,148,0,27
Lamont W Thomas,,16,27
Total,148,16,27
,Representative In The General Assembly 203rd District - Democrat,,28
,Dwight Evans,Lamont W Thomas,28
Dwight Evans,148,0,28
Lamont W Thomas,,31,28
Total,148,31,28
,Representative In The General Assembly 203rd District - Democrat,,29
,Dwight Evans,Lamont W Thomas,29
Dwight Evans,192,0,29
Lamont W Thomas,,27,29
Total,192,27,29
