col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,United States Senator - Democrat,,All
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Andrew P Toy,Vincent J Hughes,Michelle W Singer,Stephen A Cozen,Eleanor M Dezzi,Nancy Astor Fox,Jerome W Mondesire,Heather Steinmiller,Jerry T Jordan,Joseph C Meade,Raye E Johnson,William S Leopold,Bob Casey Jr,Joseph John Vodvarka,All
Kenyatta J Johnson,76,"1,157","1,124","1,063","1,066",909,924,886,879,856,855,870,841,851,828,833,814,"1,181",205,All
Blondell Reynolds Brown,,0,"1,084","1,051","1,041",882,892,845,867,839,835,845,825,839,826,819,808,"1,002",167,All
Cindy Bass,,,1,"1,053","1,058",871,871,864,861,846,849,840,840,839,825,818,805,963,166,All
Mark Alan Aronchick,,,,1,"1,023",851,851,829,869,824,820,825,813,813,814,801,798,926,158,All
Jacquelyn Manns Smalley,,,,,0,832,840,839,834,830,836,823,821,818,815,806,793,909,160,All
Andrew P Toy,,,,,,1,865,847,861,837,829,823,824,826,818,814,808,854,99,All
Vincent J Hughes,,,,,,,0,841,853,833,825,845,820,840,829,819,810,830,94,All
Michelle W Singer,,,,,,,,0,832,845,864,814,845,822,801,815,807,820,98,All
Stephen A Cozen,,,,,,,,,1,825,829,829,822,822,824,808,807,809,97,All
Eleanor M Dezzi,,,,,,,,,,0,848,819,837,822,813,813,806,787,99,All
Nancy Astor Fox,,,,,,,,,,,0,809,845,815,804,809,802,786,96,All
Jerome W Mondesire,,,,,,,,,,,,0,805,820,813,800,793,778,88,All
Heather Steinmiller,,,,,,,,,,,,,0,812,807,809,808,768,93,All
Jerry T Jordan,,,,,,,,,,,,,,0,813,814,807,765,88,All
Joseph C Meade,,,,,,,,,,,,,,,0,806,798,745,87,All
Raye E Johnson,,,,,,,,,,,,,,,,0,795,746,88,All
William S Leopold,,,,,,,,,,,,,,,,,0,731,87,All
Bob Casey Jr,,,,,,,,,,,,,,,,,,162,0,All
Joseph John Vodvarka,,,,,,,,,,,,,,,,,,,33,All
