col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,All
,Eugene A Depasquale,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,All
Eugene A Depasquale,35,748,362,264,35,0,All
J P Miranda,,209,0,0,0,0,All
Jewel Williams,,,193,0,0,0,All
Kenneth T Walker Jr,,,,126,0,0,All
Jamil M Ali,,,,,26,0,All
James K Johnson,,,,,,1,All
Total,"1,444",957,555,390,61,1,All
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,1
,Eugene A Depasquale,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,1
Eugene A Depasquale,0,47,31,4,1,0,1
Jewel Williams,,20,0,0,0,0,1
J P Miranda,,,8,0,0,0,1
Kenneth T Walker Jr,,,,2,0,0,1
Jamil M Ali,,,,,0,0,1
James K Johnson,,,,,,0,1
Total,83,67,39,6,1,0,1
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,2
,Eugene A Depasquale,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,2
Eugene A Depasquale,2,79,17,23,1,0,2
J P Miranda,,12,0,0,0,0,2
Jewel Williams,,,12,0,0,0,2
Kenneth T Walker Jr,,,,6,0,0,2
Jamil M Ali,,,,,0,0,2
James K Johnson,,,,,,0,2
Total,122,91,29,29,1,0,2
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,3
,Eugene A Depasquale,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,3
Eugene A Depasquale,3,61,30,17,1,0,3
J P Miranda,,17,0,0,0,0,3
Jewel Williams,,,20,0,0,0,3
Kenneth T Walker Jr,,,,11,0,0,3
Jamil M Ali,,,,,0,0,3
James K Johnson,,,,,,0,3
Total,112,78,50,28,1,0,3
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,4
,Eugene A Depasquale,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,4
Eugene A Depasquale,1,55,18,13,1,0,4
J P Miranda,,11,0,0,0,0,4
Jewel Williams,,,20,0,0,0,4
Kenneth T Walker Jr,,,,11,0,0,4
Jamil M Ali,,,,,1,0,4
James K Johnson,,,,,,1,4
Total,88,66,38,24,2,1,4
,Representative In The General Assembly 197th District - Democrat,,,,,Auditor General - Democrat,5
,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,Eugene A Depasquale,5
J P Miranda,24,0,0,0,0,51,5
Jewel Williams,,12,0,0,0,11,5
Kenneth T Walker Jr,,,9,0,0,4,5
Jamil M Ali,,,,1,0,0,5
James K Johnson,,,,,0,0,5
Eugene A Depasquale,,,,,,0,5
Total,75,23,13,1,0,66,5
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,6
,Eugene A Depasquale,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,6
Eugene A Depasquale,2,72,35,7,3,0,6
J P Miranda,,18,0,0,0,0,6
Jewel Williams,,,21,0,0,0,6
Kenneth T Walker Jr,,,,7,0,0,6
Jamil M Ali,,,,,1,0,6
James K Johnson,,,,,,0,6
Total,119,90,56,14,4,0,6
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,7
,Eugene A Depasquale,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,7
Eugene A Depasquale,0,116,13,15,0,0,7
J P Miranda,,19,0,0,0,0,7
Jewel Williams,,,9,0,0,0,7
Kenneth T Walker Jr,,,,2,0,0,7
Jamil M Ali,,,,,2,0,7
James K Johnson,,,,,,0,7
Total,144,135,22,17,2,0,7
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,8
,Eugene A Depasquale,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,8
Eugene A Depasquale,0,90,10,11,2,0,8
J P Miranda,,18,0,0,0,0,8
Jewel Williams,,,9,0,0,0,8
Kenneth T Walker Jr,,,,7,0,0,8
Jamil M Ali,,,,,3,0,8
James K Johnson,,,,,,0,8
Total,113,108,19,18,5,0,8
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,11
,Eugene A Depasquale,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,11
Eugene A Depasquale,2,24,21,17,2,0,11
J P Miranda,,12,0,0,0,0,11
Jewel Williams,,,7,0,0,0,11
Kenneth T Walker Jr,,,,2,0,0,11
Jamil M Ali,,,,,1,0,11
James K Johnson,,,,,,0,11
Total,66,36,28,19,3,0,11
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,12
,Eugene A Depasquale,Jewel Williams,Kenneth T Walker Jr,J P Miranda,James K Johnson,Jamil M Ali,12
Eugene A Depasquale,5,12,8,11,0,0,12
Jewel Williams,,8,0,0,0,0,12
Kenneth T Walker Jr,,,8,0,0,0,12
J P Miranda,,,,3,0,0,12
James K Johnson,,,,,0,0,12
Jamil M Ali,,,,,,0,12
Total,36,20,16,14,0,0,12
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,13
,Eugene A Depasquale,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,13
Eugene A Depasquale,5,25,28,21,8,0,13
J P Miranda,,10,0,0,0,0,13
Jewel Williams,,,6,0,0,0,13
Kenneth T Walker Jr,,,,10,0,0,13
Jamil M Ali,,,,,0,0,13
James K Johnson,,,,,,0,13
Total,87,35,34,31,8,0,13
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,14
,Eugene A Depasquale,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,14
Eugene A Depasquale,1,13,16,9,4,0,14
J P Miranda,,7,0,0,0,0,14
Jewel Williams,,,2,0,0,0,14
Kenneth T Walker Jr,,,,2,0,0,14
Jamil M Ali,,,,,1,0,14
James K Johnson,,,,,,0,14
Total,43,20,18,11,5,0,14
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,15
,Eugene A Depasquale,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,15
Eugene A Depasquale,1,16,11,11,1,0,15
J P Miranda,,3,0,0,0,0,15
Jewel Williams,,,8,0,0,0,15
Kenneth T Walker Jr,,,,8,0,0,15
Jamil M Ali,,,,,3,0,15
James K Johnson,,,,,,0,15
Total,40,19,19,19,4,0,15
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,16
,Eugene A Depasquale,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,16
Eugene A Depasquale,2,14,10,7,3,0,16
Jewel Williams,,7,0,0,0,0,16
J P Miranda,,,8,0,0,0,16
Kenneth T Walker Jr,,,,3,0,0,16
Jamil M Ali,,,,,2,0,16
James K Johnson,,,,,,0,16
Total,36,21,18,10,5,0,16
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,17
,Eugene A Depasquale,Kenneth T Walker Jr,Jewel Williams,J P Miranda,Jamil M Ali,James K Johnson,17
Eugene A Depasquale,3,28,30,19,3,0,17
Kenneth T Walker Jr,,11,0,0,0,0,17
Jewel Williams,,,8,0,0,0,17
J P Miranda,,,,13,0,0,17
Jamil M Ali,,,,,6,0,17
James K Johnson,,,,,,0,17
Total,83,39,38,32,9,0,17
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,18
,Eugene A Depasquale,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,18
Eugene A Depasquale,6,24,16,17,4,0,18
J P Miranda,,14,0,0,0,0,18
Jewel Williams,,,10,0,0,0,18
Kenneth T Walker Jr,,,,7,0,0,18
Jamil M Ali,,,,,1,0,18
James K Johnson,,,,,,0,18
Total,67,38,26,24,5,0,18
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,20
,Eugene A Depasquale,Jewel Williams,Kenneth T Walker Jr,J P Miranda,Jamil M Ali,James K Johnson,20
Eugene A Depasquale,2,9,5,3,0,0,20
Jewel Williams,,1,0,0,0,0,20
Kenneth T Walker Jr,,,0,0,0,0,20
J P Miranda,,,,1,0,0,20
Jamil M Ali,,,,,2,0,20
James K Johnson,,,,,,0,20
Total,19,10,5,4,2,0,20
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,21
,Eugene A Depasquale,Kenneth T Walker Jr,J P Miranda,Jewel Williams,Jamil M Ali,James K Johnson,21
Eugene A Depasquale,0,47,48,24,1,0,21
Kenneth T Walker Jr,,20,0,0,0,0,21
J P Miranda,,,11,0,0,0,21
Jewel Williams,,,,13,0,0,21
Jamil M Ali,,,,,2,0,21
James K Johnson,,,,,,0,21
Total,120,67,59,37,3,0,21
