col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,,All
,Michael Patrick Mcgeehan,Bob Casey Jr,Joseph John Vodvarka,All
Michael Patrick Mcgeehan,12,118,20,All
Bob Casey Jr,,5,0,All
Joseph John Vodvarka,,,1,All
Total,150,123,21,All
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,,4
,Michael Patrick Mcgeehan,Bob Casey Jr,Joseph John Vodvarka,4
Michael Patrick Mcgeehan,7,34,4,4
Bob Casey Jr,,1,0,4
Joseph John Vodvarka,,,0,4
Total,45,35,4,4
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,,5
,Michael Patrick Mcgeehan,Bob Casey Jr,Joseph John Vodvarka,5
Michael Patrick Mcgeehan,1,36,6,5
Bob Casey Jr,,2,0,5
Joseph John Vodvarka,,,0,5
Total,43,38,6,5
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,,10
,Michael Patrick Mcgeehan,Bob Casey Jr,Joseph John Vodvarka,10
Michael Patrick Mcgeehan,2,20,5,10
Bob Casey Jr,,1,0,10
Joseph John Vodvarka,,,1,10
Total,27,21,6,10
,Representative In The General Assembly 173rd District - Democrat,United States Senator - Democrat,,28
,Michael Patrick Mcgeehan,Bob Casey Jr,Joseph John Vodvarka,28
Michael Patrick Mcgeehan,2,28,5,28
Bob Casey Jr,,1,0,28
Joseph John Vodvarka,,,0,28
Total,35,29,5,28
