col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 177th District - Republican,Delegate To The Republican National Convention 13th District,,,,,,,,All
,John J Taylor,William E Donnelly,Thomas Jay Ellis,Michael J Mcmonagle,Michael Anthony Salvi,Robert C Barrilli,Brandon Yates,Steven J Gilber,Edward T Boyd,All
John J Taylor,18,45,36,32,23,21,9,9,7,All
William E Donnelly,,1,28,21,13,13,5,4,3,All
Thomas Jay Ellis,,,0,13,6,14,3,2,3,All
Michael J Mcmonagle,,,,1,12,3,0,2,0,All
Michael Anthony Salvi,,,,,0,3,2,2,2,All
Robert C Barrilli,,,,,,0,2,3,3,All
Brandon Yates,,,,,,,0,3,3,All
Steven J Gilber,,,,,,,,0,2,All
Edward T Boyd,,,,,,,,,0,All
Total,94,48,39,35,24,22,11,9,8,All
