col_1,col_2,col_3,col_4,col_5,division
,United States Senator - Democrat,,Representative In The General Assembly 202nd District - Democrat,,All
,Bob Casey Jr,Joseph John Vodvarka,Numa F St Louis,Mark B Cohen,All
Bob Casey Jr,1,0,29,53,All
Joseph John Vodvarka,,1,24,2,All
Numa F St Louis,,,10,0,All
Mark B Cohen,,,,5,All
Total,83,27,63,60,All
,United States Senator - Democrat,,Representative In The General Assembly 202nd District - Democrat,,18
,Bob Casey Jr,Joseph John Vodvarka,Numa F St Louis,Mark B Cohen,18
Bob Casey Jr,1,0,29,53,18
Joseph John Vodvarka,,1,24,2,18
Numa F St Louis,,,10,0,18
Mark B Cohen,,,,5,18
Total,83,27,63,60,18
