col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,President Of The United States - Republican,,,,Delegate To The Republican National Convention 13th District,,,,,,,,All
,Mitt Romney,Ron Paul,Rick Santorum,Newt Gingrich,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Edward T Boyd,Steven J Gilber,Brandon Yates,All
Mitt Romney,123,0,0,0,290,246,168,130,90,48,32,22,All
Ron Paul,,27,0,0,34,41,19,31,22,17,21,23,All
Rick Santorum,,,27,0,46,50,18,33,30,16,11,15,All
Newt Gingrich,,,,17,45,36,32,20,7,7,6,6,All
William E Donnelly,,,,,3,232,168,96,74,36,17,21,All
Michael J Mcmonagle,,,,,,3,130,114,49,30,27,21,All
Thomas Jay Ellis,,,,,,,1,46,34,18,21,10,All
Michael Anthony Salvi,,,,,,,,2,53,14,14,16,All
Robert C Barrilli,,,,,,,,,2,21,11,25,All
Edward T Boyd,,,,,,,,,,2,21,13,All
Steven J Gilber,,,,,,,,,,,0,21,All
Brandon Yates,,,,,,,,,,,,0,All
Total,585,116,115,87,426,385,242,221,154,91,73,69,All
,President Of The United States - Republican,,,,Delegate To The Republican National Convention 13th District,,,,,,,,1
,Mitt Romney,Rick Santorum,Newt Gingrich,Ron Paul,William E Donnelly,Michael J Mcmonagle,Thomas Jay Ellis,Michael Anthony Salvi,Robert C Barrilli,Steven J Gilber,Brandon Yates,Edward T Boyd,1
Mitt Romney,15,0,0,0,19,13,14,9,6,5,2,1,1
Rick Santorum,,1,0,0,3,3,0,2,1,1,1,1,1
Newt Gingrich,,,0,0,3,3,1,1,0,0,1,0,1
Ron Paul,,,,0,3,2,0,0,1,0,1,0,1
William E Donnelly,,,,,0,15,11,7,3,3,3,1,1
Michael J Mcmonagle,,,,,,0,7,6,3,2,2,0,1
Thomas Jay Ellis,,,,,,,0,3,3,3,1,0,1
Michael Anthony Salvi,,,,,,,,0,3,1,0,1,1
Robert C Barrilli,,,,,,,,,0,1,0,1,1
Steven J Gilber,,,,,,,,,,0,2,0,1
Brandon Yates,,,,,,,,,,,0,0,1
