col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In Congress 1st District - Republican,United States Senator - Republican,,,,,All
,John Featherman,Marc A Scaringi,David Alan Christian,Sam Rohrer,Steven D Welch,Tom Smith,All
John Featherman,0,1,0,0,0,0,All
Marc A Scaringi,,0,0,0,0,0,All
David Alan Christian,,,0,0,0,0,All
Sam Rohrer,,,,0,0,0,All
Steven D Welch,,,,,0,0,All
Tom Smith,,,,,,0,All
Total,1,1,0,0,0,0,All
,Representative In Congress 1st District - Republican,United States Senator - Republican,,,,,1
,John Featherman,Marc A Scaringi,David Alan Christian,Sam Rohrer,Steven D Welch,Tom Smith,1
John Featherman,0,1,0,0,0,0,1
Marc A Scaringi,,0,0,0,0,0,1
David Alan Christian,,,0,0,0,0,1
Sam Rohrer,,,,0,0,0,1
Steven D Welch,,,,,0,0,1
Tom Smith,,,,,,0,1
Total,1,1,0,0,0,0,1
