col_1,col_2,col_3,division
,Representative In The General Assembly 194th District - Republican,Attorney General - Republican,All
,Linda M Wolfe Bateman,David J Freed,All
Linda M Wolfe Bateman,116,488,All
David J Freed,,52,All
Total,604,540,All
,Attorney General - Republican,Representative In The General Assembly 194th District - Republican,1
,David J Freed,Linda M Wolfe Bateman,1
David J Freed,3,9,1
Linda M Wolfe Bateman,,1,1
Total,12,10,1
,Representative In The General Assembly 194th District - Republican,Attorney General - Republican,2
,Linda M Wolfe Bateman,David J Freed,2
Linda M Wolfe Bateman,2,18,2
David J Freed,,1,2
Total,20,19,2
,Representative In The General Assembly 194th District - Republican,Attorney General - Republican,4
,Linda M Wolfe Bateman,David J Freed,4
Linda M Wolfe Bateman,2,4,4
David J Freed,,1,4
Total,6,5,4
,Representative In The General Assembly 194th District - Republican,Attorney General - Republican,5
,Linda M Wolfe Bateman,David J Freed,5
Linda M Wolfe Bateman,6,31,5
David J Freed,,4,5
Total,37,35,5
,Representative In The General Assembly 194th District - Republican,Attorney General - Republican,6
,Linda M Wolfe Bateman,David J Freed,6
Linda M Wolfe Bateman,2,4,6
David J Freed,,0,6
Total,6,4,6
,Attorney General - Republican,Representative In The General Assembly 194th District - Republican,7
,David J Freed,Linda M Wolfe Bateman,7
David J Freed,1,12,7
Linda M Wolfe Bateman,,1,7
Total,13,13,7
,Attorney General - Republican,Representative In The General Assembly 194th District - Republican,8
,David J Freed,Linda M Wolfe Bateman,8
David J Freed,0,4,8
Linda M Wolfe Bateman,,0,8
Total,4,4,8
,Representative In The General Assembly 194th District - Republican,Attorney General - Republican,9
,Linda M Wolfe Bateman,David J Freed,9
Linda M Wolfe Bateman,2,18,9
David J Freed,,0,9
Total,20,18,9
,Attorney General - Republican,Representative In The General Assembly 194th District - Republican,10
,David J Freed,Linda M Wolfe Bateman,10
David J Freed,3,10,10
Linda M Wolfe Bateman,,1,10
Total,13,11,10
,Representative In The General Assembly 194th District - Republican,Attorney General - Republican,11
,Linda M Wolfe Bateman,David J Freed,11
Linda M Wolfe Bateman,2,6,11
David J Freed,,0,11
Total,8,6,11
