col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In Congress 1st District - Republican,Delegate To The Republican National Convention 2nd District,,,,,All
,John Featherman,Calvin R Tucker,Lewis Harris Jr,Walter F Vogler Jr,Adam A Lang,Vahan H Gureghian,All
John Featherman,17,0,0,0,0,0,All
Calvin R Tucker,,1,1,1,1,1,All
Lewis Harris Jr,,,1,1,0,0,All
Walter F Vogler Jr,,,,1,0,0,All
Adam A Lang,,,,,0,1,All
Vahan H Gureghian,,,,,,0,All
Total,17,3,2,2,1,1,All
,Representative In Congress 1st District - Republican,Delegate To The Republican National Convention 2nd District,,,,,1
,John Featherman,Adam A Lang,Calvin R Tucker,Lewis Harris Jr,Vahan H Gureghian,Walter F Vogler Jr,1
John Featherman,6,0,0,0,0,0,1
Adam A Lang,,0,0,0,0,0,1
Calvin R Tucker,,,0,0,0,0,1
Lewis Harris Jr,,,,0,0,0,1
Vahan H Gureghian,,,,,0,0,1
Walter F Vogler Jr,,,,,,0,1
Total,6,0,0,0,0,0,1
,Representative In Congress 1st District - Republican,Delegate To The Republican National Convention 2nd District,,,,,2
,John Featherman,Adam A Lang,Calvin R Tucker,Lewis Harris Jr,Vahan H Gureghian,Walter F Vogler Jr,2
John Featherman,3,0,0,0,0,0,2
Adam A Lang,,0,0,0,0,0,2
Calvin R Tucker,,,0,0,0,0,2
Lewis Harris Jr,,,,0,0,0,2
Vahan H Gureghian,,,,,0,0,2
Walter F Vogler Jr,,,,,,0,2
Total,3,0,0,0,0,0,2
,Representative In Congress 1st District - Republican,Delegate To The Republican National Convention 2nd District,,,,,6
,John Featherman,Adam A Lang,Calvin R Tucker,Lewis Harris Jr,Vahan H Gureghian,Walter F Vogler Jr,6
John Featherman,2,0,0,0,0,0,6
Adam A Lang,,0,0,0,0,0,6
Calvin R Tucker,,,0,0,0,0,6
Lewis Harris Jr,,,,0,0,0,6
Vahan H Gureghian,,,,,0,0,6
Walter F Vogler Jr,,,,,,0,6
Total,2,0,0,0,0,0,6
,Delegate To The Republican National Convention 2nd District,,,,,Representative In Congress 1st District - Republican,7
,Calvin R Tucker,Lewis Harris Jr,Walter F Vogler Jr,Adam A Lang,Vahan H Gureghian,John Featherman,7
Calvin R Tucker,1,1,1,1,1,0,7
Lewis Harris Jr,,1,1,0,0,0,7
Walter F Vogler Jr,,,1,0,0,0,7
Adam A Lang,,,,0,1,0,7
Vahan H Gureghian,,,,,0,0,7
John Featherman,,,,,,0,7
Total,3,2,2,1,1,0,7
,Representative In Congress 1st District - Republican,Delegate To The Republican National Convention 2nd District,,,,,10
,John Featherman,Adam A Lang,Calvin R Tucker,Lewis Harris Jr,Vahan H Gureghian,Walter F Vogler Jr,10
John Featherman,3,0,0,0,0,0,10
Adam A Lang,,0,0,0,0,0,10
Calvin R Tucker,,,0,0,0,0,10
Lewis Harris Jr,,,,0,0,0,10
Vahan H Gureghian,,,,,0,0,10
Walter F Vogler Jr,,,,,,0,10
Total,3,0,0,0,0,0,10
,Representative In Congress 1st District - Republican,Delegate To The Republican National Convention 2nd District,,,,,11
,John Featherman,Adam A Lang,Calvin R Tucker,Lewis Harris Jr,Vahan H Gureghian,Walter F Vogler Jr,11
John Featherman,3,0,0,0,0,0,11
Adam A Lang,,0,0,0,0,0,11
Calvin R Tucker,,,0,0,0,0,11
Lewis Harris Jr,,,,0,0,0,11
Vahan H Gureghian,,,,,0,0,11
Walter F Vogler Jr,,,,,,0,11
Total,3,0,0,0,0,0,11
