col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 177th District - Republican,Delegate To The Republican National Convention 1st District,,,,,,All
,John J Taylor,Christopher M Vogler,Marion S Taxin,Tom Boggia,Michael W Untermeyer,Frederick W Anton,Dale Kerns,All
John J Taylor,245,634,428,350,211,176,150,All
Christopher M Vogler,,7,293,225,122,122,72,All
Marion S Taxin,,,4,195,54,108,30,All
Tom Boggia,,,,5,68,35,42,All
Michael W Untermeyer,,,,,9,48,87,All
Frederick W Anton,,,,,,4,37,All
Dale Kerns,,,,,,,3,All
Total,"1,186",653,443,364,234,192,165,All
