col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 186th District - Democrat,,,Auditor General - Democrat,All
,Jordan A Harris,Damon K Roberts,Timothy Hannah,Eugene A Depasquale,All
Jordan A Harris,138,0,0,239,All
Damon K Roberts,,56,0,67,All
Timothy Hannah,,,2,15,All
Eugene A Depasquale,,,,5,All
Total,377,123,17,326,All
,Representative In The General Assembly 186th District - Democrat,,,Auditor General - Democrat,4
,Jordan A Harris,Damon K Roberts,Timothy Hannah,Eugene A Depasquale,4
Jordan A Harris,28,0,0,42,4
Damon K Roberts,,6,0,15,4
Timothy Hannah,,,0,2,4
Eugene A Depasquale,,,,1,4
Total,70,21,2,60,4
,Representative In The General Assembly 186th District - Democrat,,,Auditor General - Democrat,12
,Jordan A Harris,Damon K Roberts,Timothy Hannah,Eugene A Depasquale,12
Jordan A Harris,28,0,0,30,12
Damon K Roberts,,24,0,22,12
Timothy Hannah,,,1,1,12
Eugene A Depasquale,,,,0,12
Total,58,46,2,53,12
,Auditor General - Democrat,Representative In The General Assembly 186th District - Democrat,,,15
,Eugene A Depasquale,Jordan A Harris,Damon K Roberts,Timothy Hannah,15
Eugene A Depasquale,2,61,13,10,15
Jordan A Harris,,25,0,0,15
Damon K Roberts,,,14,0,15
Timothy Hannah,,,,1,15
Total,86,86,27,11,15
,Representative In The General Assembly 186th District - Democrat,,,Auditor General - Democrat,16
,Jordan A Harris,Damon K Roberts,Timothy Hannah,Eugene A Depasquale,16
Jordan A Harris,25,0,0,52,16
Damon K Roberts,,6,0,7,16
Timothy Hannah,,,0,0,16
Eugene A Depasquale,,,,0,16
Total,77,13,0,59,16
,Representative In The General Assembly 186th District - Democrat,,,Auditor General - Democrat,17
,Jordan A Harris,Damon K Roberts,Timothy Hannah,Eugene A Depasquale,17
Jordan A Harris,32,0,0,54,17
Damon K Roberts,,6,0,10,17
Timothy Hannah,,,0,2,17
Eugene A Depasquale,,,,2,17
Total,86,16,2,68,17
