col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,All
,Eugene A Depasquale,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,All
Eugene A Depasquale,2,49,70,46,6,3,All
Jewel Williams,,55,0,0,0,0,All
J P Miranda,,,21,0,0,0,All
Kenneth T Walker Jr,,,,30,0,0,All
Jamil M Ali,,,,,2,0,All
James K Johnson,,,,,,2,All
Total,176,104,91,76,8,5,All
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,5
,Eugene A Depasquale,J P Miranda,Jewel Williams,Kenneth T Walker Jr,James K Johnson,Jamil M Ali,5
Eugene A Depasquale,1,7,1,2,0,0,5
J P Miranda,,4,0,0,0,0,5
Jewel Williams,,,3,0,0,0,5
Kenneth T Walker Jr,,,,1,0,0,5
James K Johnson,,,,,0,0,5
Jamil M Ali,,,,,,0,5
Total,11,11,4,3,0,0,5
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,6
,Eugene A Depasquale,J P Miranda,Jewel Williams,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,6
Eugene A Depasquale,0,12,4,10,1,0,6
J P Miranda,,4,0,0,0,0,6
Jewel Williams,,,10,0,0,0,6
Kenneth T Walker Jr,,,,3,0,0,6
Jamil M Ali,,,,,2,0,6
James K Johnson,,,,,,0,6
Total,27,16,14,13,3,0,6
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,7
,Eugene A Depasquale,J P Miranda,Jewel Williams,Kenneth T Walker Jr,James K Johnson,Jamil M Ali,7
Eugene A Depasquale,0,17,10,7,0,0,7
J P Miranda,,3,0,0,0,0,7
Jewel Williams,,,8,0,0,0,7
Kenneth T Walker Jr,,,,2,0,0,7
James K Johnson,,,,,0,0,7
Jamil M Ali,,,,,,0,7
Total,34,20,18,9,0,0,7
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,8
,Eugene A Depasquale,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,8
Eugene A Depasquale,0,7,9,2,3,0,8
Jewel Williams,,5,0,0,0,0,8
J P Miranda,,,2,0,0,0,8
Kenneth T Walker Jr,,,,5,0,0,8
Jamil M Ali,,,,,0,0,8
James K Johnson,,,,,,0,8
Total,21,12,11,7,3,0,8
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,9
,Eugene A Depasquale,Jewel Williams,J P Miranda,Kenneth T Walker Jr,Jamil M Ali,James K Johnson,9
Eugene A Depasquale,0,17,16,13,1,0,9
Jewel Williams,,10,0,0,0,0,9
J P Miranda,,,5,0,0,0,9
Kenneth T Walker Jr,,,,3,0,0,9
Jamil M Ali,,,,,0,0,9
James K Johnson,,,,,,0,9
Total,47,27,21,16,1,0,9
,Auditor General - Democrat,Representative In The General Assembly 197th District - Democrat,,,,,11
,Eugene A Depasquale,Jewel Williams,Kenneth T Walker Jr,J P Miranda,James K Johnson,Jamil M Ali,11
Eugene A Depasquale,1,10,12,9,3,1,11
Jewel Williams,,19,0,0,0,0,11
Kenneth T Walker Jr,,,16,0,0,0,11
J P Miranda,,,,3,0,0,11
James K Johnson,,,,,2,0,11
Jamil M Ali,,,,,,0,11
Total,36,29,28,12,5,1,11
