col_1,col_2,col_3,division
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 177th District - Democrat,All
,Robert A Brady,William F Dunbar,All
Robert A Brady,72,308,All
William F Dunbar,,25,All
Total,380,333,All
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 177th District - Democrat,1
,Robert A Brady,William F Dunbar,1
Robert A Brady,6,25,1
William F Dunbar,,1,1
Total,31,26,1
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 177th District - Democrat,2
,Robert A Brady,William F Dunbar,2
Robert A Brady,8,20,2
William F Dunbar,,5,2
Total,28,25,2
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 177th District - Democrat,3
,Robert A Brady,William F Dunbar,3
Robert A Brady,8,18,3
William F Dunbar,,0,3
Total,26,18,3
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 177th District - Democrat,4
,Robert A Brady,William F Dunbar,4
Robert A Brady,8,23,4
William F Dunbar,,5,4
Total,31,28,4
,Representative In The General Assembly 177th District - Democrat,Representative In Congress 1st District - Democrat,5
,William F Dunbar,Robert A Brady,5
William F Dunbar,4,26,5
Robert A Brady,,2,5
Total,30,28,5
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 177th District - Democrat,6
,Robert A Brady,William F Dunbar,6
Robert A Brady,3,19,6
William F Dunbar,,3,6
Total,22,22,6
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 177th District - Democrat,7
,Robert A Brady,William F Dunbar,7
Robert A Brady,8,34,7
William F Dunbar,,0,7
Total,42,34,7
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 177th District - Democrat,8
,Robert A Brady,William F Dunbar,8
Robert A Brady,7,22,8
William F Dunbar,,2,8
Total,29,24,8
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 177th District - Democrat,9
,Robert A Brady,William F Dunbar,9
Robert A Brady,6,26,9
William F Dunbar,,0,9
Total,32,26,9
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 177th District - Democrat,10
,Robert A Brady,William F Dunbar,10
Robert A Brady,5,24,10
William F Dunbar,,2,10
Total,29,26,10
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 177th District - Democrat,11
,Robert A Brady,William F Dunbar,11
Robert A Brady,1,25,11
William F Dunbar,,1,11
Total,26,26,11
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 177th District - Democrat,12
,Robert A Brady,William F Dunbar,12
Robert A Brady,7,26,12
William F Dunbar,,2,12
Total,33,28,12
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 177th District - Democrat,13
,Robert A Brady,William F Dunbar,13
Robert A Brady,3,20,13
William F Dunbar,,0,13
Total,23,20,13
