col_1,col_2,col_3,division
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,All
,Al Taubenberger,John Featherman,All
Al Taubenberger,60,439,All
John Featherman,,39,All
Total,499,478,All
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,6
,Al Taubenberger,John Featherman,6
Al Taubenberger,5,28,6
John Featherman,,1,6
Total,33,29,6
,Representative In Congress 1st District - Republican,Representative In The General Assembly 172nd District - Republican,7
,John Featherman,Al Taubenberger,7
John Featherman,1,23,7
Al Taubenberger,,0,7
Total,24,23,7
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,8
,Al Taubenberger,John Featherman,8
Al Taubenberger,3,23,8
John Featherman,,2,8
Total,26,25,8
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,9
,Al Taubenberger,John Featherman,9
Al Taubenberger,3,16,9
John Featherman,,2,9
Total,19,18,9
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,11
,Al Taubenberger,John Featherman,11
Al Taubenberger,1,31,11
John Featherman,,1,11
Total,32,32,11
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,12
,Al Taubenberger,John Featherman,12
Al Taubenberger,7,34,12
John Featherman,,3,12
Total,41,37,12
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,13
,Al Taubenberger,John Featherman,13
Al Taubenberger,2,19,13
John Featherman,,0,13
Total,21,19,13
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,14
,Al Taubenberger,John Featherman,14
Al Taubenberger,2,15,14
John Featherman,,1,14
Total,17,16,14
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,15
,Al Taubenberger,John Featherman,15
Al Taubenberger,2,23,15
John Featherman,,0,15
Total,25,23,15
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,16
,Al Taubenberger,John Featherman,16
Al Taubenberger,3,16,16
John Featherman,,2,16
Total,19,18,16
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,17
,Al Taubenberger,John Featherman,17
Al Taubenberger,3,21,17
John Featherman,,1,17
Total,24,22,17
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,18
,Al Taubenberger,John Featherman,18
Al Taubenberger,4,17,18
John Featherman,,0,18
Total,21,17,18
,Representative In Congress 1st District - Republican,Representative In The General Assembly 172nd District - Republican,19
,John Featherman,Al Taubenberger,19
John Featherman,4,34,19
Al Taubenberger,,2,19
Total,38,36,19
,Representative In Congress 1st District - Republican,Representative In The General Assembly 172nd District - Republican,20
,John Featherman,Al Taubenberger,20
John Featherman,3,35,20
Al Taubenberger,,0,20
Total,38,35,20
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,21
,Al Taubenberger,John Featherman,21
Al Taubenberger,3,17,21
John Featherman,,0,21
Total,20,17,21
,Representative In Congress 1st District - Republican,Representative In The General Assembly 172nd District - Republican,22
,John Featherman,Al Taubenberger,22
John Featherman,4,19,22
Al Taubenberger,,2,22
Total,23,21,22
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,23
,Al Taubenberger,John Featherman,23
Al Taubenberger,3,8,23
John Featherman,,2,23
Total,11,10,23
,Representative In Congress 1st District - Republican,Representative In The General Assembly 172nd District - Republican,25
,John Featherman,Al Taubenberger,25
John Featherman,2,15,25
Al Taubenberger,,1,25
Total,17,16,25
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,26
,Al Taubenberger,John Featherman,26
Al Taubenberger,4,18,26
John Featherman,,3,26
Total,22,21,26
,Representative In The General Assembly 172nd District - Republican,Representative In Congress 1st District - Republican,27
,Al Taubenberger,John Featherman,27
Al Taubenberger,8,11,27
John Featherman,,4,27
Total,19,15,27
,Representative In Congress 1st District - Republican,Representative In The General Assembly 172nd District - Republican,29
,John Featherman,Al Taubenberger,29
John Featherman,3,16,29
Al Taubenberger,,2,29
Total,19,18,29
